gene_id	genes	logFC	logCPM	F	PValue	FDR	gene_name	gene_biotype	chromosome_name	condition_1	condition_2	neg_log10_FDR	significant	label
ENSG00000151615	ENSG00000151615	10.464740560549146	7.870003785768808	284.077561445463	2.4348140134781254e-18	2.541060443157171e-15	POU4F2	protein_coding	4	H2_FT	H2_RGC	14.59498500444297	TRUE	POU4F2
ENSG00000091664	ENSG00000091664	9.641483546072388	5.934379024273633	180.25608502320827	2.4102355684127577e-15	7.905572664393845e-13	SLC17A6	protein_coding	11	H2_FT	H2_RGC	12.102066665139974	TRUE	SLC17A6
ENSG00000114251	ENSG00000114251	-8.442629414185589	5.2316704748135265	85.38322917996611	8.748620417081042e-11	5.579675688227242e-9	WNT5A	protein_coding	3	H2_FT	H2_RGC	8.253391043160363	TRUE	WNT5A
ENSG00000100053	ENSG00000100053	-8.361897971296374	5.180058125479522	62.050130927344846	7.836494689869189e-9	2.855966953641215e-7	CRYBB3	protein_coding	22	H2_FT	H2_RGC	6.544246822082943	TRUE	CRYBB3
ENSG00000008197	ENSG00000008197	7.786614223242495	5.57504097142918	69.50030759011226	8.076259366225769e-10	3.9621990394987966e-8	TFAP2D	protein_coding	6	H2_FT	H2_RGC	7.402063711638262	TRUE	TFAP2D
ENSG00000118523	ENSG00000118523	-7.559769593200631	4.174110142482959	44.710380847740716	1.1394541531310195e-7	3.111178553585766e-6	CCN2	protein_coding	6	H2_FT	H2_RGC	5.5070750635901735	TRUE	CCN2
ENSG00000109099	ENSG00000109099	-7.501809760392855	4.441706831418846	44.53695561973997	1.0278370659244928e-7	2.8639731836925187e-6	PMP22	protein_coding	17	H2_FT	H2_RGC	5.543031052784883	TRUE	PMP22
ENSG00000278023	ENSG00000278023	-7.433626107090433	4.0941309674972874	38.126565859441286	4.632439438196469e-7	1.0853143826631727e-5	RDM1	protein_coding	17	H2_FT	H2_RGC	4.9644444416505324	TRUE	RDM1
ENSG00000175874	ENSG00000175874	7.197691080283868	3.6769207210034893	35.66286573290384	9.485126782016364e-7	1.9870302090793405e-5	CREG2	protein_coding	2	H2_FT	H2_RGC	4.701795530204362	TRUE	CREG2
ENSG00000188783	ENSG00000188783	-7.128318514633239	3.9290298761322915	36.479833663680076	6.926854006316923e-7	1.526301036324727e-5	PRELP	protein_coding	1	H2_FT	H2_RGC	4.816359800902177	TRUE	PRELP
ENSG00000145824	ENSG00000145824	-6.96518310994279	6.844885571569738	215.61098806935675	9.547123427045734e-17	5.2190941401183346e-14	CXCL14	protein_coding	5	H2_FT	H2_RGC	13.282404869428275	TRUE	CXCL14
ENSG00000106633	ENSG00000106633	6.829821021697774	4.049020607080738	30.575586588411255	3.253781460995152e-6	5.84560425230428e-5	GCK	protein_coding	7	H2_FT	H2_RGC	4.233170589741187	TRUE	GCK
ENSG00000164692	ENSG00000164692	-6.826597296855548	7.408473786383991	287.32785265291096	1.0408094950100334e-18	1.493561625339398e-15	COL1A2	protein_coding	7	H2_FT	H2_RGC	14.825776853412918	TRUE	COL1A2
ENSG00000089685	ENSG00000089685	-6.8006021078382615	6.217674617408944	120.93859109323803	4.808292769563889e-13	6.49402364642276e-11	BIRC5	protein_coding	17	H2_FT	H2_RGC	10.187486134328399	TRUE	BIRC5
ENSG00000114315	ENSG00000114315	-6.783612467814906	9.930279437466606	494.95677596611637	1.3840981756183022e-22	1.588944705609811e-18	HES1	protein_coding	3	H2_FT	H2_RGC	17.798891215735587	TRUE	HES1
ENSG00000107485	ENSG00000107485	-6.717245998867083	3.7787043499781214	28.042506237996026	6.6145583893503505e-6	1.0925918030178708e-4	GATA3	protein_coding	10	H2_FT	H2_RGC	3.961542062028887	TRUE	GATA3
ENSG00000165092	ENSG00000165092	-6.704554915042379	7.731141717644807	294.4657965400194	7.024145993099957e-19	1.151959942868393e-15	ALDH1A1	protein_coding	9	H2_FT	H2_RGC	14.938562622383015	TRUE	ALDH1A1
ENSG00000027644	ENSG00000027644	6.701112552625395	3.8634726304776468	28.456441932287856	6.377563047947899e-6	1.0580119044861543e-4	INSRR	protein_coding	1	H2_FT	H2_RGC	3.9755094457001143	TRUE	INSRR
ENSG00000164451	ENSG00000164451	6.629262353100895	5.042032118396396	106.8540551207412	2.6383766666747337e-12	2.704336083341602e-10	CALHM4	protein_coding	6	H2_FT	H2_RGC	9.56793933711252	TRUE	CALHM4
ENSG00000074181	ENSG00000074181	-6.610608805660555	6.595068917347848	165.69306341023014	5.159532884820328e-15	1.4446692077496919e-12	NOTCH3	protein_coding	19	H2_FT	H2_RGC	11.840231583838287	TRUE	NOTCH3
ENSG00000078401	ENSG00000078401	-6.600261428918519	3.6136625987972115	23.918428769289633	2.2471795994165908e-5	3.1345834509480513e-4	EDN1	protein_coding	6	H2_FT	H2_RGC	3.503820163596976	TRUE	NA
ENSG00000171243	ENSG00000171243	-6.560752108043337	6.422148358693428	166.63737173919347	4.74224741438817e-15	1.3959230850558e-12	SOSTDC1	protein_coding	7	H2_FT	H2_RGC	11.855138510549601	TRUE	NA
ENSG00000053108	ENSG00000053108	6.516321781478147	7.0533602380484535	277.66906396322656	1.7971657834498807e-18	2.0631463194004632e-15	FSTL4	protein_coding	5	H2_FT	H2_RGC	14.685469970546084	TRUE	NA
ENSG00000167244	ENSG00000167244	-6.482425908692054	2.8810567851190974	19.64304288006888	9.292002786731714e-5	0.0010419381445358686	IGF2	protein_coding	11	H2_FT	H2_RGC	2.9821580624991793	TRUE	NA
ENSG00000171408	ENSG00000171408	-6.423459934505597	3.711508570507923	21.002391841027393	5.650805371358358e-5	6.842958403290501e-4	PDE7B	protein_coding	6	H2_FT	H2_RGC	3.164756099968077	TRUE	NA
ENSG00000115165	ENSG00000115165	-6.423347967934493	3.398646020371146	21.524895138782238	5.0468442273408006e-5	6.231331590041132e-4	CYTIP	protein_coding	2	H2_FT	H2_RGC	3.205419137865206	TRUE	NA
ENSG00000185650	ENSG00000185650	-6.417535478695001	10.033399062670153	458.4207693621171	4.988546622214379e-22	2.8634257611510537e-18	ZFP36L1	protein_coding	14	H2_FT	H2_RGC	17.543114072177122	TRUE	NA
ENSG00000166923	ENSG00000166923	-6.361220540345439	3.148479038938684	19.492222268848764	9.303019147641684e-5	0.0010419381445358686	GREM1	protein_coding	15	H2_FT	H2_RGC	2.9821580624991793	TRUE	NA
ENSG00000147862	ENSG00000147862	-6.343665281598979	4.053710358632457	11.15859777170816	0.004209749689481347	0.024151887273985935	NFIB	protein_coding	9	H2_FT	H2_RGC	1.6170489269972195	TRUE	NA
ENSG00000146250	ENSG00000146250	-6.336686770493152	6.374162769632709	142.98842991659936	4.4617430157463773e-14	7.760728760722487e-12	PRSS35	protein_coding	6	H2_FT	H2_RGC	11.110097494991832	TRUE	NA
ENSG00000178999	ENSG00000178999	-6.33615272491057	6.271445642475284	148.97928611599272	2.4611403754065833e-14	4.84020103673789e-12	AURKB	protein_coding	17	H2_FT	H2_RGC	11.315136599650481	TRUE	NA
ENSG00000126785	ENSG00000126785	-6.287622404292972	4.108979127772551	21.915579753568455	4.210081243996924e-5	5.370192520120522e-4	RHOJ	protein_coding	14	H2_FT	H2_RGC	3.270010144667805	TRUE	NA
ENSG00000171241	ENSG00000171241	-6.284922691943976	3.609631767997729	20.363011924719817	6.965935414158209e-5	8.20194241584987e-4	SHCBP1	protein_coding	16	H2_FT	H2_RGC	3.086083284130031	TRUE	NA
ENSG00000101349	ENSG00000101349	6.231750112916431	3.1271559047189403	18.45344994811129	1.322715242332853e-4	0.001398229372189793	PAK5	protein_coding	20	H2_FT	H2_RGC	2.8544215790157903	TRUE	NA
ENSG00000166105	ENSG00000166105	6.196046933468796	3.192909199989959	17.364452372168866	1.9289686515853186e-4	0.0019306504028072764	GLB1L3	protein_coding	11	H2_FT	H2_RGC	2.714296360025464	TRUE	NA
ENSG00000183722	ENSG00000183722	-6.152635105453963	3.0215849136465414	15.576094710441366	3.787512820099665e-4	0.0034372053102564547	LHFPL6	protein_coding	13	H2_FT	H2_RGC	2.4637945259225913	TRUE	NA
ENSG00000277586	ENSG00000277586	6.146084875761641	8.436896913315081	223.16516036916653	4.678722592361486e-16	2.1098953345045267e-13	NEFL	protein_coding	8	H2_FT	H2_RGC	12.675739088197364	TRUE	NA
ENSG00000142871	ENSG00000142871	-6.145182128848974	7.7417632042530915	264.27075856309807	3.9453478875219655e-18	3.4840456729809356e-15	CCN1	protein_coding	1	H2_FT	H2_RGC	14.457916160382636	TRUE	NA
ENSG00000125378	ENSG00000125378	-6.055284155596599	4.324040413772813	20.25321927577919	7.222706078455385e-5	8.450481924827219e-4	BMP4	protein_coding	14	H2_FT	H2_RGC	3.073118522846165	TRUE	NA
ENSG00000012124	ENSG00000012124	-5.959710234485556	3.015593226987829	14.636701599552252	5.169652771548461e-4	0.0044994400164803895	CD22	protein_coding	19	H2_FT	H2_RGC	2.346841533532576	TRUE	NA
ENSG00000165731	ENSG00000165731	5.938374672654668	2.82453974016609	15.347279580667653	3.9751941304805993e-4	0.0035792336170915513	RET	protein_coding	10	H2_FT	H2_RGC	2.4462099542217426	TRUE	NA
ENSG00000120907	ENSG00000120907	5.9373029329574765	6.2607694334234685	184.4111905260506	1.0397417753199068e-15	4.1237063385162525e-13	ADRA1A	protein_coding	8	H2_FT	H2_RGC	12.384712269698639	TRUE	NA
ENSG00000071967	ENSG00000071967	-5.89830881783088	6.254380382781814	149.33523624926966	2.377124677895983e-14	4.787612509165945e-12	CYBRD1	protein_coding	2	H2_FT	H2_RGC	11.319881006958402	TRUE	NA
ENSG00000198108	ENSG00000198108	-5.8859550607005575	3.084772295503038	14.673512015791886	5.099218638407321e-4	0.0044482545569085145	CHSY3	protein_coding	5	H2_FT	H2_RGC	2.3518103676720914	TRUE	NA
ENSG00000136943	ENSG00000136943	-5.879369137704763	3.0158223642385624	14.2630154390828	5.946177795120609e-4	0.005037501245813912	CTSV	protein_coding	9	H2_FT	H2_RGC	2.2977848334463595	TRUE	NA
ENSG00000137507	ENSG00000137507	-5.879365092051586	2.84323511248721	13.08434820427445	9.581432410410235e-4	0.0073871621270322025	LRRC32	protein_coding	11	H2_FT	H2_RGC	2.131522369355514	TRUE	NA
ENSG00000074047	ENSG00000074047	-5.872888219052459	3.200069601093162	14.47199004165364	5.497731681352702e-4	0.004724098780084508	GLI2	protein_coding	2	H2_FT	H2_RGC	2.325681029941438	TRUE	NA
ENSG00000204520	ENSG00000204520	-5.7950963053462985	5.723575322366361	90.10921736334116	2.6312583824372973e-11	1.961483521453258e-9	MICA	protein_coding	6	H2_FT	H2_RGC	8.707415336054446	TRUE	NA
ENSG00000115468	ENSG00000115468	-5.785125137619093	5.037001069610286	63.15304276023699	2.0044254583306795e-9	8.728582090405622e-8	EFHD1	protein_coding	2	H2_FT	H2_RGC	7.059056299287079	TRUE	NA
ENSG00000111801	ENSG00000111801	-5.779816743241896	3.1474117454904236	13.6634681208963	7.462705878246643e-4	0.006050272844793182	BTN3A3	protein_coding	6	H2_FT	H2_RGC	2.218225039840719	TRUE	NA
ENSG00000137473	ENSG00000137473	5.778277150123404	5.698179812102467	136.45601544102192	9.244610535530554e-14	1.4947623795477573e-11	TTC29	protein_coding	4	H2_FT	H2_RGC	10.825427841087597	TRUE	NA
ENSG00000183876	ENSG00000183876	-5.776935603849252	3.3693979904444156	13.725782703875083	7.504181193049345e-4	0.006075317355162658	ARSI	protein_coding	5	H2_FT	H2_RGC	2.216431030981321	TRUE	NA
ENSG00000164647	ENSG00000164647	-5.776316528172134	2.8076254323061622	11.748358757719808	0.001578008454856443	0.010847626983085008	STEAP1	protein_coding	7	H2_FT	H2_RGC	1.9646652572872199	TRUE	NA
ENSG00000152954	ENSG00000152954	5.715531405931344	6.815746621545459	233.33707279178407	2.798227123630779e-17	2.007727961205084e-14	NRSN1	protein_coding	6	H2_FT	H2_RGC	13.697295132638178	TRUE	NA
ENSG00000170091	ENSG00000170091	5.650435965365024	8.958747173209069	334.31181819555894	1.4057041798420502e-19	2.6895806640977893e-16	NSG2	protein_coding	5	H2_FT	H2_RGC	15.570315426118249	TRUE	NA
ENSG00000143194	ENSG00000143194	-5.564999354348786	3.0461813957828703	11.267673966193035	0.001915634117625747	0.012704494321400101	MAEL	protein_coding	1	H2_FT	H2_RGC	1.8960426165479798	TRUE	NA
ENSG00000157103	ENSG00000157103	5.528625421105139	5.244019145858983	75.32133346205862	2.519638302879631e-10	1.4248989023181362e-8	SLC6A1	protein_coding	3	H2_FT	H2_RGC	7.846215948092606	TRUE	NA
ENSG00000109625	ENSG00000109625	-5.515547448514134	4.872740215979578	55.83988738744999	8.1103852742448e-9	2.937136370609789e-7	CPZ	protein_coding	4	H2_FT	H2_RGC	6.5320758888097155	TRUE	NA
ENSG00000164294	ENSG00000164294	-5.47100753809901	5.477868724970408	85.09737987584587	5.27999956543259e-11	3.586650592376694e-9	GPX8	protein_coding	5	H2_FT	H2_RGC	8.44531092976227	TRUE	NA
ENSG00000137834	ENSG00000137834	-5.470794992778718	4.698438841971009	53.77168240328664	1.2295375633007068e-8	4.2134600676692874e-7	SMAD6	protein_coding	15	H2_FT	H2_RGC	6.375361117673216	TRUE	NA
ENSG00000104267	ENSG00000104267	-5.441073457522399	4.597843227932841	50.66203385950321	2.342380104377283e-8	7.428321435980997e-7	CA2	protein_coding	8	H2_FT	H2_RGC	6.129109311871882	TRUE	NA
ENSG00000137959	ENSG00000137959	-5.440348602204338	2.7655998721542074	11.002601738523461	0.002134112105918961	0.013904430746849985	IFI44L	protein_coding	1	H2_FT	H2_RGC	1.856846786631717	TRUE	NA
ENSG00000189184	ENSG00000189184	-5.440335492270452	2.6014787487866142	10.359547807346488	0.002836405014454019	0.017496754783920595	PCDH18	protein_coding	4	H2_FT	H2_RGC	1.7570424947497247	TRUE	NA
ENSG00000130226	ENSG00000130226	5.43856529310853	6.69789801934828	185.20204734332506	9.746706065078045e-16	4.1237063385162525e-13	DPP6	protein_coding	7	H2_FT	H2_RGC	12.384712269698639	TRUE	NA
ENSG00000163362	ENSG00000163362	-5.436741520814692	2.95260670083216	10.97220465521434	0.0021608162401107038	0.014054487499416929	INAVA	protein_coding	1	H2_FT	H2_RGC	1.852184986430308	TRUE	NA
ENSG00000130595	ENSG00000130595	-5.432823199872938	2.599257218866855	9.685238823164148	0.003759016103003507	0.021972252984969583	TNNT3	protein_coding	11	H2_FT	H2_RGC	1.6581254092254203	TRUE	NA
ENSG00000141682	ENSG00000141682	-5.429648697212865	3.0798853166679243	9.8494723218052	0.0034463568572386245	0.020478352340113564	PMAIP1	protein_coding	18	H2_FT	H2_RGC	1.6887049890234935	TRUE	NA
ENSG00000105825	ENSG00000105825	-5.427782897587757	3.4167755794449857	10.072989443381637	0.0031446922869862843	0.01905069522670319	TFPI2	protein_coding	7	H2_FT	H2_RGC	1.7200891707699104	TRUE	NA
