ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0001654	eye development	8/24	431/21261	1.4792698754261628e-8	3.928729193708265e-6	2.8247597949410008e-6	PDE6A/GNGT1/GNB1/PRPH2/NRL/MAB21L2/POU4F2/CRYBB3	8
GO:0150063	visual system development	8/24	435/21261	1.5893737773530666e-8	3.928729193708265e-6	2.8247597949410008e-6	PDE6A/GNGT1/GNB1/PRPH2/NRL/MAB21L2/POU4F2/CRYBB3	8
GO:0048880	sensory system development	8/24	448/21261	1.99765891205505e-8	3.928729193708265e-6	2.8247597949410008e-6	PDE6A/GNGT1/GNB1/PRPH2/NRL/MAB21L2/POU4F2/CRYBB3	8
GO:0043010	camera-type eye development	7/24	379/21261	1.4423468142887393e-7	2.1274615510758904e-5	1.529646753048321e-5	PDE6A/GNB1/PRPH2/NRL/MAB21L2/POU4F2/CRYBB3	7
GO:0042461	photoreceptor cell development	4/24	60/21261	5.83642781493487e-7	6.886984821623146e-5	4.9517482303552694e-5	GNGT1/CNGB1/PRPH2/NRL	4
GO:0009583	detection of light stimulus	4/24	75/21261	1.4384070665503161e-6	1.1793383319338844e-4	8.479453127017938e-5	SAG/GNGT1/CNGB1/PRPH2	4
GO:0060041	retina development in camera-type eye	5/24	179/21261	1.4931764693423487e-6	1.1793383319338844e-4	8.479453127017938e-5	PDE6A/GNB1/PRPH2/NRL/POU4F2	5
GO:0046530	photoreceptor cell differentiation	4/24	77/21261	1.5991028229611992e-6	1.1793383319338844e-4	8.479453127017938e-5	GNGT1/CNGB1/PRPH2/NRL	4
GO:0007601	visual perception	5/24	240/21261	6.27111701201388e-6	4.009498640804654e-4	2.88283309945455e-4	PDE6A/CNGB1/PRPH2/NRL/CRYBB3	5
GO:0050953	sensory perception of light stimulus	5/24	244/21261	6.795760408143481e-6	4.009498640804654e-4	2.88283309945455e-4	PDE6A/CNGB1/PRPH2/NRL/CRYBB3	5
GO:0009581	detection of external stimulus	4/24	155/21261	2.5771435505965964e-5	0.0012947597102095875	9.309333866448952e-4	SAG/GNGT1/CNGB1/PRPH2	4
GO:0009582	detection of abiotic stimulus	4/24	158/21261	2.778318921384925e-5	0.0012947597102095875	9.309333866448952e-4	SAG/GNGT1/CNGB1/PRPH2	4
GO:0007602	phototransduction	3/24	53/21261	2.8528603784279046e-5	0.0012947597102095875	9.309333866448952e-4	SAG/GNGT1/CNGB1	3
GO:0009584	detection of visible light	3/24	59/21261	3.941448919456292e-5	0.0016610391874851518	0.0011942886575495384	SAG/CNGB1/PRPH2	3
GO:0035845	photoreceptor cell outer segment organization	2/24	13/21261	9.453455888569215e-5	0.003718359316170558	0.0026735036653286973	CNGB1/PRPH2	2
GO:0061548	ganglion development	2/24	17/21261	1.6437538210542447e-4	0.0060613422151375275	0.00435811045976882	TUBB3/POU4F2	2
GO:0050908	detection of light stimulus involved in visual perception	2/24	24/21261	3.3197915156280055e-4	0.010881538856780684	0.007823836145018049	CNGB1/PRPH2	2
GO:0050962	detection of light stimulus involved in sensory perception	2/24	24/21261	3.3197915156280055e-4	0.010881538856780684	0.007823836145018049	CNGB1/PRPH2	2
GO:0009416	response to light stimulus	4/24	344/21261	5.539580106558102e-4	0.017201854015101475	0.01236814838195521	SAG/GNGT1/CNGB1/PRPH2	4
GO:0046326	positive regulation of glucose import	2/24	39/21261	8.821262866103921e-4	0.025240590732643228	0.018148007252908514	FGF19/POU4F2	2
GO:0050770	regulation of axonogenesis	3/24	170/21261	8.983939074330641e-4	0.025240590732643228	0.018148007252908514	FSTL4/CNTN2/POU4F2	3
GO:0042462	eye photoreceptor cell development	2/24	44/21261	0.0011222977134404345	0.030097984133175288	0.021640477440980632	GNGT1/NRL	2
GO:0010828	positive regulation of glucose transmembrane transport	2/24	46/21261	0.0012261939101989897	0.0314545394355393	0.022615841913509974	FGF19/POU4F2	2
GO:0014046	dopamine secretion	2/24	48/21261	0.0013345345771021684	0.03280730835376164	0.023588483972463766	SYT7/SLC18A2	2
GO:0009314	response to radiation	4/24	465/21261	0.0016957934722014296	0.04002072594395374	0.028774937654617947	SAG/GNGT1/CNGB1/PRPH2	4
GO:0007409	axonogenesis	4/24	476/21261	0.0018471929405724837	0.04191707057452944	0.030138411135656316	TUBB3/FSTL4/CNTN2/POU4F2	4
GO:0001754	eye photoreceptor cell differentiation	2/24	59/21261	0.0020090116318976703	0.043900624548875014	0.03156458821266126	GNGT1/NRL	2
GO:0015872	dopamine transport	2/24	65/21261	0.002432220611544029	0.04891148130369526	0.0351673986893652	SYT7/SLC18A2	2
GO:0010659	cardiac muscle cell apoptotic process	2/24	66/21261	0.0025065027135845364	0.04891148130369526	0.0351673986893652	GNGT1/POU4F2	2
GO:0007411	axon guidance	3/24	246/21261	0.0025877134609943414	0.04891148130369526	0.0351673986893652	TUBB3/CNTN2/POU4F2	3
GO:0097485	neuron projection guidance	3/24	246/21261	0.0025877134609943414	0.04891148130369526	0.0351673986893652	TUBB3/CNTN2/POU4F2	3
GO:0010658	striated muscle cell apoptotic process	2/24	68/21261	0.0026582581599388314	0.04891148130369526	0.0351673986893652	GNGT1/POU4F2	2
GO:0046324	regulation of glucose import	2/24	69/21261	0.002735726920376176	0.04891148130369526	0.0351673986893652	FGF19/POU4F2	2
