gene_id	logFC	logCPM	F	PValue	FDR	gene_name	gene_biotype	chromosome_name	neg_log10_FDR	significant	condition_1	condition_2	label
ENSG00000197921	-13.769069004624289	9.012753775086859	212.528237743333	2.0926177097288012e-8	1.1256911468447443e-4	HES5	protein_coding	1	3.9485807494671477	TRUE	H1_Stage1	H2_Stage1	HES5
ENSG00000004487	-12.406522856217368	8.184348697019564	6.967798412966242	0.0187996714801341	0.5269300430361792	KDM1A	protein_coding	1	0.2782470393226921	FALSE	H1_Stage1	H2_Stage1	KDM1A
ENSG00000102225	-11.712416886362819	7.026907335079943	125.4030607706408	5.936459637997511e-8	1.8693430333477097e-4	CDK16	protein_coding	X	3.7283109962026857	TRUE	H1_Stage1	H2_Stage1	CDK16
ENSG00000198105	11.115310436737305	6.085814958288246	7.186719163965677	0.018174004534073203	0.5228784549011324	ZNF248	protein_coding	10	0.28159925281620884	FALSE	H1_Stage1	H2_Stage1	ZNF248
ENSG00000116791	-9.850334858087548	4.448096504533926	4.91911570788651	0.051632388303478084	0.6315405600941338	CRYZ	protein_coding	1	0.1995987520613004	FALSE	H1_Stage1	H2_Stage1	CRYZ
ENSG00000179222	-8.91694695213787	4.780238930734839	32.36838211140785	1.5510987481497622e-4	0.03913364693480067	MAGED1	protein_coding	X	1.4074496775310377	TRUE	H1_Stage1	H2_Stage1	MAGED1
ENSG00000133169	-8.759562524474056	8.319130637187865	73.64863987989264	6.970792267042875e-7	0.0011871259230774014	BEX1	protein_coding	X	2.925503211292175	TRUE	H1_Stage1	H2_Stage1	BEX1
ENSG00000009307	-8.732266945896363	5.288824329579101	5.289649619731104	0.03653486179523091	0.6122966568081639	CSDE1	protein_coding	1	0.2130381118426113	FALSE	H1_Stage1	H2_Stage1	CSDE1
ENSG00000013563	-8.545891710944849	3.6139556918218285	30.40636852420022	8.217098134427659e-5	0.023501585452410604	DNASE1L1	protein_coding	X	1.6289028385790167	TRUE	H1_Stage1	H2_Stage1	DNASE1L1
ENSG00000101109	-8.338569646061226	3.2650441647953636	19.835143117347275	8.349970913093325e-4	0.12640000413331495	STK4	protein_coding	20	0.8982529118520843	FALSE	H1_Stage1	H2_Stage1	STK4
ENSG00000198561	-8.337757196162062	5.193049403375425	9.83274043314268	0.006934657662745143	0.3802883311587132	CTNND1	protein_coding	11	0.4198870003605175	FALSE	H1_Stage1	H2_Stage1	CTNND1
ENSG00000142937	-8.08845938206957	5.450976018270096	49.67895446410212	9.80919382399567e-6	0.006814020096444563	RPS8	protein_coding	1	2.166596589910773	TRUE	H1_Stage1	H2_Stage1	RPS8
ENSG00000102409	-8.03596119464831	3.785900854933651	48.4714931466507	1.1130413325798421e-5	0.006814020096444563	BEX4	protein_coding	X	2.166596589910773	TRUE	H1_Stage1	H2_Stage1	BEX4
ENSG00000118707	-7.99467310303075	3.1568085852199994	10.7806875805947	0.005571021167840646	0.36803616283073076	TGIF2	protein_coding	20	0.4341095059291524	FALSE	H1_Stage1	H2_Stage1	TGIF2
ENSG00000014138	-7.953090708631554	3.088937984083865	12.128127559931064	0.0046823123394968665	0.331574725737731	POLA2	protein_coding	11	0.47941858092926537	FALSE	H1_Stage1	H2_Stage1	POLA2
ENSG00000118231	7.90821913432271	7.796699315574072	4.758915278549128	0.04854917391705135	0.6275464378044664	CRYGD	protein_coding	2	0.20235413130346774	FALSE	H1_Stage1	H2_Stage1	CRYGD
ENSG00000198300	-7.892951958032708	5.778159962053032	6.263257159449099	0.025638319264284153	0.5767201301373865	PEG3	protein_coding	19	0.23903488948556462	FALSE	H1_Stage1	H2_Stage1	PEG3
ENSG00000196437	7.809197656340173	3.5576464178625438	8.292970694303593	0.011633644671563192	0.46019636058841035	ZNF569	protein_coding	19	0.33705682022326555	FALSE	H1_Stage1	H2_Stage1	ZNF569
ENSG00000276380	-7.580872427871025	2.162680461779276	6.332972957415355	0.02915891703413345	0.5911082701871588	UBE2NL	protein_coding	X	0.22833296440086456	FALSE	H1_Stage1	H2_Stage1	UBE2NL
ENSG00000126767	-7.534721421099033	3.12209580914946	11.439459212398	0.0072655485102394975	0.3851588828930075	ELK1	protein_coding	X	0.41436008158330506	FALSE	H1_Stage1	H2_Stage1	ELK1
ENSG00000008056	-7.474336845734809	4.021457277184875	33.461984188136896	5.129429230847598e-5	0.018390353642386233	SYN1	protein_coding	X	1.7354099192958976	TRUE	H1_Stage1	H2_Stage1	NA
ENSG00000178358	7.424793169235196	2.44689159899868	10.135664204882133	0.006291747759580215	0.37106406829199656	OR2D3	protein_coding	11	0.43055109819240056	FALSE	H1_Stage1	H2_Stage1	NA
ENSG00000169946	-7.361796986891375	2.4457320869927663	4.926918093667805	0.06351526465862563	0.6315405600941338	ZFPM2	protein_coding	8	0.1995987520613004	FALSE	H1_Stage1	H2_Stage1	NA
ENSG00000172748	-7.319312329535737	3.224675762211914	28.70270647442922	1.862903978359219e-4	0.04243882804967233	ZNF596	protein_coding	8	1.372236617668622	TRUE	H1_Stage1	H2_Stage1	NA
ENSG00000115966	-7.272923855243591	4.132324435875116	4.47016601633093	0.0533124225210835	0.6315405600941338	ATF2	protein_coding	2	0.1995987520613004	FALSE	H1_Stage1	H2_Stage1	NA
ENSG00000133742	-7.250701800471378	3.496423805212565	8.778372517765948	0.009840154000576027	0.4395483872257305	CA1	protein_coding	8	0.356993309103479	FALSE	H1_Stage1	H2_Stage1	NA
ENSG00000179918	-7.242797837731376	5.134080565498538	64.49001504819358	2.481932891725221e-6	0.002415275265490315	SEPHS2	protein_coding	16	2.61703336616672	TRUE	H1_Stage1	H2_Stage1	NA
