ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0007409	axonogenesis	57/467	476/21261	8.727945231077332e-26	1.135505674563161e-22	9.435368160333074e-23	DRD2/SLIT1/ISL1/OLFM1/CNTN2/GAP43/NRXN3/L1CAM/KIF5A/CTNNA2/NFASC/MAPT/SNAP25/EPHA8/RAB3A/DSCAML1/NTRK1/PRDM8/CNTN1/DSCAM/TUBB3/PAK3/CNTN6/ISLR2/TUBB2B/DCC/MAP2/DCLK1/ADCY1/NRXN1/UCHL1/STXBP1/MAP6/NOVA2/ANK3/NRP1/SLIT2/EPHA5/SPTBN4/FYN/PLXNA2/PRKCQ/NTRK2/DPYSL5/ARK2C/STMN1/EPHB6/BRSK2/GDI1/SEMA3C/CYFIP2/ATL1/MAP1A/MAP3K13/APLP1/FEZ1/SCN11A	57
GO:0010975	regulation of neuron projection development	47/467	484/21261	1.1756048531889987e-17	7.647309569994436e-15	6.354453601184745e-15	SLIT1/CNTN2/TRIM67/CNR1/L1CAM/NDRG4/CTNNA2/MAPT/RTN4RL2/SNAP25/PPFIA2/NTRK1/DNM3/DPYSL3/CNTN1/SERPINI1/DSCAM/PAK3/CRMP1/ISLR2/TUBB2B/DCC/MAP2/LZTS1/MAP6/NOVA2/NRP1/SLIT2/FYN/PLXNA2/PPP2R5B/NTRK2/DPYSL5/SRCIN1/BRSK2/TANC2/ACAP3/GDI1/RAPGEF1/SEMA3C/PARP6/YWHAH/CHRNA3/MAP3K13/FEZ1/LRP8/NEDD4L	47
GO:0001505	regulation of neurotransmitter levels	29/467	204/21261	1.3317266574678416e-15	5.775254604552206e-13	4.798888691998151e-13	DRD2/CPLX2/SNCG/ABCC8/RIMS3/SNAP25/PPFIA2/RAB3A/UNC13A/SYN1/SNPH/SYT5/SYT7/NRXN1/STXBP1/ASIC1/STX1A/SYP/CADPS/GABRA2/SLC38A1/PTPRN2/PPFIA3/NAPB/LIN7B/RIMS1/CHRNA3/ERC2/GPM6B	29
GO:0007269	neurotransmitter secretion	25/467	149/21261	2.4444262821566262e-15	6.360397186171541e-13	5.285106930052326e-13	CPLX2/SNCG/ABCC8/RIMS3/SNAP25/PPFIA2/RAB3A/UNC13A/SYN1/SNPH/SYT5/SYT7/NRXN1/STXBP1/ASIC1/STX1A/SYP/CADPS/PTPRN2/PPFIA3/NAPB/LIN7B/RIMS1/CHRNA3/ERC2	25
GO:0099643	signal release from synapse	25/467	149/21261	2.4444262821566262e-15	6.360397186171541e-13	5.285106930052326e-13	CPLX2/SNCG/ABCC8/RIMS3/SNAP25/PPFIA2/RAB3A/UNC13A/SYN1/SNPH/SYT5/SYT7/NRXN1/STXBP1/ASIC1/STX1A/SYP/CADPS/PTPRN2/PPFIA3/NAPB/LIN7B/RIMS1/CHRNA3/ERC2	25
GO:0007411	axon guidance	31/467	246/21261	4.233055941208533e-15	7.867436827874716e-13	6.537366092663403e-13	SLIT1/ISL1/CNTN2/GAP43/NRXN3/L1CAM/KIF5A/NFASC/EPHA8/DSCAML1/NTRK1/CNTN1/DSCAM/TUBB3/CNTN6/TUBB2B/DCC/NRXN1/NOVA2/NRP1/SLIT2/EPHA5/FYN/PLXNA2/PRKCQ/DPYSL5/ARK2C/EPHB6/SEMA3C/CYFIP2/FEZ1	31
GO:0097485	neuron projection guidance	31/467	246/21261	4.233055941208533e-15	7.867436827874716e-13	6.537366092663403e-13	SLIT1/ISL1/CNTN2/GAP43/NRXN3/L1CAM/KIF5A/NFASC/EPHA8/DSCAML1/NTRK1/CNTN1/DSCAM/TUBB3/CNTN6/TUBB2B/DCC/NRXN1/NOVA2/NRP1/SLIT2/EPHA5/FYN/PLXNA2/PRKCQ/DPYSL5/ARK2C/EPHB6/SEMA3C/CYFIP2/FEZ1	31
GO:0006836	neurotransmitter transport	29/467	223/21261	1.4457869259718182e-14	2.351210988361669e-12	1.9537147012803383e-12	DRD2/CPLX2/SNCG/ABCC8/RIMS3/SNAP25/PPFIA2/RAB3A/UNC13A/SYN1/SNPH/SYT5/SYT7/NRXN1/STXBP1/ASIC1/STX1A/SYP/CADPS/GABRA2/SLC38A1/PTPRN2/PPFIA3/NAPB/LIN7B/RIMS1/CHRNA3/ERC2/GPM6B	29
GO:0048813	dendrite morphogenesis	22/467	151/21261	2.2833976166881713e-12	3.300778110345901e-10	2.74274778051316e-10	CTNNA2/PPFIA2/DNM3/DSCAM/MAPK8IP2/PAK3/MAP2/DCLK1/LZTS1/MAP6/NRP1/SULT4A1/FYN/DPYSL5/SRCIN1/SHANK1/TANC2/PARP6/YWHAH/CHRNA3/LRP8/NEDD4L	22
GO:0048167	regulation of synaptic plasticity	27/467	237/21261	2.9498926536643313e-12	3.837810342417295e-10	3.18898921611923e-10	SHANK2/DRD2/NSG1/CNTN2/GRM2/VGF/CPLX2/RIMS3/MAPT/SNAP25/RAB3A/GRIA1/SYT7/LZTS1/ADCY1/STXBP1/KCNB1/SYP/SLC38A1/NTRK2/MPP2/JPH4/PPFIA3/RIMS1/YWHAH/MAP1A/ERC2	27
GO:0042391	regulation of membrane potential	38/467	479/21261	9.378267415779308e-12	1.1091932643571708e-9	9.216727881344833e-10	DRD2/CELF4/GRIA2/CNR1/AKAP6/CHRNA4/GABRB3/RIMS3/MAPT/KCND3/MAPK8IP2/KCNC1/GRIA1/MTMR2/SCN3B/GPD1L/ATP1A3/RGS7BP/NRXN1/ASIC1/ANK3/STX1A/KCNB1/GLRX/GABRA2/NTRK2/KCNH2/KCNH8/MPP2/SHANK1/CACNB3/HCN3/RIMS1/YWHAH/CHRNA3/BID/NEDD4L/SCN11A	38
