ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0007409	axonogenesis	72/1466	476/21261	2.2820173187920197e-10	2.1461330692342946e-7	1.7030779088497224e-7	DAB1/UNC5D/MAP2K1/SEMA4C/NLGN3/SEMA6D/COBL/AUTS2/NEXN/ITGB1/WDR47/TUBB2B/SMAD4/ETV1/SHTN1/ARK2C/EPHA4/APP/KIF5C/FLRT2/ROBO1/TTC8/STXBP1/ECE1/STK25/DCLK1/PLXND1/GDI1/SIAH1/SPP1/PSEN1/PTK2/BRSK2/MAP6/SLITRK4/RUFY3/DOCK7/SNAP25/FZD3/NTNG2/ROBO2/NCAM1/NRXN3/PTPRZ1/MYCBP2/PPP3CB/MAPT/NRCAM/USP9X/SEMA3B/RTN4/APLP2/DNM2/CDH11/PTEN/CDKL5/ADNP/SKIL/RELN/C9orf72/TOP2B/GLI3/SOS1/LRP4/CHN1/CTNNA2/SEMA4D/SEMA4B/TRIO/PLXNB1/LRRC4C/KIAA1755	72
GO:0016358	dendrite development	48/1466	260/21261	3.22016977508318e-10	2.1461330692342946e-7	1.7030779088497224e-7	DAB1/TPBG/PPP3CA/NGEF/DLG5/FLRT1/COBL/NEDD4L/ZMYND8/ABI1/ITGB1/LZTS1/PARP6/SULT4A1/EPHA4/APP/FMR1/FARP1/C21orf91/DCLK1/NFATC4/VLDLR/GORASP1/MAPK8IP2/PSEN1/NLGN2/ABI2/MAP6/MINK1/KIDINS220/MEF2A/BTBD3/MAPKAPK5/PTPRD/HECW2/PHACTR1/GPRASP3/PTEN/CDKL5/LPAR1/RELN/STAU2/NSMF/SEZ6/LRP4/PAK4/CTNNA2/SEMA4D	48
GO:0010975	regulation of neuron projection development	72/1466	484/21261	4.861315114022821e-10	2.1461330692342946e-7	1.7030779088497224e-7	DAB1/CNR1/MAP2K1/SEMA4C/EHD1/PPP3CA/NGEF/SEMA6D/GRID2/COBL/NEDD4L/NFE2L2/LZTS1/PARP6/TUBB2B/KIF26A/SHTN1/EPHA4/NPTN/FLNA/ROBO1/GAK/STK25/NFATC4/PLXND1/GDI1/FBXO7/ULK4/VLDLR/GORASP1/SPP1/INPP5J/PSEN1/ABI2/AP2A1/BRSK2/MAP6/RUFY3/SNAP25/NTNG2/ROBO2/CIB1/MYCBP2/KIDINS220/MAPT/NRCAM/SEMA3B/ARSB/PTPRD/HECW2/RTN4/GPRASP3/PTPRF/PTEN/CDKL5/DDR1/LPAR1/ADNP/SKIL/RELN/STAU2/NSMF/SEZ6/LRP4/CHN1/SHOC2/CTNNA2/SEMA4D/SEMA4B/PLXNB1/LRRC4C/AKT1	72
GO:0048813	dendrite morphogenesis	34/1466	151/21261	6.053971986556543e-10	2.1461330692342946e-7	1.7030779088497224e-7	TPBG/PPP3CA/NGEF/NEDD4L/ABI1/ITGB1/LZTS1/PARP6/SULT4A1/EPHA4/FARP1/DCLK1/NFATC4/VLDLR/GORASP1/MAPK8IP2/ABI2/MAP6/MINK1/KIDINS220/MEF2A/BTBD3/PTPRD/HECW2/PHACTR1/GPRASP3/PTEN/CDKL5/RELN/STAU2/NSMF/LRP4/CTNNA2/SEMA4D	34
GO:0006302	double-strand break repair	50/1466	322/21261	5.5434675540898166e-8	1.572127398339872e-5	1.2475719611204242e-5	SIRT1/KMT5C/ARID1B/MCM3/ZMYND8/XRCC4/MTA1/EYA1/BCL7B/KMT5B/DCLRE1C/BABAM1/MEAF6/RAD51D/FUS/DPF2/RMI1/PNKP/BRCC3/DEK/SMARCC2/MSH2/XRCC3/SMARCD3/CDC7/TNKS1BP1/SMARCA4/CIB1/PARP2/PBRM1/BCL7A/ERCC6/GINS4/NSMCE4A/PHF10/FOXM1/UIMC1/PRKDC/OGG1/SMCHD1/IFFO1/ATRIP/ERCC8/MLH1/RIF1/TOP2B/FANCM/PALB2/SPIDR/HELB	50
GO:0045739	positive regulation of DNA repair	29/1466	142/21261	1.0698592401930038e-7	2.528434004322799e-5	2.0064553118707387e-5	SIRT1/KMT5C/ARID1B/DHX9/EYA1/BCL7B/KMT5B/BABAM1/MEAF6/FUS/DPF2/FAM168A/PNKP/BRCC3/SMARCC2/SMARCD3/SMARCA4/PBRM1/BCL7A/ERCC6/INO80C/PHF10/FOXM1/UIMC1/PRKDC/SMCHD1/RIF1/TOP2B/SPIDR	29
GO:0051054	positive regulation of DNA metabolic process	50/1466	336/21261	2.150978275789061e-7	4.357267421526984e-5	3.457738010253393e-5	SIRT1/KMT5C/DBF4/ARID1B/DHX9/EYA1/BAZ1A/BRPF3/BCL7B/KMT5B/BABAM1/MEAF6/MAP3K4/FUS/DPF2/CCT8/FAM168A/PNKP/BRCC3/SMARCC2/MSH2/PDGFRB/SMARCD3/CDC7/SMARCA4/NEK2/HNRNPD/HNRNPA1/HNRNPA2B1/PBRM1/BCL7A/ERCC6/INO80C/MAPKAPK5/USP9X/EXOSC3/PHF10/FOXM1/CIZ1/UIMC1/PRKDC/SMCHD1/TFRC/DBF4B/MLH1/RIF1/TOP2B/SPIDR/NOX4/AKT1	50
GO:0099504	synaptic vesicle cycle	37/1466	216/21261	2.467047803263381e-7	4.372842231284343e-5	3.470097502221783e-5	NLGN3/SYT7/AMPH/RIMS2/CTBP2/STX3/DNAJC6/SYNJ1/FMR1/GAK/STXBP1/CASK/ITSN1/SNCA/ATP6V1H/PSEN1/NAPB/NLGN2/UNC13A/BRSK2/FBXL20/SNAP25/CADPS/PFN2/ATP2A2/CLCN3/PPP3CB/DNM1/CTBP1/BLTP1/DNM2/RAB3GAP1/PTEN/LPAR1/AP3D1/SCRIB/UNC13B	37
GO:0099003	vesicle-mediated transport in synapse	39/1466	241/21261	5.39265989477463e-7	8.496435256433806e-5	6.74240166960711e-5	NLGN3/SYT7/AMPH/RIMS2/CTBP2/STX3/DNAJC6/CLSTN1/SYNJ1/FMR1/GAK/STXBP1/CASK/ITSN1/SNCA/ATP6V1H/PSEN1/NAPB/NLGN2/AP2A1/UNC13A/BRSK2/FBXL20/SNAP25/CADPS/PFN2/ATP2A2/CLCN3/PPP3CB/DNM1/CTBP1/BLTP1/DNM2/RAB3GAP1/PTEN/LPAR1/AP3D1/SCRIB/UNC13B	39
GO:0051962	positive regulation of nervous system development	47/1466	323/21261	9.477546459708664e-7	1.323747394625587e-4	1.0504683875397168e-4	ASIC2/TPBG/MAP2K1/ELL3/SOX8/ASPM/NLGN3/GRID2/DLG5/MTOR/ITGB1/PARP6/MYRF/CLSTN1/SHTN1/EPHA4/NPTN/FLRT2/ROBO1/SPEN/STK25/PLXND1/GDI1/MYB/RELA/HDAC1/NLGN2/MAP6/SLITRK4/RUFY3/FZD3/SMARCD3/ROBO2/PTPRZ1/SRRT/MAPT/NAP1L1/PTPRD/GPRASP3/CDKL5/ADNP/SKIL/RELN/STAU2/GLI3/SEMA4D/PLXNB1	47
