ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0042254	ribosome biogenesis	148/5103	365/21261	1.3204238935558296e-12	8.628970144387347e-9	7.477768997189856e-9	RRS1/RSL24D1/RPS16/SURF6/NIP7/METTL18/RBIS/TRMT2B/RPS19BP1/BYSL/LSM6/NHP2/WDR46/MRPS2/RPL24/RIOK1/RNASEL/RPL7A/AIRIM/DDX31/SRFBP1/NOP9/NGDN/PES1/EXOSC1/AATF/REXO4/KRR1/TRMT61B/RPP38/USP36/IMP4/TMA16/PIH1D1/DHX29/RPS28/GLUL/NIFK/NAT10/RPL38/MYBBP1A/METTL17/DDX3X/LTV1/NSUN4/AFG2B/MTREX/MDN1/RPS17/RPS6/RPL11/RIOX2/BOP1/UTP20/RCL1/RRN3/NOL10/RIOK3/ISG20L2/DDX21/RPUSD2/RIOK2/FASTKD2/WDR12/URB1/ZNHIT3/ERCC2/DDX10/RSL1D1/LSG1/NOP53/PNO1/WDR18/DCAF13/MRPL20/RRP1/EIF2A/RPSA2/GTF3A/NOL6/ABT1/GNL2/RPL7/MTG2/RPS7/EMG1/CUL4A/EXOSC9/DROSHA/TENT4B/GTF2H5/METTL16/SHQ1/ESF1/UTP25/MPHOSPH10/GTPBP4/CUL4B/PPAN/RPL23A/NMD3/NLE1/FBLL1/NAF1/RPS19/GRWD1/NOP14/NPM1/PWP1/EIF6/SNU13/RPS27L/ERI3/RPL7L1/SERBP1/CINP/LYAR/BUD23/WDR55/TFB2M/SDAD1/GEMIN4/NOP10/EXOSC4/EXOSC2/UTP14A/YTHDF2/DNTTIP2/DDX27/POP5/ERI1/DIMT1/DDX54/FDXACB1/PA2G4/C1orf131/WDR74/NUP88/RPS8/BRIX1/WDR3/HABP4/DIS3/EXOSC3/NOL8/C1QBP/RPS13/SART1	148
GO:0016050	vesicle organization	154/5103	392/21261	8.85004158638573e-12	2.1073909472583003e-8	1.8262414200861202e-8	STX5/SEC31B/SNAPIN/SEC22B/GARIN1A/HOOK2/ZFYVE16/VPS37D/MAPK15/AP3S1/RAB8B/TMEM9/SEC31A/ANXA1/ATP13A2/AP1B1/CIDEB/STX3/GBF1/APOE/SERPINE2/EPS15/CSNK1D/SYT1/SLC35D3/CREB1/TBC1D20/ASIP/TRAPPC8/S100A10/DNM1/SNX33/MVB12A/STX16/VAMP8/RAB7A/RAB20/STAM/SEC23B/SEC16A/LAMTOR1/SQSTM1/AP3S2/ATP6AP2/TRAPPC9/PDCD6IP/ATP6V0A1/DNAJC13/HPS1/SNAP29/ATP6V0B/HPS5/VAPB/ARFGAP2/AP3M1/SNF8/ZEB2/STX6/PAFAH1B1/SORT1/RAB38/RAB27A/DTNBP1/WASHC4/LAPTM4B/PDCD6/YIPF4/ZNF385A/ALS2/PICALM/SCARB2/VPS39/VTI1B/VPS33B/VIPAS39/WASHC5/PRKCI/CUL3/TBPL1/VPS33A/VPS37C/MYO18A/USP8/SLC9A8/AP1S2/ANKFY1/UBAP1/GOSR1/TSNARE1/SDCBP/EEA1/VAPA/TGFBRAP1/FNBP1L/RAB14/PLEKHA3/VPS41/STX1A/TRAPPC2B/BLOC1S6/RNF26/USO1/AP3D1/TRAPPC6B/PRRT2/PREB/RAB13/TBC1D4/ANKRD27/BET1/UNC13B/PLEKHM1/TRAPPC5/CCDC136/ATP6V1C1/BAIAP3/AP2M1/RAB1A/AP3B2/PIP4K2A/ABCB6/STXBP6/PHETA1/ATP6V1B1/RAB12/CHMP2B/TYRP1/VPS4B/BLOC1S2/ATP6V0D1/STX8/STAM2/RAB8A/ATP6V1G2/VPS36/WASL/ATP6V1F/TRAPPC2/CLCN3/ZDHHC15/RAB3A/AQP11/TMED9/HOOK1/INSIG1/TRAPPC10/STX2/VPS11/VAMP3/EXOC8/RAB11A/ATP6V1D/FHIP1B/CHMP1B	154
GO:0016236	macroautophagy	146/5103	367/21261	1.0274668353780573e-11	2.1073909472583003e-8	1.8262414200861202e-8	GAPDH/GABARAP/SNAPIN/SEC22B/SLC25A5/CTSD/VPS37D/PEX2/UBXN2B/PHF23/NBR1/PIK3CA/RUBCN/HSPB8/ATP13A2/PLAA/EXOC1/RNF5/UCHL1/MAP1LC3A/VPS26A/KDR/MTM1/RAB3GAP2/MVB12A/VAMP8/RAB7A/STAM/IFT88/USP36/AP4M1/FEZ1/GPSM1/PIK3R4/SQSTM1/PRKAA2/PDCD6IP/TBK1/RETREG1/VDAC1/EPHB2/ATP6V0A1/WIPI1/ZFYVE1/BNIP3/ATG14/SNAP29/ATP6V0B/RAB3GAP1/TP53INP1/SNF8/ATG4B/ARFIP2/QSOX1/TRIM13/TGFB1/HTT/SPTLC2/ATG16L2/SMURF1/PIK3C3/VPS39/MAPK8/VTI1B/TBC1D14/PAFAH1B2/SNX14/VPS33A/VPS37C/CERS1/PEX5/VPS35/EHMT2/CRY1/CASP3/WAC/WDR45B/ULK1/KLHL3/PGAM5/SNX18/EXOC4/VPS13C/VMP1/HUWE1/VPS13D/FYCO1/VPS41/UBQLN4/VHL/ATG13/TIGAR/LZTS1/RIMOC1/LRRK2/NSFL1C/RB1CC1/GABARAPL2/TRAF6/SUPT5H/MOAP1/VPS26B/EXOC7/PLEKHM1/ATP6V1C1/PSEN1/PACS2/UFL1/RNF31/RAB1A/PIP4K2A/DNAJC16/RAB43/CALCOCO2/LRSAM1/SNX7/ATG16L1/ATP6V1B1/CHMP2B/ATG10/PINK1/VPS4B/ATP6V0D1/STBD1/STAM2/AKT1/ATP6V1G2/DDRGK1/TMEM74/VPS36/EPG5/RIPK2/TBC1D25/LGALS8/CDK5/SNX32/CAPN1/CALR/TAFAZZIN/ATG101/HDAC6/MFN2/EXOC8/ATP6V1D/SNX5/CHMP1B	146
GO:0051656	establishment of organelle localization	185/5103	495/21261	1.2899102967151034e-11	2.1073909472583003e-8	1.8262414200861202e-8	CEP19/RRS1/RHOT1/MGARP/CTNNB1/CCNB1/PDPK1/YKT6/BIRC5/SNAPIN/SPRY2/S100A13/SPDYA/UBXN2B/DNM1L/MAPK15/KIFC1/STK25/AP3S1/ATP13A2/KXD1/FAM91A1/GBF1/EXOC1/CSNK1D/RHOT2/MREG/FHOD1/ASIP/BBS2/NUP62/UCHL1/ZNF207/ZWILCH/PINX1/NOP9/MAP1B/TRAPPC8/DNM1/EXOC6/NUMA1/VAMP8/RAB7A/C12orf4/MAD2L1/KIF3A/STAM/SEC16A/FEZ1/RABGEF1/GPSM1/TBC1D23/DCTN1/AP3S2/HAP1/TRAPPC9/PDCD6IP/MYO1C/MYO1E/PMF1/DLG1/AP1AR/HNRNPU/WIPI1/SPHK2/CDR2L/LTV1/SNAP29/SYBU/NDEL1/ARFGAP2/SYNE2/GAB2/AP3M1/SNF8/PAFAH1B1/DNM2/RMDN1/RAB27A/DTNBP1/MDN1/PDCD6/HTT/PEX14/PICALM/CROCC/MAP4/TRAK1/FER/SPIRE1/LIMK2/CUL3/RIOK2/AGTPBP1/CLASP2/TERF1/BBS5/LSG1/SDCBP/BBS7/TANC2/EXOC5/ZBED3/EXOC4/ATP9A/ECT2/FNBP1L/ACTN4/PAX6/ITGB1/FYCO1/TTL/PDCD10/MYO19/KIT/TRAPPC2B/PIBF1/BLOC1S6/LIN7A/SPIRE2/SPDL1/SEH1L/AP3D1/COPS5/TRAPPC6B/TEX14/PREB/LRRK2/NSFL1C/MLH1/CDC23/APC/NMD3/INCENP/EXOC7/ENKD1/TRAPPC5/CDK5RAP2/NPM1/PSEN1/EIF6/DYNC1H1/RAB1A/AP3B2/MAP1S/SUN1/CENPA/NDE1/RAB17/RASGRP1/MIS12/CHMP2B/PINK1/VPS4B/BLOC1S2/CLNK/SDAD1/KIF25/LMNB1/TUBA1A/ESPL1/ABRAXAS2/SUN2/COPG2/CDT1/WASL/EZR/TRAPPC2/CDK5/EXOC3/TOR1A/NDC80/RAB3A/PSRC1/TMED9/NUP88/HDAC6/CLASP1/TRAPPC10/EXOC8/RAB11A/PTGDS/CHMP1B/MAPT/NEFL	185
GO:0072594	establishment of protein localization to organelle	184/5103	494/21261	2.0470706985750346e-11	2.6755214030375702e-8	2.3185769175439343e-8	SUFU/COX18/HAX1/MGARP/ATP5IF1/NIPBL/TIMM29/NUP155/CCT5/DNAJC19/PEX7/SPDYA/ZFYVE16/ACD/CCT7/VPS37D/PEX2/DNLZ/TOMM40/TIMM17B/RAB8B/GSK3A/TIMM8B/CCT6A/AIP/RUVBL2/TNPO2/NUP62/CCT8/PTTG1IP/HERPUD1/IPO11/RAB3GAP2/AIFM1/FGF9/ELAVL1/SPIDR/MVB12A/SRP14/RAB7A/STAM/TPR/CDK1/USP36/AP4M1/NUTF2/PIK3R4/SQSTM1/SRP9/NEURL1B/SUMO1/HK1/TRAF3IP2/FAM53B/SEC61G/KPNA3/ATG14/TXNIP/RAB3GAP1/PPP3CA/AP3M1/NAGPA/EFCAB7/SNF8/SORT1/PEX13/LONP2/PML/RAB10/TGFB1/PEX14/CLU/SMURF1/SCARB2/PIK3C3/MAPK8/PPP1R10/SPCS2/UBE2D3/CRY2/VPS53/NPEPPS/IPO9/VPS37C/GNPTAB/LEPROT/SEC63/KPNA4/SEC61A2/PEX5/ZNF827/GRPEL2/PXK/TCP1/SREBF2/TERF1/UBAP1/TIMM10B/CCT4/TOMM70/BID/PITRM1/IPO8/MDFIC/RPL23/SRP68/EIF4ENIF1/VPS13C/ECT2/OXA1L/HUWE1/ZPR1/UBR5/VPS13D/CCT3/PEX10/TIMM50/VPS41/KPNA5/PRKCD/PEX3/VPS54/ATG13/EDEM1/SRP72/AP3D1/LRRK2/SREBF1/IFT122/MOAP1/KPNA2/UBL5/PKIA/PSEN1/RNF31/NUP107/MAVS/TRAM2/PAM16/LRSAM1/POT1/NUP35/SMAD3/PINK1/PEX16/ING1/FIS1/PTGS2/UBE2J2/IL33/STAM2/IMMP1L/AKT1/GET4/VPS13A/VPS36/MTX2/SNUPN/TIMM21/DMAP1/SMO/TRIM28/HK2/PEX26/ZDHHC15/NUP88/PIK3R2/DNAJC15/APPL1/M6PR/GET3/RPAIN/HSPD1/PIK3R1/MAIP1/POM121C/MFN2/STK4/POLA2/VPS11/TSPO/RAB11A/BCS1L/MAPT	184
GO:0051648	vesicle localization	99/5103	230/21261	1.3831237037119758e-10	1.506452233959627e-7	1.3054746536790228e-7	CEP19/CTNNB1/YKT6/SNAPIN/MAPK15/AP3S1/ATP13A2/FAM91A1/GBF1/EXOC1/CSNK1D/MREG/ASIP/BBS2/TRAPPC8/DNM1/EXOC6/RAB7A/KIF3A/STAM/SEC16A/TBC1D23/DCTN1/AP3S2/HAP1/TRAPPC9/PDCD6IP/MYO1C/MYO1E/AP1AR/WIPI1/CDR2L/SNAP29/SYBU/NDEL1/ARFGAP2/AP3M1/SNF8/PAFAH1B1/DNM2/RAB27A/DTNBP1/PDCD6/HTT/PICALM/TRAK1/VPS33B/LIMK2/CUL3/VPS33A/CLASP2/CDH2/BBS5/SDCBP/BBS7/TANC2/EXOC5/EXOC4/ATP9A/FNBP1L/ACTN4/FYCO1/MYO19/TRAPPC2B/BLOC1S6/LIN7A/SYNDIG1/USO1/AP3D1/COPS5/TRAPPC6B/PREB/LRRK2/EXOC7/NLGN2/TRAPPC5/PSEN1/RAB1A/AP3B2/CTBP1/NDE1/RAB17/RASGRP1/PINK1/VPS4B/BLOC1S2/SYN1/BRSK1/WASL/TRAPPC2/CDK5/EXOC3/TOR1A/RAB3A/TMED9/CLASP1/TRAPPC10/EXOC8/RAB11A	99
GO:1903320	regulation of protein modification by small protein conjugation or removal	110/5103	268/21261	4.2057243564820134e-10	3.9263440956585654e-7	3.402525870356877e-7	EGR1/RPS2/CTNNB1/GABARAP/HSP90AB1/SPRY2/WBP1L/COPS3/COPS6/PHF23/TICAM1/MUL1/GSK3A/PARK7/PLAA/HSPA1A/PTTG1IP/HERPUD1/PELI1/NDFIP2/PINX1/COPS7A/RNF111/MAD2L1/SVBP/BEX2/DCUN1D4/DCUN1D3/TOLLIP/N4BP1/SQSTM1/MARCHF7/COPS8/IVNS1ABP/MAPK9/UBE2V1/U2AF2/DDX3X/SKP2/HDAC8/GCLC/UBA2/PIAS1/PRMT3/PDCD6/BCL10/TCF25/RPL11/WDR48/CHFR/GSK3B/CUL3/SASH1/UBE2V2/ARNT/NOP53/CRY1/COMMD1/NXN/WFS1/HSPA1B/RPL23/HUWE1/DCUN1D5/PIAS3/DERL1/USP44/RPS7/CAPN3/HMG20A/BIRC2/ARRB1/COPS5/UBE2S/LRRK2/GTPBP4/TAF1/SPOPL/BTRC/TRAF6/PIN1/PRKCE/NPM1/UFL1/OTUD4/FZR1/CDK5RAP3/DCUN1D2/PINK1/NMI/AIMP2/DCUN1D1/DNAJB2/HMG20B/AKT1/MINAR1/RASSF5/SOX4/BEX4/RIPK2/COPS2/UBXN1/CDK5/SIAH2/CEP63/ARRDC4/BEX1/HSPBP1/TSPO/KDM1A	110
GO:0051650	establishment of vesicle localization	90/5103	209/21261	9.108856710964519e-10	7.429441615942084e-7	6.438270993237774e-7	CEP19/CTNNB1/YKT6/SNAPIN/MAPK15/AP3S1/ATP13A2/FAM91A1/GBF1/EXOC1/CSNK1D/MREG/ASIP/BBS2/TRAPPC8/DNM1/EXOC6/RAB7A/KIF3A/STAM/SEC16A/TBC1D23/DCTN1/AP3S2/HAP1/TRAPPC9/PDCD6IP/MYO1C/MYO1E/AP1AR/WIPI1/CDR2L/SNAP29/SYBU/NDEL1/ARFGAP2/AP3M1/SNF8/PAFAH1B1/DNM2/RAB27A/DTNBP1/PDCD6/HTT/PICALM/TRAK1/LIMK2/CUL3/CLASP2/BBS5/SDCBP/BBS7/TANC2/EXOC5/EXOC4/ATP9A/FNBP1L/ACTN4/FYCO1/MYO19/TRAPPC2B/BLOC1S6/LIN7A/AP3D1/COPS5/TRAPPC6B/PREB/LRRK2/EXOC7/TRAPPC5/PSEN1/RAB1A/AP3B2/NDE1/RAB17/RASGRP1/PINK1/VPS4B/BLOC1S2/WASL/TRAPPC2/CDK5/EXOC3/TOR1A/RAB3A/TMED9/CLASP1/TRAPPC10/EXOC8/RAB11A	90
GO:0034504	protein localization to nucleus	131/5103	339/21261	1.0914894376923443e-9	7.429441615942084e-7	6.438270993237774e-7	SUFU/RRS1/CHCHD10/PPP3CB/MORC3/NUP155/CCT5/SUMO3/TRIM8/CTNNA1/CCT7/BYSL/CLDN18/CCT6A/SIX4/PARK7/ATP13A2/TNPO2/NUP62/CCT8/PTTG1IP/IPO11/F2/PINX1/FGF9/LATS2/ELAVL1/DVL1/TPR/CDK1/LARP7/NUTF2/SQSTM1/MFHAS1/SUMO1/KAT7/BANP/TRAF3IP2/FAM53B/GLUL/ABCA7/HNRNPU/KPNA3/TXNIP/PPP3CA/YWHAE/EFCAB7/SOX9/PML/TGFB1/MDM2/RPL11/PPP1R10/BARD1/GSK3B/JAK1/CD2AP/LIMK2/CRY2/IPO9/KPNA4/BBS4/TCP1/DNAJB6/NOP53/CCT4/FLCN/HDGF/IPO8/MDFIC/CREBBP/RPL23/EIF4ENIF1/ECT2/ZPR1/TBRG1/UBR5/TOR1AIP2/CCT3/KPNA5/RAP1GDS1/PRKCD/PARP1/PLRG1/UTP25/LRRK2/ZBTB7A/NMD3/KPNA2/PIN1/PKIA/RANGAP1/NPM1/PSEN1/WWTR1/TXN/NUP107/MAVS/SUN1/CDK5RAP3/NUP35/SMAD3/ING1/PTGS2/IL33/LAMTOR5/LMNB1/AKT1/TOR1B/RASSF5/SNUPN/DMAP1/SMO/SUN2/TRIM28/CDK5/CACNB4/TOR1A/NUP88/CALR/PIK3R2/APPL1/RPAIN/PIK3R1/LATS1/CNEP1R1/POM121C/STK4/POLA2/MAGED1/NOL8	131
GO:1901873	regulation of post-translational protein modification	126/5103	323/21261	1.136869413304068e-9	7.429441615942084e-7	6.438270993237774e-7	EGR1/RPS2/CTNNB1/GABARAP/HSP90AB1/SPRY2/WBP1L/COPS3/COPS6/PHF23/DEK/TICAM1/MUL1/GSK3A/PARK7/PLAA/HSPA1A/PTTG1IP/HERPUD1/PELI1/NDFIP2/PINX1/COPS7A/NFYA/ABCA2/PPARGC1A/RNF111/MAD2L1/SVBP/BEX2/DCUN1D4/DCUN1D3/TOLLIP/N4BP1/SQSTM1/MARCHF7/COPS8/IVNS1ABP/MAPK9/UBE2V1/U2AF2/MYBBP1A/DDX3X/SKP2/HDAC8/GCLC/UBA2/PIAS1/PRMT3/PDCD6/BCL10/TCF25/RPL11/WDR48/CHFR/GSK3B/DDX21/CUL3/SASH1/UBE2V2/ARNT/EHMT2/NOP53/CRY1/FLCN/COMMD1/NXN/WFS1/HSPA1B/RPL23/HUWE1/DCUN1D5/PIAS3/DERL1/USP44/RPS7/CAPN3/HMG20A/BIRC2/CRTAP/NELFA/ARRB1/COPS5/KANSL3/UBE2S/LRRK2/GTPBP4/TAF1/SPOPL/BTRC/TRAF6/PIN1/PRKCE/NPM1/UFL1/BAZ1B/OTUD4/FZR1/CDK5RAP3/DCUN1D2/PINK1/NMI/AIMP2/DCUN1D1/DNAJB2/HMG20B/AKT1/SF3B1/MINAR1/RASSF5/NFYB/SOX4/BEX4/RIPK2/COPS2/UBXN1/KANSL1/CDK5/NELFE/SIAH2/CEP63/ARRDC4/BEX1/HSPBP1/TSPO/KDM1A	126
