gene_id	logFC	logCPM	F	PValue	FDR	gene_name	gene_biotype	chromosome_name	condition_1	condition_2	neg_log10_FDR	significant	label
ENSG00000197921	-14.634560846424913	8.944062957837085	533.7364926995436	1.1992335203420253e-117	5.2517433939578146e-114	HES5	protein_coding	1	H1_Stage1	H2_Stage1	113.27969650217713	TRUE	HES5
ENSG00000102225	-10.906152870530759	7.182256393855389	250.32165157250873	2.7666561325866397e-56	2.202887067023644e-53	CDK16	protein_coding	X	H1_Stage1	H2_Stage1	52.65700776677372	TRUE	CDK16
ENSG00000250349	-9.70281675562573	5.728063458061323	44.472530769897624	2.5985880060376506e-11	2.8809788672000964e-9		protein_coding	X	H1_Stage1	H2_Stage1	8.540459927381526	TRUE	
ENSG00000078596	9.1960696121578	3.495277617462036	26.7083875444329	2.372396173246341e-7	1.6107466576262076e-5	ITM2A	protein_coding	X	H1_Stage1	H2_Stage1	4.792972761161812	TRUE	ITM2A
ENSG00000198680	9.01285286480579	4.1474895468471695	88.65962103517275	4.8257047584448436e-21	1.1579708253928538e-18	TUSC1	protein_coding	9	H1_Stage1	H2_Stage1	17.93630238234477	TRUE	TUSC1
ENSG00000102241	8.997796355398894	8.101930172814086	377.9284000457481	5.857061415622999e-84	9.327104074315279e-81	HTATSF1	protein_coding	X	H1_Stage1	H2_Stage1	80.03025317723643	TRUE	HTATSF1
ENSG00000147383	-8.991674283476206	5.587486565469945	143.18563363842787	5.76515235153274e-33	2.2951857668590684e-30	NSDHL	protein_coding	X	H1_Stage1	H2_Stage1	29.639182157945108	TRUE	NSDHL
ENSG00000133169	-8.902302966449234	8.827914929844336	426.1053379295923	2.188234826726231e-94	4.791413682470423e-91	BEX1	protein_coding	X	H1_Stage1	H2_Stage1	90.31953633127958	TRUE	BEX1
ENSG00000266997	-8.714035662053233	1.4823729008613862	4.367674544515208	0.036630540304873435	0.5401154667680707		protein_coding	18	H1_Stage1	H2_Stage1	0.2675133860666143	FALSE	
ENSG00000102409	-8.667644736237984	4.175458919285515	42.5609420498553	6.897871981300154e-11	7.458643425705851e-9	BEX4	protein_coding	X	H1_Stage1	H2_Stage1	8.127340154605669	TRUE	BEX4
