gene_id	logFC	logCPM	F	PValue	FDR	gene_name	gene_biotype	chromosome_name	condition_1	condition_2	neg_log10_FDR	significant	label
ENSG00000197921	-13.285837417306881	8.944062957837085	682.8051398966495	8.605669320852544e-150	2.5124251582229e-146	HES5	protein_coding	1	H1_Stage2	H2_Stage2	145.59990686642914	TRUE	HES5
ENSG00000102144	-10.70199261081538	6.128415261545562	267.1751978207529	6.049640175322994e-60	3.211258998519179e-57	PGK1	protein_coding	X	H1_Stage2	H2_Stage2	56.49332466575347	TRUE	PGK1
ENSG00000147383	-10.695250225606776	5.587486565469945	173.39908295610178	1.4923264732710293e-39	5.446058923393462e-37	NSDHL	protein_coding	X	H1_Stage2	H2_Stage2	36.26391766414071	TRUE	NSDHL
ENSG00000137818	-10.375681628898523	3.693055836278357	82.40619846414954	1.1358751324597712e-19	1.518864480557085e-17	RPLP1	protein_coding	15	H1_Stage2	H2_Stage2	16.818480973979103	TRUE	RPLP1
ENSG00000250349	-9.676117373231156	5.728063458061323	141.7032391144479	1.2141718952592691e-32	3.17442523720248e-30		protein_coding	X	H1_Stage2	H2_Stage2	29.498334896799665	TRUE	
ENSG00000102241	9.441455483015748	8.101930172814086	520.6142669021282	8.173820302770538e-115	1.1931734186969294e-111	HTATSF1	protein_coding	X	H1_Stage2	H2_Stage2	110.92329643033665	TRUE	HTATSF1
ENSG00000083097	-9.081876003022499	5.094727089943919	93.88431659319507	3.4542183591216775e-22	5.3546498227198605e-20	DOP1A	protein_coding	6	H1_Stage2	H2_Stage2	19.271268925398534	TRUE	DOP1A
ENSG00000179918	-8.826404468346405	5.71594629918094	104.94221764798887	1.3088178966593543e-24	2.4389960740193517e-22	SEPHS2	protein_coding	16	H1_Stage2	H2_Stage2	21.612788898756833	TRUE	SEPHS2
ENSG00000184905	8.742478329711707	5.95927982248677	200.5315626714936	1.8477618592987877e-45	7.527266160310899e-43	TCEAL2	protein_coding	X	H1_Stage2	H2_Stage2	42.12336272726177	TRUE	TCEAL2
ENSG00000133169	-8.703919784430624	8.827914929844336	721.5375223756997	3.94253154613892e-158	1.3812265018743092e-154	BEX1	protein_coding	X	H1_Stage2	H2_Stage2	153.85973509734592	TRUE	BEX1
ENSG00000126759	-8.502785545669001	2.247776247320885	12.246710234027239	4.6636836901678733e-4	0.014012649605603883	CFP	protein_coding	X	H1_Stage2	H2_Stage2	1.8534797376411176	TRUE	CFP
ENSG00000170100	-7.988418138374792	3.6302653272232375	46.06904431224531	1.1506285130709702e-11	9.64380845141827e-10	ZNF778	protein_coding	16	H1_Stage2	H2_Stage2	9.015751424312649	TRUE	ZNF778
ENSG00000102109	7.920143997376003	8.176318149789777	775.9842496260455	7.624942616060315e-170	3.3391529951382134e-166	PCSK1N	protein_coding	X	H1_Stage2	H2_Stage2	165.47636368174764	TRUE	PCSK1N
ENSG00000183671	7.534828402852374	2.2669439894328396	9.512598201148732	0.0020414538679650925	0.049053700144231174	CMKLR2	protein_coding	2	H1_Stage2	H2_Stage2	1.3093282280064846	TRUE	CMKLR2
ENSG00000102383	-7.273952699189499	3.1230086489991815	24.662232565725603	6.847001466648231e-7	3.4967616528069116e-5	ZDHHC15	protein_coding	X	H1_Stage2	H2_Stage2	4.4563339691773125	TRUE	ZDHHC15
ENSG00000156298	-7.2556312284526685	7.557100207021886	356.81239875066694	2.1948171259630385e-79	1.671591808499763e-76	TSPAN7	protein_coding	X	H1_Stage2	H2_Stage2	75.77686976574812	TRUE	TSPAN7
ENSG00000101049	7.241609251493156	2.6312732651736463	24.486698217831457	7.499774143996162e-7	3.818998362801766e-5	SGK2	protein_coding	20	H1_Stage2	H2_Stage2	4.418050527807963	TRUE	SGK2
ENSG00000180532	-7.212812636807102	1.518395394047755	4.050061232334353	0.0441735615763889	0.46334627433149966	ZSCAN4	protein_coding	19	H1_Stage2	H2_Stage2	0.3340943246980666	FALSE	ZSCAN4
ENSG00000204356	-7.180769822494386	7.920125165427133	438.76078592436573	4.004673391562001e-97	4.384366487499473e-94	NELFE	protein_coding	6	H1_Stage2	H2_Stage2	93.35809315049852	TRUE	NELFE
ENSG00000100554	-7.162819794769051	7.542868862337953	376.95039997160086	9.538248698485499e-84	7.956262021493833e-81	ATP6V1D	protein_coding	14	H1_Stage2	H2_Stage2	80.09929092280564	TRUE	ATP6V1D
ENSG00000131080	-7.030208407780305	5.205096863894575	172.8011493258774	2.0142961310147623e-39	7.200903127956243e-37	EDA2R	protein_coding	X	H1_Stage2	H2_Stage2	36.142613031500574	TRUE	NA
ENSG00000122145	-6.906832828230507	2.1721241638974207	11.77487147129554	6.007028294786671e-4	0.017596173016685306	TBX22	protein_coding	X	H1_Stage2	H2_Stage2	1.754581776416572	TRUE	NA
ENSG00000160131	-6.887419312898471	6.897097731968812	285.4426563274009	6.552086613015025e-64	3.702351651618845e-61	VMA21	protein_coding	X	H1_Stage2	H2_Stage2	60.431522334069165	TRUE	NA
ENSG00000102125	-6.884639600907733	4.277568145201328	35.4424732999771	2.63941142394981e-9	1.8347051552908262e-7	TAFAZZIN	protein_coding	X	H1_Stage2	H2_Stage2	6.736433718724534	TRUE	NA
ENSG00000179222	-6.859217506210274	3.166769240765455	20.694052943302346	5.397330235415996e-6	2.4118631054536227e-4	MAGED1	protein_coding	X	H1_Stage2	H2_Stage2	3.6176473458823386	TRUE	NA
ENSG00000168300	-6.83492057769613	7.5897366815587946	607.9626140423233	1.1566711806827207e-133	2.026140907201922e-130	PCMTD1	protein_coding	8	H1_Stage2	H2_Stage2	129.69333035508023	TRUE	NA
ENSG00000165169	6.803069671899624	6.233131709498621	209.3678967433934	2.20906965433458e-47	9.438115398775327e-45	DYNLT3	protein_coding	X	H1_Stage2	H2_Stage2	44.025114716890826	TRUE	NA
ENSG00000188483	-6.792044363325266	1.9768298584464248	10.665550372266075	0.0010920176886648077	0.029249042587678038	IER5L	protein_coding	9	H1_Stage2	H2_Stage2	1.5338883451610643	TRUE	NA
ENSG00000049768	6.784103093927009	4.288657681116979	59.853685229763634	1.035353931785922e-14	1.0188929675895504e-12	FOXP3	protein_coding	X	H1_Stage2	H2_Stage2	11.991871435254275	TRUE	NA
ENSG00000260851	6.732230769331069	1.3348764899191874	3.8984210478636476	0.04833543144197985	0.48416868553649284		protein_coding	16	H1_Stage2	H2_Stage2	0.3150033027474204	FALSE	NA
ENSG00000231925	-6.649826760073823	1.250416541056307	2.740427531134453	0.09784306596046907	0.6952289491683765	TAPBP	protein_coding	6	H1_Stage2	H2_Stage2	0.15787215226376167	FALSE	NA
ENSG00000072501	-6.636997132596464	8.063706276330002	528.0271411621325	2.0495572551456744e-116	3.263826767126071e-113	SMC1A	protein_coding	X	H1_Stage2	H2_Stage2	112.4862729001871	TRUE	NA
ENSG00000000003	6.4544642022321845	8.375872716945302	666.9131889083679	2.2793326971978403e-146	5.703867265259224e-143	TSPAN6	protein_coding	X	H1_Stage2	H2_Stage2	142.24383058950897	TRUE	NA
ENSG00000144550	-6.442811180469491	1.6892536743235105	4.309051757250432	0.037913725527633224	0.42194074337201476	CPNE9	protein_coding	3	H1_Stage2	H2_Stage2	0.37474853632160304	FALSE	NA
ENSG00000143341	6.441997695635139	1.5174032130450348	3.3828961673581706	0.0658804296937591	0.5735723096150984	HMCN1	protein_coding	1	H1_Stage2	H2_Stage2	0.24141182329500618	FALSE	NA
ENSG00000182774	6.435178654563836	11.482288062253645	1496.076441848209	5e-324	8.6545e-320	RPS17	protein_coding	15	H1_Stage2	H2_Stage2	319.0627556131449	TRUE	NA
ENSG00000181804	-6.426542896733278	1.6829183747115821	4.0937840722507	0.04304496719876788	0.4578134125202289	SLC9A9	protein_coding	3	H1_Stage2	H2_Stage2	0.3393114879869543	FALSE	NA
ENSG00000198918	-6.41581637306482	2.732876317084837	10.190623210389047	0.0014121890280969717	0.03627172317474289	RPL39	protein_coding	X	H1_Stage2	H2_Stage2	1.4404318117339998	TRUE	NA
ENSG00000122971	-6.415772996458359	1.3743729625084287	3.7210508742253383	0.05373457832495599	0.5121286472858236	ACADS	protein_coding	12	H1_Stage2	H2_Stage2	0.29062093006254225	FALSE	NA
ENSG00000077713	6.39407075205488	3.464788358684169	20.642943981342526	5.543297176120566e-6	2.47078719170748e-4	SLC25A43	protein_coding	X	H1_Stage2	H2_Stage2	3.6071646586639465	TRUE	NA
ENSG00000125352	6.386897307234563	4.359442965693743	74.67884993480673	5.652856342599032e-18	6.876464205090781e-16	RNF113A	protein_coding	X	H1_Stage2	H2_Stage2	15.162634813354307	TRUE	NA
ENSG00000260836	6.357077988458372	11.485195151469169	1467.434087873312	9.21444e-318	8.0704654613e-314		protein_coding	15	H1_Stage2	H2_Stage2	313.0931014167734	TRUE	NA
ENSG00000013375	-6.355920229144949	6.293715271773164	168.082162760209	2.14922052599933e-38	7.103376595081181e-36	PGM3	protein_coding	6	H1_Stage2	H2_Stage2	35.14853516001046	TRUE	NA
ENSG00000255298	-6.33187340889021	1.4821302942093668	3.2201008276685577	0.072743458496983	0.6024809278920336	OR8G5	protein_coding	11	H1_Stage2	H2_Stage2	0.22005669654122417	FALSE	NA
ENSG00000102225	-6.33153590851361	7.182256393855389	213.11858113951033	3.375968134258555e-48	1.4784208451951775e-45	CDK16	protein_coding	X	H1_Stage2	H2_Stage2	44.83020192268686	TRUE	NA
ENSG00000131015	-6.328555526582321	1.7817127201536505	5.7725844933584005	0.016280661834118748	0.24292023283497283	ULBP2	protein_coding	6	H1_Stage2	H2_Stage2	0.6145363112852907	FALSE	NA
ENSG00000072135	-6.296042703198931	1.867023423323352	7.474327382009442	0.006260065443968819	0.1203998391016755	PTPN18	protein_coding	2	H1_Stage2	H2_Stage2	0.9193740934544499	FALSE	NA
ENSG00000196228	6.281805172190983	1.7173650610859688	5.105850656850058	0.02384834146250667	0.31576069342307583	SULT1C3	protein_coding	2	H1_Stage2	H2_Stage2	0.5006419328834912	FALSE	NA
ENSG00000172748	-6.2532148846708155	3.683277486644805	20.997103439779753	4.607700964312936e-6	2.0910128961624275e-4	ZNF596	protein_coding	8	H1_Stage2	H2_Stage2	3.6796432886960018	TRUE	NA
ENSG00000172150	6.221239816156243	1.2492057413335391	2.3581484929972283	0.12463454652491053	0.7758434084850241	OR1A2	protein_coding	17	H1_Stage2	H2_Stage2	0.11022592525398654	FALSE	NA
ENSG00000171163	-6.182731360662662	2.9169173340998342	17.727079598048775	2.55288674738569e-5	0.0010328773165485699	ZNF692	protein_coding	1	H1_Stage2	H2_Stage2	2.9859512601939815	TRUE	NA
ENSG00000159337	-6.175058832057229	2.015411662415621	5.582716899276833	0.018141278356920903	0.263281502053176	PLA2G4D	protein_coding	15	H1_Stage2	H2_Stage2	0.5795796530034691	FALSE	NA
ENSG00000165775	6.161690049356558	3.6816005161753367	50.56829947405702	1.1618495412758174e-12	1.0383733884963518e-10	FUNDC2	protein_coding	X	H1_Stage2	H2_Stage2	9.983646450529534	TRUE	NA
ENSG00000187258	6.157057959709137	1.4069389717105825	2.567549512955333	0.10908108803886142	0.7319165558282134	NPSR1	protein_coding	7	H1_Stage2	H2_Stage2	0.13553842906327304	FALSE	NA
ENSG00000142937	-6.146858709597877	5.67507360349044	155.10169229972115	1.4510133541899465e-35	4.099580794410531e-33	RPS8	protein_coding	1	H1_Stage2	H2_Stage2	32.387260550105204	TRUE	NA
ENSG00000198680	6.1205697096214475	4.1474895468471695	71.47207354312523	2.865240939270107e-17	3.2591185411165236e-15	TUSC1	protein_coding	9	H1_Stage2	H2_Stage2	14.48689984302779	TRUE	NA
ENSG00000266202	-6.104947904700352	2.2333040112849614	10.334278755977326	0.0013064128165519216	0.03400361561298664		protein_coding	17	H1_Stage2	H2_Stage2	1.4684749018611627	TRUE	NA
ENSG00000139880	6.076470417978491	1.867118395498679	3.7932267644889612	0.0514643420222603	0.5022289020634728	CDH24	protein_coding	14	H1_Stage2	H2_Stage2	0.299098298302694	FALSE	NA
ENSG00000185043	-6.067676683298847	2.743849481939225	17.029291318252515	3.685009126193161e-5	0.0014494947445184093	CIB1	protein_coding	15	H1_Stage2	H2_Stage2	2.838783354942162	TRUE	NA
ENSG00000004961	-6.045008172767335	5.021774897037934	87.76380996688306	7.58567294191128e-21	1.0981672142434703e-18	HCCS	protein_coding	X	H1_Stage2	H2_Stage2	17.95933152628471	TRUE	NA
ENSG00000063601	6.037991447157713	6.927939043645882	388.99840293342464	2.3482282516486597e-86	2.4196420167135042e-83	MTMR1	protein_coding	X	H1_Stage2	H2_Stage2	82.61624888264195	TRUE	NA
ENSG00000164483	6.037406397536442	1.9122939630226494	4.005087451985173	0.04536699311508663	0.47144245459216655	SAMD3	protein_coding	6	H1_Stage2	H2_Stage2	0.3265713107279036	FALSE	NA
ENSG00000118894	6.030819290291761	1.7466892347265925	4.420577922997093	0.03551156639133453	0.40774094784590204	EEF2KMT	protein_coding	16	H1_Stage2	H2_Stage2	0.38961567184308243	FALSE	NA
ENSG00000135740	-6.029455039512023	2.814523905123487	15.084611030565444	1.028922300895614e-4	0.0036485084908478684	SLC9A5	protein_coding	16	H1_Stage2	H2_Stage2	2.437884638715388	TRUE	NA
ENSG00000232859	-6.017928598382754	2.3563433840843215	11.259898702185012	7.924156957068414e-4	0.02238829958338184	LYRM9	protein_coding	17	H1_Stage2	H2_Stage2	1.6499788903243975	TRUE	NA
ENSG00000187325	-5.954618312505934	2.313801624165025	8.654336740941275	0.003263906030777715	0.07228045757412546	TAF9B	protein_coding	X	H1_Stage2	H2_Stage2	1.1409791067850303	FALSE	NA
ENSG00000131171	-5.94595709026138	7.789402962369339	472.9948653918477	1.587254409772925e-104	1.985995392570881e-101	SH3BGRL	protein_coding	X	H1_Stage2	H2_Stage2	100.70202176338513	TRUE	NA
ENSG00000078596	5.889177442022886	3.495277617462036	27.026530305042616	2.0124387491236305e-7	1.098189706180643e-5	ITM2A	protein_coding	X	H1_Stage2	H2_Stage2	4.959322631442428	TRUE	NA
ENSG00000095261	5.87014373713132	2.9299750041714043	14.910144341461555	1.1285623709573874e-4	0.003938053197621625	PSMD5	protein_coding	9	H1_Stage2	H2_Stage2	2.404718421443844	TRUE	NA
ENSG00000176182	-5.87001326920216	2.0928327312351653	7.622253739446838	0.005766738760966789	0.11337369570803059	MYPOP	protein_coding	19	H1_Stage2	H2_Stage2	0.9454876961837857	FALSE	NA
ENSG00000072506	-5.864617376528647	1.6200574061591195	3.614556014404737	0.057280106462983885	0.5319654045393161	HSD17B10	protein_coding	X	H1_Stage2	H2_Stage2	0.27411661038580426	FALSE	NA
ENSG00000216921	5.863231692257621	1.9118387640414551	2.9324006199570642	0.08682273305165081	0.6569649308275453	FAM240C	protein_coding	2	H1_Stage2	H2_Stage2	0.1824578127150704	FALSE	NA
ENSG00000177489	5.856314239970791	1.249460117642522	2.2749160142160267	0.13148675611718116	0.7883749229959879	OR2G2	protein_coding	1	H1_Stage2	H2_Stage2	0.10326719841805511	FALSE	NA
ENSG00000184083	-5.8471826351100935	4.987688788844349	68.83811193402691	1.087613636930888e-16	1.1982218917055576e-14	FAM120C	protein_coding	X	H1_Stage2	H2_Stage2	13.921462750043542	TRUE	NA
ENSG00000198356	-5.8280342590567615	2.468201070980759	7.757639819672326	0.005350016590661355	0.10698200983860155	GET3	protein_coding	19	H1_Stage2	H2_Stage2	0.9706892474055276	FALSE	NA
ENSG00000279263	-5.779678094103687	1.3343224874408957	1.884760410874567	0.1697984746182059	0.8621332985180038	OR2L8	protein_coding	1	H1_Stage2	H2_Stage2	0.064425580654176	FALSE	NA
ENSG00000177879	5.759906765290285	7.529706329096523	387.31157292806716	5.4443558833500784e-86	5.298265667146851e-83	AP3S1	protein_coding	5	H1_Stage2	H2_Stage2	82.27586626897514	TRUE	NA
ENSG00000154146	-5.71692641927414	1.2068443486192661	2.145863603599898	0.14295906084640486	0.8089518400430824	NRGN	protein_coding	11	H1_Stage2	H2_Stage2	0.09207733280814559	FALSE	NA
