gene_id	logFC	logCPM	F	PValue	FDR	gene_name	gene_biotype	chromosome_name	condition_1	condition_2	neg_log10_FDR	significant	label
ENSG00000163914	12.229083508302297	7.101308884882914	340.1774714714694	8.830941850441136e-76	7.734580419708869e-73	RHO	protein_coding	3	H1_Stage1	H1_Stage3	72.11156324063916	TRUE	RHO
ENSG00000008086	11.773517420745073	3.925363596409863	66.42929573074902	3.685969577692781e-16	1.9273769878341624e-14	CDKL5	protein_coding	X	H1_Stage1	H1_Stage3	13.71503333063609	TRUE	CDKL5
ENSG00000105954	10.739059783403855	5.2766495674196054	132.38763428595692	1.311349595119102e-30	2.3202940260304354e-28	NPVF	protein_coding	7	H1_Stage1	H1_Stage3	27.634456978129975	TRUE	NPVF
ENSG00000183185	10.481857932003022	4.462053584545164	95.55432057652207	1.4874966514890044e-22	1.4084583158990752e-20	GABRR3	protein_coding	3	H1_Stage1	H1_Stage3	19.851256001672812	TRUE	GABRR3
ENSG00000100053	-10.224845323980333	9.273319129076317	605.6268416607811	3.68882179146077e-133	6.46170913210183e-129	CRYBB3	protein_coding	22	H1_Stage1	H1_Stage3	128.18965259524538	TRUE	CRYBB3
ENSG00000155886	10.15727833803724	3.9760386571439215	65.54781971381982	5.762325620261869e-16	2.951422745325355e-14	SLC24A2	protein_coding	9	H1_Stage1	H1_Stage3	13.529968580126338	TRUE	SLC24A2
ENSG00000132915	10.139059411531548	6.965607320016721	299.30437988616063	6.436760898872905e-67	4.5101096266222664e-64	PDE6A	protein_coding	5	H1_Stage1	H1_Stage3	63.34581290165674	TRUE	PDE6A
ENSG00000047617	9.902977021785077	4.87701264438567	90.93042617534326	1.533642612911351e-21	1.3432408825184067e-19	ANO2	protein_coding	12	H1_Stage1	H1_Stage3	18.87184609859875	TRUE	ANO2
ENSG00000130561	9.648885302388123	7.075863974200783	291.16364569991185	3.7576049005360662e-65	2.437850557136677e-62	SAG	protein_coding	2	H1_Stage1	H1_Stage3	61.6129929206209	TRUE	SAG
ENSG00000069018	9.639485212768363	3.809241534348908	46.46714327210526	9.391871307435554e-12	3.257770488957398e-10	TRPC7	protein_coding	5	H1_Stage1	H1_Stage3	9.487079515144249	TRUE	TRPC7
