gene_id	logFC	logCPM	F	PValue	FDR	gene_name	gene_biotype	chromosome_name	condition_1	condition_2	neg_log10_FDR	significant	label
ENSG00000163914	9.84407490647297	7.101308884882914	466.76124881676503	3.532578150549911e-103	7.735021432897849e-100	RHO	protein_coding	3	H2_Stage2	H2_Stage3	99.11153847858047	TRUE	RHO
ENSG00000132915	8.9399195999081	6.965607320016721	485.692217730547	2.8608568328517344e-107	8.352271523510639e-104	PDE6A	protein_coding	5	H2_Stage2	H2_Stage3	103.07819539565818	TRUE	PDE6A
ENSG00000130561	8.921669757435936	7.075863974200783	433.39489107485963	5.796860747106114e-96	9.231237246096164e-93	SAG	protein_coding	2	H2_Stage2	H2_Stage3	92.03474008736606	TRUE	SAG
ENSG00000185527	8.843608269501985	8.571235132209742	718.7696252969835	1.5542668722195658e-157	1.3613046400335068e-153	PDE6G	protein_coding	17	H2_Stage2	H2_Stage3	152.86604467517827	TRUE	PDE6G
ENSG00000168298	-8.729005396730944	1.3749080658291728	4.2418190699942535	0.039443573412833825	0.18668821277292896	H1-4	protein_coding	6	H2_Stage2	H2_Stage3	0.7288831019185045	FALSE	H1-4
ENSG00000137098	-8.376651452514636	1.6299047614782955	5.489597388160494	0.01913272949659557	0.11201471343310983	SPAG8	protein_coding	9	H2_Stage2	H2_Stage3	0.9507249278376604	FALSE	SPAG8
ENSG00000124935	8.348479765907301	2.3816532373725834	23.840422497004404	1.0489129626714267e-6	2.7923720922667754e-5	SCGB1D2	protein_coding	11	H2_Stage2	H2_Stage3	4.5540267111022255	TRUE	SCGB1D2
ENSG00000239605	-8.005994438733735	2.0672214048906232	6.772414045803627	0.009259701317390498	0.06488087519069174	STPG4	protein_coding	2	H2_Stage2	H2_Stage3	1.1878833004750065	FALSE	STPG4
ENSG00000068383	7.885149588186602	1.8025227031164008	6.5098632324376045	0.01072988060771581	0.07282267284206038	INPP5A	protein_coding	10	H2_Stage2	H2_Stage3	1.1377333850113187	FALSE	INPP5A
ENSG00000279263	7.848869204292617	1.3343224870588728	3.5083902150231348	0.06106291666954051	0.25213677734967266	OR2L8	protein_coding	1	H2_Stage2	H2_Stage3	0.5983638023398525	FALSE	OR2L8
ENSG00000151615	-7.764353437315631	5.853453376097284	85.11953472889081	2.883852845990672e-20	4.5103973485016605e-18	POU4F2	protein_coding	4	H2_Stage2	H2_Stage3	17.34578519677831	TRUE	POU4F2
ENSG00000105954	7.694204843222378	5.2766495674196054	171.53764980812164	3.7965395178529986e-39	2.1452897656203544e-36	NPVF	protein_coding	7	H2_Stage2	H2_Stage3	35.66851403909199	TRUE	NPVF
ENSG00000181518	7.64705980413629	1.3340186350326266	4.062328328657074	0.04385380944428914	0.20072673027040075	OR8D4	protein_coding	11	H2_Stage2	H2_Stage3	0.6973947897649178	FALSE	OR8D4
ENSG00000176495	7.584113247794104	1.8284574148244939	8.60495979736492	0.0033535734215266286	0.02929902524931768	OR5AN1	protein_coding	11	H2_Stage2	H2_Stage3	1.5331468279695888	TRUE	OR5AN1
ENSG00000184937	7.567417630258635	1.6482809883628948	6.451176335754788	0.011090031288089124	0.07482485602936206	WT1	protein_coding	11	H2_Stage2	H2_Stage3	1.1259541101137485	FALSE	WT1
ENSG00000198286	-7.493696003290817	1.4134855322021098	3.5868665389301757	0.05824207242367436	0.24495231276002488	CARD11	protein_coding	7	H2_Stage2	H2_Stage3	0.6109184557211225	FALSE	CARD11
ENSG00000261949	-7.478539616104887	3.80793476078642	29.11628278075385	6.838214422375053e-8	2.3304475104424866e-6	GFY	protein_coding	19	H2_Stage2	H2_Stage3	5.6325606744013825	TRUE	GFY
ENSG00000179774	-7.4086404073955405	8.497445033085144	198.8991417342949	4.186650742124987e-45	2.7162059648075335e-42	ATOH7	protein_coding	10	H2_Stage2	H2_Stage3	41.5660373014063	TRUE	ATOH7
ENSG00000179388	7.407293397536576	3.646746819874298	41.55049920395251	1.1560852387415857e-10	6.661560897051433e-9	EGR3	protein_coding	8	H2_Stage2	H2_Stage3	8.176423997623901	TRUE	EGR3
ENSG00000135960	7.386772808648407	1.4465070730951335	4.154336459232259	0.041531788904025965	0.1938482137574801	EDAR	protein_coding	2	H2_Stage2	H2_Stage3	0.7125381965079132	FALSE	EDAR
ENSG00000159337	7.3039115110567865	2.0154116652251646	8.51597639560817	0.003521538655404086	0.030402559204885844	PLA2G4D	protein_coding	15	H2_Stage2	H2_Stage3	1.51708985712219	TRUE	NA
ENSG00000261873	7.284641299398068	2.881736638789768	31.04044165372873	2.5363315803566358e-8	9.63750982496902e-7	SMIM36	protein_coding	17	H2_Stage2	H2_Stage3	6.016035166198818	TRUE	NA
ENSG00000069764	-7.262746473587294	1.295613838053228	3.12291021520526	0.07720314784220385	0.29780116847796506	PLA2G10	protein_coding	16	H2_Stage2	H2_Stage3	0.5260736025457738	FALSE	NA
ENSG00000231213	7.251339158960518	1.7122774616214211	7.065693484253192	0.007859172985218425	0.057195319145023335	PLSCR5	protein_coding	3	H2_Stage2	H2_Stage3	1.242639512337562	FALSE	NA
ENSG00000180532	7.244570057479116	1.518395395332306	3.819571970847767	0.05066114901704259	0.22202435509920818	ZSCAN4	protein_coding	19	H2_Stage2	H2_Stage3	0.6535993827339102	FALSE	NA
ENSG00000261371	-7.145470042322503	2.8909279730082345	13.272557733515384	2.6951375309453165e-4	0.003668276933144453	PECAM1	protein_coding	17	H2_Stage2	H2_Stage3	2.435537885107654	TRUE	NA
ENSG00000189410	7.092204044737345	1.6205591485466635	4.260790220366551	0.039005446946205044	0.18516296289993234	SH2D5	protein_coding	1	H2_Stage2	H2_Stage3	0.7324458784358039	FALSE	NA
ENSG00000255804	7.013739800283108	2.2742342177109824	12.656988630922548	3.744113069865561e-4	0.004840267796666791	OR6J1	protein_coding	14	H2_Stage2	H2_Stage3	2.3151306095544983	TRUE	NA
ENSG00000291314	-6.935210397231199	1.4842756797021721	2.6189683521777294	0.10559757271336889	0.36686883800477643		protein_coding	X	H2_Stage2	H2_Stage3	0.4354891758355601	FALSE	NA
ENSG00000121207	6.850725297097584	1.3314162721599454	3.780992889959971	0.051841887959523526	0.225805172480366	LRAT	protein_coding	4	H2_Stage2	H2_Stage3	0.6462661139878809	FALSE	NA
ENSG00000090470	-6.847867030370799	1.524620522006109	3.3549033932670627	0.0670093852605114	0.26990190885453624	PDCD7	protein_coding	15	H2_Stage2	H2_Stage3	0.5687940439278838	FALSE	NA
ENSG00000060140	6.790512854520875	1.9102560402759423	9.237566032010768	0.002371872945301009	0.022135374737793166	STYK1	protein_coding	12	H2_Stage2	H2_Stage3	1.6549131212939823	TRUE	NA
ENSG00000187033	6.747295097726538	2.3109263032745573	12.752638057170012	3.5574532034857344e-4	0.004640052700332064	SAMD7	protein_coding	3	H2_Stage2	H2_Stage3	2.333477086830155	TRUE	NA
ENSG00000130520	-6.73650461528079	1.5232892522050483	2.8037036851057073	0.09405129576710537	0.3394800222444642	LSM4	protein_coding	19	H2_Stage2	H2_Stage3	0.4691857780381917	FALSE	NA
ENSG00000137441	6.69721599538407	2.529967081182147	11.378460713998143	7.434087442037775e-4	0.0086526850313738	FGFBP2	protein_coding	4	H2_Stage2	H2_Stage3	2.062849104863027	TRUE	NA
ENSG00000042813	6.659295155701241	1.9578359952588797	6.6928500128980115	0.009682028272628691	0.06730162271890348	ZPBP	protein_coding	7	H2_Stage2	H2_Stage3	1.1719744643143684	FALSE	NA
ENSG00000167414	-6.650932066209488	2.0469367506859237	6.141662257969772	0.013205651018624224	0.08514729804509887	GNG8	protein_coding	19	H2_Stage2	H2_Stage3	1.0698291288255375	FALSE	NA
ENSG00000184058	6.646229280735891	1.2912125263116456	3.1870045272288423	0.0742302322242564	0.2896616123573846	TBX1	protein_coding	22	H2_Stage2	H2_Stage3	0.5381090562150066	FALSE	NA
ENSG00000255298	6.577595979472962	1.482130295778492	3.3463501281296	0.06735844977167195	0.27105857216870605	OR8G5	protein_coding	11	H2_Stage2	H2_Stage3	0.5669368536971693	FALSE	NA
