ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0051656	establishment of organelle localization	75/1526	495/21261	5.491112301383757e-10	7.786397243362168e-7	6.196286723245671e-7	PLK1/STXBP2/PSRC1/SYBU/AP3B1/SEH1L/AURKB/PINK1/TRAK1/XPO1/DOCK7/MAP2/CHAMP1/LLGL2/ENKD1/NEK2/SNCA/SPHK2/SPDL1/PSEN1/TLE6/RPS15/RIPOR1/ARL6/PRKCZ/DYNC1H1/NUMA1/TRAPPC12/FMN2/PPFIA2/AP3B2/MYO7A/NECTIN2/SYNJ1/MIS12/SPC24/TRIM46/RAB27A/BOD1/NUSAP1/HOOK3/HNRNPU/SPAST/BBS2/ITGB1/SHROOM2/MECP2/ARHGAP21/TESK1/RACGAP1/CCDC186/FHOD1/PARD3/DCTN1/EIF6/STK11/HGS/TERF1/DNM1/PINX1/KIF13A/CHMP1A/CLASP1/EXOC1/BORCS8/DTNBP1/TMEM201/PDCD6IP/NUP62/GPSM1/TRAPPC2/MAPT/RHOT2/BBS7/MLH1	75
GO:0030705	cytoskeleton-dependent intracellular transport	42/1526	228/21261	1.3919922911027034e-8	9.869225343918167e-6	7.85376703190578e-6	APBA1/DYNC2H1/WDR35/SYBU/AP3B1/TRAK1/MAP2/STAU2/RPGR/PRKCZ/DYNC1H1/LCA5L/HSPB1/PPFIA2/FLOT2/MAP6/MAP1A/AP3B2/MYO7A/TRIM46/HOOK3/HNRNPU/SPAST/CLUAP1/IFT172/MECP2/TUBA1B/DST/ARHGAP21/HSPA8/CCDC186/STK11/DLG2/MYO10/CCDC88A/KIF13A/BORCS8/DYNC1I2/DTNBP1/TMEM201/MAPT/RHOT2	42
GO:0099111	microtubule-based transport	40/1526	221/21261	5.058914127781919e-8	2.391180077731587e-5	1.9028617350814798e-5	APBA1/DYNC2H1/WDR35/ROPN1L/SYBU/AP3B1/TRAK1/MAP2/STAU2/RPGR/PRKCZ/DYNC1H1/LCA5L/HSPB1/FLOT2/MAP1A/AP3B2/TRIM46/DNAAF2/HNRNPU/SPAST/CLUAP1/IFT172/MECP2/DST/ARHGAP21/HSPA8/STK11/DLG2/GAS8/KIF13A/BORCS8/CCDC39/DYNC1I2/DTNBP1/TMEM201/DNAAF11/DNAH9/MAPT/RHOT2	40
GO:0070507	regulation of microtubule cytoskeleton organization	35/1526	182/21261	7.278367128674597e-8	2.5801811471151446e-5	2.0532656741945178e-5	PLK1/HAUS4/PSRC1/STMN3/ARHGEF2/MAP2/AKAP9/TRIM36/SNCA/TBCD/PRKAA1/HAUS7/DYNC1H1/NUMA1/MAP6/MAP1A/PRUNE1/CCSAP/MAPRE2/HNRNPU/SPAST/FAM107A/HAUS8/MECP2/HAUS5/MID1IP1/DIXDC1/ATAT1/TAOK1/DCTN1/CHMP1A/CLASP1/PHLDB2/NUP62/MAPT	35
GO:0032886	regulation of microtubule-based process	47/1526	288/21261	9.789734004624567e-8	2.7763685637115275e-5	2.2093883900963232e-5	PLK1/MDM1/HAUS4/PSRC1/ERBB2/STMN3/ARHGEF2/XPO1/MAP2/AKAP9/TRIM36/SNCA/TBCD/PRKAA1/HAUS7/DYNC1H1/NUMA1/MAP6/MAP1A/PRUNE1/MARK4/CCSAP/TRIM46/MAPRE2/HNRNPU/SPAST/FAM107A/BBS2/HAUS8/MECP2/HAUS5/MID1IP1/DIXDC1/ATAT1/TAOK1/DCTN1/STK11/CHMP1A/CLASP1/PHLDB2/CCDC39/CFAP69/TMEM67/PDCD6IP/NUP62/KIF9/MAPT	47
GO:0010970	transport along microtubule	34/1526	179/21261	1.5184352913468108e-7	3.5885687385496294e-5	2.8557239163575108e-5	APBA1/DYNC2H1/WDR35/SYBU/AP3B1/TRAK1/MAP2/STAU2/RPGR/PRKCZ/DYNC1H1/LCA5L/HSPB1/FLOT2/MAP1A/AP3B2/TRIM46/HNRNPU/SPAST/CLUAP1/IFT172/MECP2/DST/ARHGAP21/HSPA8/STK11/DLG2/KIF13A/BORCS8/DYNC1I2/DTNBP1/TMEM201/MAPT/RHOT2	34
GO:0007163	establishment or maintenance of cell polarity	40/1526	239/21261	4.403273458073155e-7	8.919773947925335e-5	7.098209243690861e-5	PLK1/PTK2B/RHOBTB1/TTC8/PDZD11/MAP7/FSCN1/DOCK7/DLG4/LLGL2/ENKD1/SPDL1/PRKCZ/NUMA1/FRMD4B/FLOT2/OPHN1/RPGRIP1L/ITGB1/SLC9A1/NEK3/DST/RIPOR2/FAT1/PTK7/PARD3/DCTN1/SLC9A6/STK11/ABL2/DLG2/CTNNA1/CRB1/CLASP1/SDCCAG8/PHLDB2/ANK1/PDCD6IP/GPSM1/PLEKHG3	40
GO:0007409	axonogenesis	64/1526	476/21261	8.662867833884744e-7	1.535493323556071e-4	1.2219203049900588e-4	ISLR2/COBL/ADGRB1/BOC/SEMA4D/ERBB2/TTC8/SMAD4/SNAP25/TRAK1/TUBB2B/LGI1/DOCK7/TRIO/GAP43/MAP2/TUBB3/NLGN3/SEMA4C/ROBO3/PSEN1/SEMA4B/SLITRK2/AUTS2/ARK2C/MAP2K1/BCL2/FEZF2/MAP6/MAP1A/MYCBP2/PPP3CB/TRIM46/OPHN1/RNF6/VAX2/SPAST/SEMA6C/ITGB1/PTPN11/FN1/ANK3/PLXNA4/PTK7/NR2E1/B4GAT1/PARD3/NFASC/SLC9A6/PTPRO/STK11/NOTCH1/RTN4/SPP1/NEO1/ZFYVE27/NRXN1/SMURF1/L1CAM/NEXN/APLP2/SPART/NTRK2/MAPT	64
GO:0009416	response to light stimulus	50/1526	344/21261	1.4385851702721433e-6	2.26657085716211e-4	1.8036997690429682e-4	UBE2A/RP1/REEP6/PLEKHB1/MAP3K4/RGS9/NPHP4/BCL3/TRPC3/BRCA2/GUCA1A/EYS/AURKB/CACNA2D4/MAPK8/CRIP1/HMGN1/AKT1/OGG1/CUL4B/RBM4/PRKAA1/BAK1/ERCC8/SPRTN/BCL2/CLOCK/CCAR2/TRPM1/CCDC66/NMT1/ROM1/ITGB1/MSH6/MEIS2/USP47/MAPK10/MECP2/PCNA/GNB5/B4GALT2/NF1/STK11/CACNB4/SDF4/USP28/CRB1/SLC1A3/MTA1/BEST1	50
GO:1902850	microtubule cytoskeleton organization involved in mitosis	32/1526	180/21261	1.6021210151557655e-6	2.2718075994908758e-4	1.8078670823652428e-4	FAM110A/PLK1/FLNA/PSRC1/PRC1/VCP/AURKB/ENKD1/NEK2/SPDL1/DYNC1H1/NUMA1/LSM14A/CCSAP/KIF2A/NUSAP1/HNRNPU/SPAST/ITGB1/GOLGA2/PLK3/MECP2/RACGAP1/DCTN1/STAG2/PCNT/TACC2/CHMP1A/CLASP1/CHEK2/NUP62/GPSM1	32
