gene_id	genes	logFC	logCPM	F	PValue	FDR	gene_name	gene_biotype	chromosome_name	condition_1	condition_2	neg_log10_FDR	significant	label
ENSG00000197921	ENSG00000197921	-12.719707317228488	8.942918740960467	170.34990349279934	1.6327106990821135e-6	0.002811854365959216	HES5	protein_coding	1	H1_Stage2	H2_Stage2	2.5510071764324986	TRUE	HES5
ENSG00000102144	ENSG00000102144	-10.645625046459333	6.161412114195003	137.65388452069476	1.5208004099526544e-6	0.002811854365959216	PGK1	protein_coding	X	H1_Stage2	H2_Stage2	2.5510071764324986	TRUE	PGK1
ENSG00000118231	ENSG00000118231	10.053804794780497	8.643699543619693	7.725803105518002	0.02037131518692219	0.7271947836514551	CRYGD	protein_coding	2	H1_Stage2	H2_Stage2	0.1383492450769498	FALSE	CRYGD
ENSG00000179918	ENSG00000179918	-8.876708525482035	5.635053423310263	114.85979472097685	2.836886831207651e-6	0.0034897760719327263	SEPHS2	protein_coding	16	H1_Stage2	H2_Stage2	2.4572024394717746	TRUE	SEPHS2
ENSG00000083097	ENSG00000083097	-8.67128563990799	5.042578416165879	90.75806251669671	7.977349813897489e-6	0.004699963748300779	DOP1A	protein_coding	6	H1_Stage2	H2_Stage2	2.32790549184591	TRUE	DOP1A
ENSG00000133169	ENSG00000133169	-8.61851737484329	8.830154989396036	73.35772996538773	4.637287695029536e-6	0.00420333519388414	BEX1	protein_coding	X	H1_Stage2	H2_Stage2	2.3764059759118217	TRUE	BEX1
ENSG00000116791	ENSG00000116791	-8.59493085623909	5.279558352809398	3.813884974848914	0.08898518150784754	0.9010388179331918	CRYZ	protein_coding	1	H1_Stage2	H2_Stage2	0.04525649864242692	FALSE	CRYZ
ENSG00000137818	ENSG00000137818	-8.35009990323191	3.8182835289875854	48.130287090498925	8.93082801947343e-5	0.022193493985857984	RPLP1	protein_coding	15	H1_Stage2	H2_Stage2	1.6537743201507815	TRUE	RPLP1
ENSG00000100554	ENSG00000100554	-7.583014232895925	7.546642007013518	107.0683305968664	7.730979053353867e-7	0.0019580242763277502	ATP6V1D	protein_coding	14	H1_Stage2	H2_Stage2	2.708181927951766	TRUE	ATP6V1D
ENSG00000198300	ENSG00000198300	-7.524105545640784	6.6323857096219285	5.683068960581249	0.037236512412249775	0.882100710816734	PEG3	protein_coding	19	H1_Stage2	H2_Stage2	0.05448182795768826	FALSE	PEG3
