gene_id	logFC	logCPM	F	PValue	FDR	gene_name	gene_biotype	chromosome_name	condition_1	condition_2	neg_log10_FDR	significant	label
ENSG00000163914	13.651690611924534	7.130019389889836	325.9170467093654	1.8093273838974623e-13	9.480875491622702e-11	RHO	protein_coding	3	H2_Stage1	H2_Stage3	10.02315155679434	TRUE	RHO
ENSG00000164398	12.294338468625686	5.343861387944636	113.59273299854277	5.904786122831568e-10	5.8600528946282986e-8	ACSL6	protein_coding	5	H2_Stage1	H2_Stage3	7.232098463889501	TRUE	ACSL6
ENSG00000080511	11.341681523499329	3.099837589969735	14.160116972936454	0.0013049258878424892	0.00906324213052127	RDH8	protein_coding	19	H2_Stage1	H2_Stage3	2.0427164173871057	TRUE	RDH8
ENSG00000139053	10.637740106755304	10.18879552383374	471.7246536937277	2.0793604309052898e-16	6.809905411214824e-13	PDE6H	protein_coding	12	H2_Stage1	H2_Stage3	12.166858920344593	TRUE	PDE6H
ENSG00000281938	10.61077116474551	4.542394300069529	64.63092033823644	7.316073101580842e-8	3.0916308913131944e-6		protein_coding	5	H2_Stage1	H2_Stage3	5.509812361918885	TRUE	
ENSG00000130561	10.380677750576506	7.107104497899928	299.6821477825035	2.3975964601346273e-14	1.653079664619138e-11	SAG	protein_coding	2	H2_Stage1	H2_Stage3	10.78170621656115	TRUE	SAG
ENSG00000166148	10.331097201210232	2.5514670461316475	15.208425361835616	8.184980978814454e-4	0.00631096237919184	AVPR1A	protein_coding	12	H2_Stage1	H2_Stage3	2.1999044087268387	TRUE	AVPR1A
ENSG00000105954	10.301778741046839	5.305607469469211	126.4106824964253	3.981328778710694e-10	4.290393830779349e-8	NPVF	protein_coding	7	H2_Stage1	H2_Stage3	7.367502840522989	TRUE	NPVF
ENSG00000112619	10.04035959185882	8.752686430601402	497.0834659507754	1.193972684780313e-16	6.809905411214824e-13	PRPH2	protein_coding	6	H2_Stage1	H2_Stage3	12.166858920344593	TRUE	PRPH2
ENSG00000100053	-10.008439986382916	9.295756697450251	453.7298133149784	3.137201370517316e-16	8.219467590755368e-13	CRYBB3	protein_coding	22	H2_Stage1	H2_Stage3	12.085156312616338	TRUE	CRYBB3
ENSG00000132915	9.988679417766257	6.993350158355979	329.2517053446366	9.044322599549962e-15	8.462901861007464e-12	PDE6A	protein_coding	5	H2_Stage1	H2_Stage3	11.072480695337903	TRUE	PDE6A
ENSG00000101115	-9.79977127869091	2.7897721097227803	21.059573025227795	1.5700121496741755e-4	0.0016955613487824976	SALL4	protein_coding	20	H2_Stage1	H2_Stage3	2.7706864919633363	TRUE	SALL4
ENSG00000013725	9.708838063465125	1.8559622874042292	10.884057942595156	0.0035633832640221794	0.020573080986641935	CD6	protein_coding	11	H2_Stage1	H2_Stage3	1.6867006642945785	TRUE	CD6
ENSG00000179774	-9.407502627310501	8.485033269937567	277.14459691253614	3.124857923277479e-13	1.4619870998191063e-10	ATOH7	protein_coding	10	H2_Stage1	H2_Stage3	9.835056459458935	TRUE	ATOH7
ENSG00000185527	9.40301279780199	8.602010563614312	385.0232516886726	4.8750511685247875e-15	5.951662914971756e-12	PDE6G	protein_coding	17	H2_Stage1	H2_Stage3	11.225361673952985	TRUE	PDE6G
ENSG00000157766	9.389973716541524	1.8547694318972605	11.337403804525161	0.003046660431819445	0.01810855338331884	ACAN	protein_coding	15	H2_Stage1	H2_Stage3	1.7421162422721275	TRUE	ACAN
ENSG00000162444	9.282993370703107	1.7109446161942299	6.35154957954137	0.020280605063552233	0.07741140044654261	RBP7	protein_coding	1	H2_Stage1	H2_Stage3	1.1111950756681854	FALSE	RBP7
ENSG00000183185	9.143104121709259	4.491035195654436	82.75424243099398	9.425936191926572e-9	5.612716550647186e-7	GABRR3	protein_coding	3	H2_Stage1	H2_Stage3	6.250826889652435	TRUE	GABRR3
ENSG00000091513	9.131110223766902	7.1273132526634635	141.91403781685636	4.2710688988672845e-11	7.88042289791006e-9	TF	protein_coding	3	H2_Stage1	H2_Stage3	8.10345047574641	TRUE	TF
ENSG00000173976	8.878307494083781	7.25414456323216	320.7782152833019	3.017041923091537e-14	1.796511326931779e-11	RAX2	protein_coding	19	H2_Stage1	H2_Stage3	10.74557004024143	TRUE	RAX2
ENSG00000000971	8.875439697171869	2.74942085326935	19.710221978021202	2.2450998759840387e-4	0.002258894652487781	CFH	protein_coding	1	H2_Stage1	H2_Stage3	2.646104022691891	TRUE	NA
ENSG00000104237	8.682651599155404	7.884395631133724	336.20916837666044	7.277030057123952e-15	7.579733029036134e-12	RP1	protein_coding	8	H2_Stage1	H2_Stage3	11.120346090681704	TRUE	NA
ENSG00000112599	8.679804298664438	9.320788932798706	348.56146944305084	4.997579546922849e-15	5.951662914971756e-12	GUCA1B	protein_coding	6	H2_Stage1	H2_Stage3	11.225361673952985	TRUE	NA
ENSG00000166573	8.668874647822847	1.8552745219135038	8.901650576050342	0.007054526217009508	0.0350069852225039	GALR1	protein_coding	18	H2_Stage1	H2_Stage3	1.4558452887667346	TRUE	NA
ENSG00000165762	8.613643496012406	2.494415488721722	12.721737420107571	0.0019182747931782694	0.012348599405717605	OR4K2	protein_coding	14	H2_Stage1	H2_Stage3	1.9083822978587555	TRUE	NA
ENSG00000151615	-8.563414963381547	5.874405998967982	108.64302452256736	5.335370068681743e-10	5.4180889844752584e-8	POU4F2	protein_coding	4	H2_Stage1	H2_Stage3	7.266153866569512	TRUE	NA
ENSG00000101255	8.550148746984616	2.5154315967836123	16.709729391534825	5.218657673357625e-4	0.004382334328268262	TRIB3	protein_coding	20	H2_Stage1	H2_Stage3	2.358294493187141	TRUE	NA
ENSG00000047617	8.483675026919423	4.907057823630963	70.4051187649176	3.6433670891913876e-8	1.7355675952148063e-6	ANO2	protein_coding	12	H2_Stage1	H2_Stage3	5.760558467180056	TRUE	NA
ENSG00000003137	8.471284289856165	7.956508355121922	121.18832490917522	1.921877935554689e-10	2.5176600955766424e-8	CYP26B1	protein_coding	2	H2_Stage1	H2_Stage3	7.599002903529126	TRUE	NA
ENSG00000187416	8.444338454195584	3.534387531070041	26.169701314963017	4.490675054612238e-5	6.083541180498482e-4	LHFPL3	protein_coding	7	H2_Stage1	H2_Stage3	3.2158435477899285	TRUE	NA
ENSG00000137098	-8.33923977642484	1.6556322673954975	6.10070485833642	0.022580287626321645	0.08352065821184504	SPAG8	protein_coding	9	H2_Stage1	H2_Stage3	1.0782060917287166	FALSE	NA
ENSG00000004864	8.334439952096002	1.9146199473015904	8.109184240543506	0.009605966171159863	0.04401474531031626	SLC25A13	protein_coding	7	H2_Stage1	H2_Stage3	1.3564018068292698	TRUE	NA
ENSG00000156194	8.273578550314394	3.5562758574500273	32.56252326876813	1.6453189842078462e-5	2.704351153465845e-4	PPEF2	protein_coding	4	H2_Stage1	H2_Stage3	3.5679369169793107	TRUE	NA
ENSG00000163788	8.24428267679467	2.0915817598557025	10.054390056609611	0.004582400210735097	0.02501005112142331	SNRK	protein_coding	3	H2_Stage1	H2_Stage3	1.6018854205554087	TRUE	NA
ENSG00000069482	-8.208628009378398	7.78984759904843	136.1809576857404	6.346074896908413e-11	1.093862909861845e-8	GAL	protein_coding	11	H2_Stage1	H2_Stage3	7.961037103250471	TRUE	NA
ENSG00000102878	8.151198312737224	2.224081218969853	5.368732385821296	0.031157427359714274	0.10596113665946442	HSF4	protein_coding	16	H2_Stage1	H2_Stage3	0.9748533916140903	FALSE	NA
ENSG00000290147	8.150311831898502	4.013274937748033	35.776900034418446	6.0265904502549035e-6	1.1661497030773889e-4	GUCA1ANB-GUCA1A	protein_coding	6	H2_Stage1	H2_Stage3	3.933245693961971	TRUE	NA
ENSG00000105507	8.074323230968355	8.571652868171492	362.4579799041051	3.3232180937884717e-15	4.8371285587365536e-12	CABP5	protein_coding	19	H2_Stage1	H2_Stage3	11.315412370000848	TRUE	NA
ENSG00000239605	-8.01539152593518	2.09182119967624	8.0670041572404525	0.009768013224672403	0.04460124546643725	STPG4	protein_coding	2	H2_Stage1	H2_Stage3	1.3506530136724129	TRUE	NA
ENSG00000205078	8.004329543275341	1.6500425996239307	5.848102261036715	0.025196684657629163	0.09093018430163692	SYCE1L	protein_coding	16	H2_Stage1	H2_Stage3	1.0412919286630418	FALSE	NA
ENSG00000171487	7.940533106398703	1.8275447295660283	7.070181246162486	0.01464129131101293	0.0610636473015821	NLRP5	protein_coding	19	H2_Stage1	H2_Stage3	1.2142172590670959	FALSE	NA
ENSG00000132518	7.821361368234058	6.055221655744375	87.41597974998089	3.852536106537717e-9	2.6423153400860785e-7	GUCY2D	protein_coding	17	H2_Stage1	H2_Stage3	6.578015353910368	TRUE	NA
ENSG00000198670	7.750918019759972	1.7654856963029018	6.998390679272026	0.015902790187556873	0.06481984734053134	LPA	protein_coding	6	H2_Stage1	H2_Stage3	1.1882919961245884	FALSE	NA
ENSG00000172482	7.731474216309159	4.6097928035800875	61.92001653267833	1.0319504918916249e-7	4.159554290393934e-6	AGXT	protein_coding	2	H2_Stage1	H2_Stage3	5.380953202929232	TRUE	NA
ENSG00000048545	7.677376260056159	4.361017768379207	51.29339328619865	4.4819580733633835e-7	1.384755914175951e-5	GUCA1A	protein_coding	6	H2_Stage1	H2_Stage3	4.858626771342141	TRUE	NA
