gene_id	logFC	logCPM	F	PValue	FDR	gene_name	gene_biotype	chromosome_name	condition_1	condition_2	neg_log10_FDR	significant	label
ENSG00000163914	9.806550893193771	7.130019389889836	486.8066300293563	4.6253584489507e-15	8.65602795446488e-12	RHO	protein_coding	3	H2_Stage2	H2_Stage3	11.062681349690113	TRUE	RHO
ENSG00000132915	8.861260017258068	6.993350158355979	508.92709140466565	9.299919409470948e-17	4.0609648088023143e-13	PDE6A	protein_coding	5	H2_Stage2	H2_Stage3	12.391370773969502	TRUE	PDE6A
ENSG00000130561	8.855223276003851	7.107104497899928	439.5259262941166	4.3890833770944407e-16	1.1499398447987434e-12	SAG	protein_coding	2	H2_Stage2	H2_Stage3	11.939324877694453	TRUE	SAG
ENSG00000185527	8.795930523006513	8.602010563614312	627.9956766006604	3.4189751345991543e-17	2.2394287131624462e-13	PDE6G	protein_coding	17	H2_Stage2	H2_Stage3	12.649862757721609	TRUE	PDE6G
ENSG00000137098	-8.45500458521508	1.6556322673954975	6.483154065043627	0.01918012273338518	0.09392882534854051	SPAG8	protein_coding	9	H2_Stage2	H2_Stage3	1.0272011088125428	FALSE	SPAG8
ENSG00000124935	8.240463294467702	2.4078070103383706	25.566227769090258	8.065909317097618e-5	0.0015116367961942605	SCGB1D2	protein_coding	11	H2_Stage2	H2_Stage3	2.8205525450497944	TRUE	SCGB1D2
ENSG00000239605	-8.088407480941806	2.09182119967624	7.186959199573147	0.013949769716180851	0.07595261150539033	STPG4	protein_coding	2	H2_Stage2	H2_Stage3	1.1194572890443535	FALSE	STPG4
ENSG00000151615	-7.860884280528161	5.874405998967982	83.33294795945005	5.88996938238421e-9	7.954494732910633e-7	POU4F2	protein_coding	4	H2_Stage2	H2_Stage3	6.099387401394881	TRUE	POU4F2
ENSG00000068383	7.825326476648044	1.8274941230200015	8.037522251128623	0.010539684079728214	0.06230928108027496	INPP5A	protein_coding	10	H2_Stage2	H2_Stage3	1.2054472595728858	FALSE	INPP5A
ENSG00000105954	7.655038642051959	5.305607469469211	169.63813811291308	2.9095043805275613e-11	1.0587363162475293e-8	NPVF	protein_coding	7	H2_Stage2	H2_Stage3	7.975212189711148	TRUE	NPVF
ENSG00000184937	7.53545494459521	1.6738769989458	8.063376473097502	0.010823781734375773	0.06346980336630377	WT1	protein_coding	11	H2_Stage2	H2_Stage3	1.1974328471573137	FALSE	WT1
ENSG00000261949	-7.51104922708501	3.8403413291369053	32.50448959718522	1.3726896997225322e-5	3.715337823629168e-4	GFY	protein_coding	19	H2_Stage2	H2_Stage3	3.430001691118037	TRUE	GFY
ENSG00000179774	-7.454545437632972	8.485033269937567	160.46328602128412	4.8026583664931306e-11	1.6132006307964107e-8	ATOH7	protein_coding	10	H2_Stage2	H2_Stage3	7.79231161684583	TRUE	ATOH7
ENSG00000179388	7.414369738341371	3.672290068344592	45.34736222885684	1.4516949114827923e-6	6.557656324284337e-5	EGR3	protein_coding	8	H2_Stage2	H2_Stage3	4.183251347712086	TRUE	EGR3
ENSG00000261873	7.299226199233065	2.908008746491628	31.392435903925048	2.060096405933052e-5	5.140431031947234e-4	SMIM36	protein_coding	17	H2_Stage2	H2_Stage3	3.289000463310615	TRUE	SMIM36
ENSG00000261371	-7.211383572964816	2.917502448721205	14.94188160933449	8.884987097363055e-4	0.009948147946620172	PECAM1	protein_coding	17	H2_Stage2	H2_Stage3	2.0022577646241584	TRUE	PECAM1
ENSG00000231213	7.2050366883673185	1.7377219520522673	8.72504319852512	0.008453996751718148	0.052837479698238425	PLSCR5	protein_coding	3	H2_Stage2	H2_Stage3	1.277057906031999	FALSE	PLSCR5
ENSG00000255804	6.93039947002353	2.300827354272206	13.838767495111162	0.0015528068315641135	0.015090333452143834	OR6J1	protein_coding	14	H2_Stage2	H2_Stage3	1.8213011634831229	TRUE	OR6J1
ENSG00000187033	6.740187461840293	2.3373949637753153	13.996408980481757	0.0014812174922915167	0.014638917191294726	SAMD7	protein_coding	3	H2_Stage2	H2_Stage3	1.8344910459031187	TRUE	SAMD7
ENSG00000060140	6.734874313174371	1.9359311317024823	11.082644702435735	0.0035043727337720878	0.027930057189056397	STYK1	protein_coding	12	H2_Stage2	H2_Stage3	1.5539281750449243	TRUE	STYK1
ENSG00000137441	6.689495449561796	2.5576189695987064	12.000042027426398	0.0025802887830262237	0.022194210806069294	FGFBP2	protein_coding	4	H2_Stage2	H2_Stage3	1.6537602932456386	TRUE	NA
ENSG00000042813	6.6762604739374956	1.9839856232132504	8.057612390131824	0.010847475391508307	0.06352343657968657	ZPBP	protein_coding	7	H2_Stage2	H2_Stage3	1.1970660148753174	FALSE	NA
ENSG00000167414	-6.6727497257575035	2.072791716233066	7.405157780333817	0.013107813987778215	0.07291395466662191	GNG8	protein_coding	19	H2_Stage2	H2_Stage3	1.1371893461026794	FALSE	NA
ENSG00000162344	-6.6599862917062005	6.2950871271522155	87.3687739639213	3.871134209753726e-9	5.828949212387795e-7	FGF19	protein_coding	11	H2_Stage2	H2_Stage3	6.234409728670231	TRUE	NA
ENSG00000100053	-6.558583706262009	9.295756697450251	193.3122632354976	2.062079554510754e-12	1.227874643822313e-9	CRYBB3	protein_coding	22	H2_Stage2	H2_Stage3	8.910845968923816	TRUE	NA
ENSG00000168619	6.44020779484985	1.9576649537442374	9.91266935889193	0.005524610758039011	0.038868099318104754	ADAM18	protein_coding	8	H2_Stage2	H2_Stage3	1.4104066962054036	TRUE	NA
ENSG00000172967	6.399959812879961	1.707331878381879	5.714984509201524	0.02726557221727095	0.11866411828779051	XKR3	protein_coding	22	H2_Stage2	H2_Stage3	0.9256805833656157	FALSE	NA
ENSG00000139112	6.394204652949386	1.9620530626691357	8.469204341616592	0.008620041936784553	0.05362689167379408	GABARAPL1	protein_coding	12	H2_Stage2	H2_Stage3	1.2706173749191019	FALSE	NA
ENSG00000162641	6.385183711641474	1.7705321029660637	6.828511483743673	0.01659737439993081	0.08529839334605477	AKNAD1	protein_coding	1	H2_Stage2	H2_Stage3	1.0690591489909074	FALSE	NA
ENSG00000183185	6.356275744429594	4.491035195654436	104.89579753437692	1.2015622553298812e-9	2.314774344826683e-7	GABRR3	protein_coding	3	H2_Stage2	H2_Stage3	6.635491339666857	TRUE	NA
ENSG00000136267	6.347543847877407	2.592497321953312	12.78538333467969	0.0018789229585519304	0.017568801396881006	DGKB	protein_coding	7	H2_Stage2	H2_Stage3	1.7552578665341243	TRUE	NA
ENSG00000198336	6.323691822416206	1.8808762317163432	7.345189720069549	0.01383073817935001	0.07569320015228773	MYL4	protein_coding	17	H2_Stage2	H2_Stage3	1.1209431333002147	FALSE	NA
ENSG00000080511	6.247798996498346	3.099837589969735	18.47278638192094	3.8344377258228517e-4	0.0052598046291392	RDH8	protein_coding	19	H2_Stage2	H2_Stage3	2.2790303870368622	TRUE	NA
ENSG00000138744	6.235975185445367	1.7051503687070826	7.406637971310215	0.013941466465519008	0.07593896494731767	NAAA	protein_coding	4	H2_Stage2	H2_Stage3	1.1195353266159198	FALSE	NA
ENSG00000181804	6.145433287306843	1.708583662829591	4.441465400625369	0.04781942123345877	0.17319171085383187	SLC9A9	protein_coding	3	H2_Stage2	H2_Stage3	0.7614728976338423	FALSE	NA
ENSG00000211445	6.1415505710441325	9.506231839824984	833.3032955125542	4.739083948430339e-19	6.208199972443744e-15	GPX3	protein_coding	5	H2_Stage2	H2_Stage3	14.207034302457	TRUE	NA
ENSG00000196408	6.109758121206119	2.716081254265204	14.6531026683223	0.0010427823749057862	0.0111787635935072	NOXO1	protein_coding	16	H2_Stage2	H2_Stage3	1.9516062281321627	TRUE	NA
ENSG00000174125	6.095138491358542	1.7652151683113821	5.5111826056305215	0.03045083933352811	0.12785448566321098	TLR1	protein_coding	4	H2_Stage2	H2_Stage3	0.8932840305269212	FALSE	NA
ENSG00000038945	6.093869355028818	2.5905928414211274	12.48365835537453	0.0022049152187162465	0.019725022662132285	MSR1	protein_coding	8	H2_Stage2	H2_Stage3	1.7049824891561418	TRUE	NA
ENSG00000070729	6.017816722064992	7.79534765603063	410.1154590176253	9.10307767372554e-16	1.9875052920967432e-12	CNGB1	protein_coding	16	H2_Stage2	H2_Stage3	11.701691706281377	TRUE	NA
ENSG00000184845	6.008548928581497	2.28529025951354	10.861723174204576	0.00377856280903208	0.029230716475966707	DRD1	protein_coding	5	H2_Stage2	H2_Stage3	1.5341605394921949	TRUE	NA
ENSG00000198914	5.973528666846638	3.73741329610131	37.439015574328074	3.6149771445174895e-6	1.3154500164771975e-4	POU3F3	protein_coding	2	H2_Stage2	H2_Stage3	3.880925649273868	TRUE	NA
ENSG00000184144	-5.970624685475321	7.016141557077154	127.75789060773087	1.166534832871225e-10	3.634567913491789e-8	CNTN2	protein_coding	1	H2_Stage2	H2_Stage3	7.4395472117485735	TRUE	NA
ENSG00000147234	-5.953481491621735	2.194780158102783	6.697343864199246	0.017118212278270963	0.08701923975372512	FRMPD3	protein_coding	X	H2_Stage2	H2_Stage3	1.060384715253878	FALSE	NA
ENSG00000188706	-5.948644502247024	6.163912177860683	15.738567388156133	6.480617564404514e-4	0.007821216135747894	ZDHHC9	protein_coding	X	H2_Stage2	H2_Stage3	2.1067257124158494	TRUE	NA
ENSG00000136250	5.873281221593448	1.879903517386356	6.708050585431534	0.017908272887942375	0.08988443480154985	AOAH	protein_coding	7	H2_Stage2	H2_Stage3	1.0463155081006277	FALSE	NA
