gene_id	logFC	logCPM	F	PValue	FDR	gene_name	gene_biotype	chromosome_name	condition_1	condition_2	neg_log10_FDR	significant	label
ENSG00000197921	-14.630825507466326	8.958959730757739	600.9866900902516	6.591849651335048e-16	1.2336175776069875e-12	HES5	protein_coding	1	H1_Stage1	H2_Stage1	11.908819451060845	TRUE	HES5
ENSG00000102225	-10.914702351209773	7.197906961457088	234.00778903850397	1.5210003160254941e-12	7.11610862140499e-10	CDK16	protein_coding	X	H1_Stage1	H2_Stage1	9.147757431398011	TRUE	CDK16
ENSG00000078596	9.079503665799802	3.5249261764577713	27.90770546902611	4.161779223566116e-5	0.002262211943100254	ITM2A	protein_coding	X	H1_Stage1	H2_Stage1	2.645466709133387	TRUE	ITM2A
ENSG00000198680	9.03853153107685	4.173479824326241	26.387337637527477	4.935667370107229e-5	0.0026390711244246817	TUSC1	protein_coding	9	H1_Stage1	H2_Stage1	2.5785489051460257	TRUE	TUSC1
ENSG00000147383	-9.02609543261116	5.624823628810242	157.70269442057915	1.1058680606722266e-10	2.9565044071032995e-8	NSDHL	protein_coding	X	H1_Stage1	H2_Stage1	7.529221469284792	TRUE	NSDHL
ENSG00000102241	8.960055998199449	8.10918168402722	386.91288904027084	1.6779173546655553e-15	2.4423019273465306e-12	HTATSF1	protein_coding	X	H1_Stage1	H2_Stage1	11.612200647813301	TRUE	HTATSF1
ENSG00000133169	-8.928116522507267	8.849188323659458	221.95245114264657	5.155023315329883e-13	2.9361219752531074e-10	BEX1	protein_coding	X	H1_Stage1	H2_Stage1	9.532225906494725	TRUE	BEX1
ENSG00000102409	-8.72936403026401	4.198888706611546	43.961297722095246	1.807992755028206e-6	1.4896040937653772e-4	BEX4	protein_coding	X	H1_Stage1	H2_Stage1	3.8269291428226744	TRUE	BEX4
ENSG00000102109	8.270372033535072	8.20665070766348	617.7407723137405	1.1798959949128172e-17	5.152212511119302e-14	PCSK1N	protein_coding	X	H1_Stage1	H2_Stage1	13.288006232118924	TRUE	PCSK1N
ENSG00000185043	-8.140524879603602	2.7703031490296413	20.46069404971838	2.2935475131964119e-4	0.010150497440159795	CIB1	protein_coding	15	H1_Stage1	H2_Stage1	1.9935126739849731	TRUE	CIB1
