gene_id	logFC	logCPM	F	PValue	FDR	gene_name	gene_biotype	chromosome_name	condition_1	condition_2	neg_log10_FDR	significant	label
ENSG00000162444	9.612447615075874	1.7109446161942299	6.476098862276593	0.019237388674391266	0.10198696545306579	RBP7	protein_coding	1	H2_Stage1	H2_Stage2	0.9914553301354979	FALSE	RBP7
ENSG00000253117	9.51992142176187	8.907718108160129	66.99146874222211	3.8769472838144924e-8	6.119037279273476e-6	OC90	protein_coding	8	H2_Stage1	H2_Stage2	5.213316900924378	TRUE	OC90
ENSG00000164398	9.352878789812953	5.343861387944636	31.064485113333085	1.537850490737013e-5	6.03168905049547e-4	ACSL6	protein_coding	5	H2_Stage1	H2_Stage2	3.219561055589018	TRUE	ACSL6
ENSG00000139053	8.813886770707155	10.18879552383374	341.31950277518746	6.219624955473585e-15	8.147708691670396e-11	PDE6H	protein_coding	12	H2_Stage1	H2_Stage2	10.08896450690085	TRUE	PDE6H
ENSG00000166148	8.652569009856764	2.5514670461316475	8.107623816933888	0.009611907533930578	0.06258249935113845	AVPR1A	protein_coding	12	H2_Stage1	H2_Stage2	1.203547096467348	FALSE	AVPR1A
ENSG00000013725	8.379483247966883	1.8559622874042292	6.501036597529932	0.01903582800174467	0.10145213459025841	CD6	protein_coding	11	H2_Stage1	H2_Stage2	0.9937388108187314	FALSE	CD6
ENSG00000205078	8.35063901718287	1.6500425996239307	5.98687164069942	0.02371949413936868	0.11815479666183044	SYCE1L	protein_coding	16	H2_Stage1	H2_Stage2	0.9275486428722431	FALSE	SYCE1L
ENSG00000186790	-8.258695281082302	4.547862578038606	111.34160454139946	4.248698752830222e-10	2.0614056911879964e-7	FOXE3	protein_coding	1	H2_Stage1	H2_Stage2	6.68583652927569	TRUE	FOXE3
ENSG00000281938	8.240431046438086	4.542394300069529	21.634330762134258	1.3531740411431033e-4	0.002987318139257066		protein_coding	5	H2_Stage1	H2_Stage2	2.5247185240425245	TRUE	
ENSG00000140955	7.754933953535865	2.0574566169933974	9.529876150883073	0.005785475427554601	0.04427502373123425	ADAD2	protein_coding	16	H2_Stage1	H2_Stage2	1.3538411973577336	TRUE	ADAD2
ENSG00000256797	7.543322025095201	3.0843807411445665	6.520856450481847	0.018877322193286455	0.10101834997224368	KLRF2	protein_coding	12	H2_Stage1	H2_Stage2	0.9955997295061277	FALSE	KLRF2
ENSG00000183775	7.538476789022383	2.657730436598172	21.627215993975675	1.3556481928530544e-4	0.002987318139257066	KCTD16	protein_coding	5	H2_Stage1	H2_Stage2	2.5247185240425245	TRUE	KCTD16
ENSG00000003137	7.428869402343876	7.956508355121922	90.03750038960817	2.9580606333726587e-9	9.226331975519484e-7	CYP26B1	protein_coding	2	H2_Stage1	H2_Stage2	6.034970922961829	TRUE	CYP26B1
ENSG00000166573	7.38271947347389	1.8552745219135038	4.955138115034651	0.03703222098598808	0.1573028842141517	GALR1	protein_coding	18	H2_Stage1	H2_Stage2	0.8032633143328023	FALSE	GALR1
ENSG00000157766	7.352702632527984	1.8547694318972605	4.37163136940259	0.049438700674924466	0.18953672193196092	ACAN	protein_coding	15	H2_Stage1	H2_Stage2	0.7223066348390522	FALSE	ACAN
ENSG00000185610	-7.286124039686287	4.156931124776003	77.027691576379	1.1736476396505337e-8	2.745497157039641e-6	DBX2	protein_coding	12	H2_Stage1	H2_Stage2	5.561379001665999	TRUE	DBX2
ENSG00000164418	7.07946162263933	3.4363764181846683	31.012745978605135	1.554499218358242e-5	6.078787988206857e-4	GRIK2	protein_coding	6	H2_Stage1	H2_Stage2	3.2161830033761305	TRUE	GRIK2
ENSG00000102878	6.892003112917467	2.224081218969853	2.568625025976285	0.12458952669340645	0.33735388934052435	HSF4	protein_coding	16	H2_Stage1	H2_Stage2	0.47191427851478995	FALSE	HSF4
ENSG00000164674	6.842645414610404	2.3139209749135796	6.507144349475427	0.018559501787022495	0.10000131349641908	SYTL3	protein_coding	6	H2_Stage1	H2_Stage2	0.9999942955949954	FALSE	SYTL3
ENSG00000006377	-6.819539768248298	2.523652771332933	19.052395043804232	3.291059483236988e-4	0.005740729591265585	DLX6	protein_coding	7	H2_Stage1	H2_Stage2	2.2410329094617696	TRUE	DLX6
ENSG00000136002	-6.711931235176138	2.350647473485387	11.16185742410305	0.0032361823952035008	0.02938136932904741	ARHGEF4	protein_coding	2	H2_Stage1	H2_Stage2	1.5319279676270738	TRUE	NA
ENSG00000165762	6.692461426147781	2.494415488721722	5.2016756334186605	0.03359713616590057	0.14775237550779127	OR4K2	protein_coding	14	H2_Stage1	H2_Stage2	0.8304655279652721	FALSE	NA
ENSG00000164061	-6.666151610106535	1.8261570098306183	4.306298200818574	0.05170916215085382	0.19482025429283437	BSN	protein_coding	3	H2_Stage1	H2_Stage2	0.7103658941188701	FALSE	NA
ENSG00000127507	6.601532303606576	2.4631922420027017	8.312040603378527	0.008867205947160377	0.05920509577359885	ADGRE2	protein_coding	19	H2_Stage1	H2_Stage2	1.2276409120082772	FALSE	NA
ENSG00000113262	6.5466480807030845	4.498968888450458	17.876275991862308	3.4239544597532536e-4	0.005901816239837845	GRM6	protein_coding	5	H2_Stage1	H2_Stage2	2.2290143169077017	TRUE	NA
ENSG00000004864	6.533961655824853	1.9146199473015904	3.8588160271093392	0.06278248587764718	0.22082321106821942	SLC25A13	protein_coding	7	H2_Stage1	H2_Stage2	0.6559552791808687	FALSE	NA
ENSG00000170442	6.520447529326722	1.8063673708299728	7.460248050886095	0.012469253870225076	0.07508270838928639	KRT86	protein_coding	12	H2_Stage1	H2_Stage2	1.124460069863864	FALSE	NA
ENSG00000169247	6.518476997415907	1.777175283429349	5.099049140797348	0.035202818322814966	0.1522472499269977	SH3TC2	protein_coding	5	H2_Stage1	H2_Stage2	0.8174505433736846	FALSE	NA
ENSG00000148734	6.475948890568593	3.1465884113371954	15.911598945066554	6.61267593203115e-4	0.009577496525456145	NPFFR1	protein_coding	10	H2_Stage1	H2_Stage2	2.0187479968991	TRUE	NA
ENSG00000155099	6.475774028307009	2.0291926270404628	6.453120720266893	0.019425232763082934	0.10265048374198726	PIP4P2	protein_coding	8	H2_Stage1	H2_Stage2	0.9886389996691252	FALSE	NA
ENSG00000133710	6.340211535743629	4.625818152419464	10.566207288044593	0.003649901032556591	0.031897067062369146	SPINK5	protein_coding	5	H2_Stage1	H2_Stage2	1.4962492485161152	TRUE	NA
ENSG00000000971	6.284779550035384	2.74942085326935	5.416999405525726	0.029963598555560075	0.13714994447164117	CFH	protein_coding	1	H2_Stage1	H2_Stage2	0.8628043638936822	FALSE	NA
ENSG00000101255	6.264531813674442	2.5154315967836123	5.738401491783405	0.025941499865751824	0.12512284544968663	TRIB3	protein_coding	20	H2_Stage1	H2_Stage2	0.9026633877733102	FALSE	NA
ENSG00000117758	6.234869587535188	3.230455675121312	13.411245889288324	0.0014428200889040864	0.01665281336091941	STX12	protein_coding	1	H2_Stage1	H2_Stage2	1.7785123853463651	TRUE	NA
