gene_id	logFC	logCPM	F	PValue	FDR	gene_name	gene_biotype	chromosome_name	neg_log10_FDR	significant	condition_1	condition_2	label
ENSG00000102241	-11.455531257945173	7.761904871002682	4.41890083948922	0.053190645186413095	0.28609044951890716	HTATSF1	protein_coding	X	0.5434966398894892	FALSE	H1_Stage1	H1_RGC	HTATSF1
ENSG00000198300	-11.405726135763734	5.778159962053032	6.7891605175679475	0.021025323356547387	0.18697715757806896	PEG3	protein_coding	19	0.7282114466385908	FALSE	H1_Stage1	H1_RGC	PEG3
ENSG00000165092	-10.754898788560402	8.502134631954481	26.51074961441272	1.0268114796267662e-4	0.00885397442938928	ALDH1A1	protein_coding	9	2.052861736614136	TRUE	H1_Stage1	H1_RGC	ALDH1A1
ENSG00000018625	-9.933187555136275	6.375491645254465	19.859749331043734	5.697210538401428e-4	0.026491056783338244	ATP1A2	protein_coding	1	1.57690071644728	TRUE	H1_Stage1	H1_RGC	ATP1A2
ENSG00000100122	-9.688962940007743	4.776606906802398	25.616954273734382	1.8498050029632692e-4	0.012925046259613967	CRYBB1	protein_coding	22	1.8885678938619403	TRUE	H1_Stage1	H1_RGC	CRYBB1
ENSG00000288637	9.639348610184587	4.766816531852653	13.845925670148338	0.002658717061309077	0.06538332354381744		protein_coding	4	1.1845330072788294	FALSE	H1_Stage1	H1_RGC	
ENSG00000168582	-9.583623197462133	5.909462550118919	8.917106442124885	0.010738921139721344	0.13410363117100238	CRYGA	protein_coding	2	0.8725594624453545	FALSE	H1_Stage1	H1_RGC	CRYGA
ENSG00000100053	-9.557282609006146	8.361942213078224	57.65055893669988	1.836668439261792e-6	8.340923605500884e-4	CRYBB3	protein_coding	22	3.0787858564889428	TRUE	H1_Stage1	H1_RGC	CRYBB3
ENSG00000197299	-9.389637525673358	4.963933788145389	31.278438365596436	5.5137273652604514e-5	0.006146417942673175	BLM	protein_coding	15	2.2113779120221353	TRUE	H1_Stage1	H1_RGC	BLM
ENSG00000131981	-9.305587469323177	7.331772093963466	7.616933424638826	0.014795907001720033	0.1585931509292523	LGALS3	protein_coding	14	0.7997155722382149	FALSE	H1_Stage1	H1_RGC	LGALS3
ENSG00000256797	9.14230585383488	6.107698633816542	7.175619725616624	0.018247242904749817	0.17496981755379648	KLRF2	protein_coding	12	0.7570368610299814	FALSE	H1_Stage1	H1_RGC	KLRF2
ENSG00000100297	-9.085270354540226	4.092550830277743	60.662502362428626	1.3546941475114065e-6	7.421766408677488e-4	MCM5	protein_coding	22	3.1294927186774593	TRUE	H1_Stage1	H1_RGC	MCM5
ENSG00000140451	-8.933479378997193	4.254408629553616	17.41530408916702	8.481467549161282e-4	0.03330014809503554	PIF1	protein_coding	15	1.477553835060836	TRUE	H1_Stage1	H1_RGC	PIF1
ENSG00000113494	-8.91389804715996	3.890429122603232	10.189338731193521	0.006185100618545635	0.10189336254784248	PRLR	protein_coding	5	0.9918541055198946	FALSE	H1_Stage1	H1_RGC	PRLR
ENSG00000165304	-8.877680862617858	3.927529458400203	7.43548066023086	0.015806365696063394	0.1639447496618709	MELK	protein_coding	9	0.7853024870726205	FALSE	H1_Stage1	H1_RGC	MELK
ENSG00000028137	-8.784697346271535	3.722351176430326	46.55074331101734	6.380758660592823e-6	0.0017741113467738083	TNFRSF1B	protein_coding	1	2.751019126459247	TRUE	H1_Stage1	H1_RGC	TNFRSF1B
ENSG00000261210	-8.7672166120094	3.7417293127692592	27.05672033955101	1.434447247162259e-4	0.01110392573598785	CLEC19A	protein_coding	16	1.9545234514784255	TRUE	H1_Stage1	H1_RGC	CLEC19A
ENSG00000171320	-8.720950399991105	4.126100276727327	49.983942438424336	4.241969235791797e-6	0.0013554759597853335	ESCO2	protein_coding	8	2.8679081804996946	TRUE	H1_Stage1	H1_RGC	ESCO2
ENSG00000172497	8.710985574962425	4.539951462478267	30.242855631872672	6.549427506322424e-5	0.006759803056525508	ACOT12	protein_coding	5	2.17006595682614	TRUE	H1_Stage1	H1_RGC	ACOT12
ENSG00000167785	-8.654070447598375	4.901610526656421	5.762750148639709	0.03007418908485005	0.21922458645906745	ZNF558	protein_coding	19	0.6591107404946288	FALSE	H1_Stage1	H1_RGC	ZNF558
