gene_id	genes	logFC	logCPM	F	PValue	FDR	gene_name	gene_biotype
ENSG00000079215	ENSG00000079215.15	2.4482012759757	5.85813385524173	217.863723727476	2.78642654274766e-07	0.000369924142659812	SLC1A3	protein_coding
ENSG00000128016	ENSG00000128016.7	3.32187986311217	4.88613958038528	215.665768071151	2.90299231303045e-07	0.000369924142659812	ZFP36	protein_coding
ENSG00000130203	ENSG00000130203.10	2.37213179353494	7.94240344331974	265.560939866395	1.24856293708654e-07	0.000369924142659812	APOE	protein_coding
ENSG00000130208	ENSG00000130208.10	4.35358622267836	5.45245838458271	258.655035992243	1.47215361908133e-07	0.000369924142659812	APOC1	protein_coding
ENSG00000149489	ENSG00000149489.9	4.62178941874099	6.96279439669011	275.887846941067	2.0842075739257e-07	0.000369924142659812	ROM1	protein_coding
ENSG00000169085	ENSG00000169085.14	-3.49636246072124	6.55765552205615	245.181129499828	1.72692326689337e-07	0.000369924142659812	VXN	protein_coding
ENSG00000170525	ENSG00000170525.21	-2.73422642136199	6.65307490540101	215.22897218803	2.92687233752819e-07	0.000369924142659812	PFKFB3	protein_coding
ENSG00000182534	ENSG00000182534.14	2.00282276796049	7.4117411515613	261.428314123801	1.33077628742032e-07	0.000369924142659812	MXRA7	protein_coding
ENSG00000221869	ENSG00000221869.5	2.63152188796616	4.8543251966842	271.291432197356	1.14470473538426e-07	0.000369924142659812	CEBPD	protein_coding
ENSG00000171223	ENSG00000171223.6	2.90387571157563	5.3694571471755	204.067155736152	3.62886008614387e-07	0.000375257122544423	JUNB	protein_coding
ENSG00000209582	ENSG00000209582.1	-6.80712139256592	8.35401117861035	245.354714228627	3.30451861814363e-07	0.000375257122544423	SNORA48	snoRNA
ENSG00000120500	ENSG00000120500.19	3.45225500970732	6.52454281916787	217.026476668568	4.27237148346396e-07	0.000404985213536688	ARR3	protein_coding
ENSG00000184144	ENSG00000184144.12	-4.72001517528393	6.48755233578292	190.08871957849	5.08355958487916e-07	0.000444811463676927	CNTN2	protein_coding
ENSG00000107679	ENSG00000107679.15	-2.2515630491942	7.3495811382947	175.151972182873	6.70886478982789e-07	0.000461613960187602	PLEKHA1	protein_coding
ENSG00000139445	ENSG00000139445.18	-4.41490396397214	5.71958152852464	178.001129493098	6.28840183444867e-07	0.000461613960187602	FOXN4	protein_coding
ENSG00000154978	ENSG00000154978.13	2.09056378042034	6.03303208084524	171.473016422024	7.30466046890271e-07	0.000461613960187602	VOPP1	protein_coding
ENSG00000176840	ENSG00000176840.14	-2.49164785457042	5.37777550283075	173.828321743697	6.91603527552325e-07	0.000461613960187602	MIR7-3HG	lncRNA
ENSG00000180245	ENSG00000180245.7	4.00624308919394	3.35740694351735	178.56543055151	6.20903840352909e-07	0.000461613960187602	RRH	protein_coding
ENSG00000272398	ENSG00000272398.6	-2.67293416553081	7.66015687541462	168.91348755453	7.75815528665373e-07	0.000464468507293085	CD24	protein_coding
ENSG00000182256	ENSG00000182256.13	2.62397647244831	4.32422848886121	155.933215583994	1.06794364429446e-06	0.000607392947692475	GABRG3	protein_coding
ENSG00000170385	ENSG00000170385.10	1.94183893977122	5.29746644960414	153.641654823115	1.13289959396171e-06	0.000613653946729262	SLC30A1	protein_coding
ENSG00000129673	ENSG00000129673.10	1.85011030635656	4.86077372701	151.476093036444	1.19884198478075e-06	0.000619855798949138	AANAT	protein_coding
ENSG00000111249	ENSG00000111249.14	-2.77190929987755	5.11425943254488	148.939238606836	1.28225527964739e-06	0.000634158861129957	CUX2	protein_coding
ENSG00000118985	ENSG00000118985.16	-2.00284338941673	5.78075036349814	146.676417600376	1.3628060241832e-06	0.000645913271878498	ELL2	protein_coding
ENSG00000106483	ENSG00000106483.12	3.8350470077743	3.14624048110068	141.619349311894	1.56674752518966e-06	0.000712870123961294	SFRP4	protein_coding
ENSG00000173210	ENSG00000173210.21	2.92079621107373	3.61657173599759	138.765739548415	1.69858739123229e-06	0.000734480222019417	ABLIM3	protein_coding
ENSG00000175155	ENSG00000175155.11	1.89339245513261	4.99668383326809	137.858075815367	1.74338162589224e-06	0.000734480222019417	YPEL2	protein_coding
ENSG00000138166	ENSG00000138166.6	2.47462756406672	4.70322285614077	136.150156927721	1.83170945736324e-06	0.000744131967053814	DUSP5	protein_coding
ENSG00000122877	ENSG00000122877.18	5.0859637288122	3.16355982712749	134.171209582541	1.94110200709447e-06	0.000753673445708417	EGR2	protein_coding
ENSG00000141750	ENSG00000141750.7	2.53324942449729	5.5323451686943	134.872520142704	1.98771018648374e-06	0.000753673445708417	STAC2	protein_coding
ENSG00000047617	ENSG00000047617.17	2.77373650532067	4.32229241249793	131.346046493583	2.11168439819355e-06	0.000774851936433923	ANO2	protein_coding
ENSG00000153395	ENSG00000153395.10	2.33713038734742	4.82993138328236	123.817901915737	2.66602060197821e-06	0.000947687010859441	LPCAT1	protein_coding
ENSG00000153266	ENSG00000153266.13	-2.50268677246271	6.05273381795912	119.426003827613	3.07354801168433e-06	0.000980680155875967	FEZF2	protein_coding
ENSG00000174788	ENSG00000174788.10	5.6847483462726	4.14308493380991	133.106616998923	2.86696710753831e-06	0.000980680155875967	PCP2	protein_coding
ENSG00000175274	ENSG00000175274.19	-1.82072107624798	6.67151438685943	119.130118668721	3.10369104277229e-06	0.000980680155875967	TP53I11	protein_coding
ENSG00000176890	ENSG00000176890.16	-1.64487174205931	7.90924513284692	119.591121633005	3.05688446217741e-06	0.000980680155875967	TYMS	protein_coding
ENSG00000167371	ENSG00000167371.21	-1.60099816173436	6.69378752482028	117.608868781164	3.26458215025601e-06	0.00100363843132871	PRRT2	protein_coding
ENSG00000116016	ENSG00000116016.14	3.94126070223324	5.79012469521387	145.582824017458	3.36862434153288e-06	0.00100837110223517	EPAS1	protein_coding
ENSG00000159461	ENSG00000159461.15	1.13005940571486	6.25491038473632	109.012450684972	4.39650767390398e-06	0.001282314738222	AMFR	protein_coding
ENSG00000036672	ENSG00000036672.16	2.11531577210555	4.8909413028967	106.186802260572	4.87186109867033e-06	0.00135587007661626	USP2	protein_coding
ENSG00000160216	ENSG00000160216.21	1.31277942401773	6.08997434435659	106.1019732501	4.88709214428717e-06	0.00135587007661626	AGPAT3	protein_coding
ENSG00000102317	ENSG00000102317.18	1.33284887822898	7.09922364258854	100.988960811948	5.92499611864579e-06	0.00142494566590189	RBM3	protein_coding
ENSG00000111837	ENSG00000111837.12	1.9797102000297	6.28227369854193	104.298096854024	5.4352691890249e-06	0.00142494566590189	MAK	protein_coding
ENSG00000145721	ENSG00000145721.12	1.8815733047524	4.19237604645586	104.073821977266	5.26947085535117e-06	0.00142494566590189	LIX1	protein_coding
ENSG00000168209	ENSG00000168209.6	-2.18974998415617	8.42246226636144	101.827039753761	5.73736122483586e-06	0.00142494566590189	DDIT4	protein_coding
ENSG00000173976	ENSG00000173976.16	3.4966682643099	6.14210231959787	128.828592147552	5.72334991814327e-06	0.00142494566590189	RAX2	protein_coding
ENSG00000177679	ENSG00000177679.16	1.49632512461639	5.25679804387112	101.330394851845	5.8476489502245e-06	0.00142494566590189	SRRM3	protein_coding
ENSG00000226950	ENSG00000226950.8	-1.32707409736468	7.07433701932971	100.607322222704	6.01295753523437e-06	0.00142494566590189	DANCR	lncRNA
ENSG00000144802	ENSG00000144802.11	2.37678584008106	3.69540225750643	100.075242795018	6.13831141022654e-06	0.00142496514880259	NFKBIZ	protein_coding
ENSG00000002933	ENSG00000002933.9	-1.70943397078364	5.51266098104448	98.6189373169594	6.49835274870848e-06	0.00147837525033118	TMEM176A	protein_coding
ENSG00000168461	ENSG00000168461.13	-2.38082158879221	8.16608290999391	98.9496477924619	6.66526546830635e-06	0.00148661558239186	RAB31	protein_coding
ENSG00000100129	ENSG00000100129.18	-1.29333885797444	8.26690738679814	96.7261519450634	7.00631780172418e-06	0.00150236732235859	EIF3L	protein_coding
ENSG00000112619	ENSG00000112619.8	4.01108178554237	7.347689131516	131.599977983935	7.04377648506733e-06	0.00150236732235859	PRPH2	protein_coding
ENSG00000144730	ENSG00000144730.19	-1.89511339350128	5.43228484084182	95.8291924581368	7.26419364656901e-06	0.00150236732235859	IL17RD	protein_coding
ENSG00000179774	ENSG00000179774.9	-5.03484150294521	7.59362950286101	115.307857563072	7.24646456903993e-06	0.00150236732235859	ATOH7	protein_coding
ENSG00000011347	ENSG00000011347.10	-2.80520538737727	6.8823569760386	100.654440087686	7.79025260664044e-06	0.00155463374386903	SYT7	protein_coding
