ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0099003	vesicle-mediated transport in synapse	47/1386	241/21261	1.0470896556874452e-11	1.4774435041749852e-8	1.1484920223434926e-8	STX3/DNAJC6/UNC13B/SNPH/SNAP25/CPLX4/DTNBP1/STX1A/BIN1/SLC18A2/CTBP2/TBC1D24/HPCA/PTEN/RIMS2/AMPH/NAPB/ATP6V1D/CADPS2/CTNNB1/STX2/NLGN1/STXBP5/ERC2/SNAP23/CLCN3/PPP3CB/SLC17A7/PPFIA2/SNAP91/ACTB/ATP6V0A1/STON1/CTBP1/AAK1/FBXL20/SYT1/AP2B1/AP3D1/PREPL/ATAD1/NLGN3/ARF6/ITSN2/AP2A1/ITSN1/DNM1	47
GO:0099504	synaptic vesicle cycle	43/1386	216/21261	3.936805358095713e-11	2.7774161801365255e-8	2.1590269384924908e-8	STX3/DNAJC6/UNC13B/SNPH/SNAP25/CPLX4/DTNBP1/STX1A/BIN1/SLC18A2/CTBP2/TBC1D24/PTEN/RIMS2/AMPH/NAPB/ATP6V1D/CADPS2/CTNNB1/STX2/NLGN1/STXBP5/ERC2/SNAP23/CLCN3/PPP3CB/SLC17A7/PPFIA2/SNAP91/ACTB/ATP6V0A1/STON1/CTBP1/FBXL20/SYT1/AP2B1/AP3D1/PREPL/NLGN3/ARF6/ITSN2/ITSN1/DNM1	43
GO:0051656	establishment of organelle localization	69/1386	495/21261	1.7580824615060494e-9	8.268847843950118e-7	6.427796227681767e-7	KIT/CENPA/DYNC1I1/PLK1/VAMP8/KIF14/BBS7/DTNBP1/AURKB/EZR/SLC18A2/PDCD6IP/S100A13/KIF1A/KIF22/LLGL2/ATM/LMNB1/AP3B1/LLGL1/CTNNB1/EML4/NLGN1/APC/SPIRE1/FMN2/UXT/STAM/C17orf75/SNAP23/NECTIN2/PDCD10/VPS4A/CLASP1/PPFIA2/SNAP91/MYO1B/YKT6/GPSM1/KIF1C/ARL6/RACGAP1/PEX14/DCTN1/EXOC1/NSL1/TBC1D23/EIF6/MIS12/TRAK2/AP3D1/SAR1B/RMDN1/NUP62/ZW10/LRPPRC/MAP2/SEH1L/ZNF207/ABRAXAS1/OPA1/TRAPPC10/TMEM201/RHOT2/TRAK1/GPSM2/GAB2/NUMA1/DNM1	69
GO:0000086	G2/M transition of mitotic cell cycle	31/1386	158/21261	2.9055786388413215e-8	1.0249428648512762e-5	7.9674024780859392e-06	PKMYT1/PLK1/BLM/CDC25B/KIF14/NABP1/AURKB/SKP2/FBXO5/ATM/CDC7/TAOK3/FBXL7/CCNY/TAOK2/VPS4A/CDK6/DTL/NES/UIMC1/LCMT1/RINT1/ENSA/APP/SIN3A/ABRAXAS1/FOXM1/CALM3/MASTL/BARD1/TOPBP1	31
GO:0009314	response to radiation	62/1386	465/21261	6.236612265147239e-8	1.7599719812245506e-5	1.3681157853228257e-5	PLEKHB1/KIT/NR2E3/REEP6/MMP9/CNGB1/BLM/RAD54B/NABP1/DNMT3A/GUCA1A/H2AC25/AURKB/CASP7/ERCC2/MAPK8/MSH6/SEMA5B/FECH/TP53/YAP1/ROM1/NDRG4/OGG1/ATM/RBM4/POLD3/MTA1/GNB5/BHLHE40/CRYAB/ATP8A2/PCNA/RHNO1/DTL/AEN/DYNLRB1/HRAS/UIMC1/PDE6B/AKT1/B4GALT2/HMGCR/BCL2L1/ERCC1/CRTC1/CREBBP/RO60/APP/NEDD4/CCAR2/PPP1CB/ABRAXAS1/RBX1/DDHD2/FBXL17/NHEJ1/BARD1/TOPBP1/XRCC4/FANCD2/EYA1	62
GO:0044839	cell cycle G2/M phase transition	32/1386	174/21261	8.615967343753654e-8	2.026188320339401e-5	1.575059293366896e-5	PKMYT1/PLK1/BLM/CDC25B/KIF14/NABP1/AURKB/TP53/SKP2/FBXO5/ATM/CDC7/TAOK3/FBXL7/CCNY/TAOK2/VPS4A/CDK6/DTL/NES/UIMC1/LCMT1/RINT1/ENSA/APP/SIN3A/ABRAXAS1/FOXM1/CALM3/MASTL/BARD1/TOPBP1	32
GO:0050684	regulation of mRNA processing	27/1386	133/21261	1.0751905453840676e-7	2.1672769421955994e-5	1.6847346590830054e-5	PCBP4/SRRM1/TRA2B/RBM4/NSRP1/DDX5/HSPA8/TRA2A/FXR1/SNRNP70/RBMX/PRPF19/SRPK2/PUF60/CELF3/RBM5/PAPOLA/NCBP2/METTL16/NCL/DDX17/KHDRBS2/NCBP1/FXR2/BARD1/NUP98/RBM7	27
GO:0048024	regulation of mRNA splicing, via spliceosome	24/1386	110/21261	1.310689598025563e-7	2.1910882259502077e-5	1.7032443816928018e-5	PCBP4/SRRM1/TRA2B/RBM4/NSRP1/DDX5/HSPA8/TRA2A/FXR1/SNRNP70/RBMX/PRPF19/SRPK2/PUF60/CELF3/RBM5/METTL16/NCL/DDX17/KHDRBS2/NCBP1/FXR2/NUP98/RBM7	24
GO:1901990	regulation of mitotic cell cycle phase transition	54/1386	391/21261	1.3975757642488922e-7	2.1910882259502077e-5	1.7032443816928018e-5	PLK1/BLM/CDC25B/KIF14/NABP1/BUB1/DPF2/AURKB/NEK6/ERCC2/TP53/CCNH/EZH2/FBXO5/ATM/PTEN/CDC7/RDX/BCL7C/TAOK3/TMEM14B/CDK7/EIF4G1/APC/TAOK2/VPS4A/MYO16/CDK6/PPP2CA/DTL/ACTB/UIMC1/AKT1/PRMT2/TFDP1/KMT2E/LCMT1/PLRG1/JADE1/RINT1/SASS6/CTDSP2/FBXO7/ZW10/ANAPC11/APP/SIN3A/AMBRA1/ZNF207/ABRAXAS1/MTBP/ACTL6B/BARD1/TOPBP1	54
GO:0030111	regulation of Wnt signaling pathway	50/1386	353/21261	1.8415312018676323e-7	2.598400525835229e-5	2.019868960364287e-5	CITED1/PBXIP1/SULF1/HECW1/LGR5/TMEM198/PTK7/SRC/DIXDC1/TMEM131L/MBD2/TMEM88/LZTS2/ISL1/YAP1/TIAM1/FOXO1/TAX1BP3/CTNNB1/CSNK1E/APC/VGLL4/CCNY/DAB2IP/ABL1/GRB10/INVS/XIAP/PPP2CA/ZEB2/SNX3/AMER2/CSNK1A1/JADE1/SIAH2/HDAC1/SULF2/MKS1/TBL1XR1/BICC1/GLI3/APP/CCAR2/WNK2/WWOX/TMEM237/RBX1/SOX4/DEPDC1B/CTNND2	50
