ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0005216	monoatomic ion channel activity	33/528	481/21059	2.0265440860240822e-7	1.5923767327322873e-5	1.2231627818996232e-5	KCNV2/BEST1/SLC1A7/SLC17A7/CACNA2D4/SLC26A7/GABRR2/KCNG4/FXYD3/KCNB1/FXYD1/GRIK2/ASIC2/GRIK4/SNAP25/GRIK3/PTK2B/SCN5A/CNGA3/SCN3B/CLCN4/SLC1A1/CACNB2/UNC80/GLRB/KCNA2/TTYH2/CHRNA3/CHRNB4/ASIC4/ANO2/KCNMA1/SLC26A11	33
GO:0015108	chloride transmembrane transporter activity	16/528	134/21059	2.5949666937446453e-7	1.5923767327322873e-5	1.2231627818996232e-5	BEST1/SLC1A7/SLC17A7/SLC26A7/GABRR2/FXYD3/FXYD1/SLC25A27/SLC26A10P/CLCN4/SLC1A1/GLRB/TTYH2/SLC6A6/ANO2/SLC26A11	16
GO:0015103	inorganic anion transmembrane transporter activity	18/528	170/21059	2.9377104106819444e-7	1.5923767327322873e-5	1.2231627818996232e-5	BEST1/SLC1A7/SLC17A7/SLC26A7/GABRR2/FXYD3/FXYD1/SLC25A27/SLC26A10P/CLCN4/SLC1A1/GLRB/TTYH2/SLC6A6/SLC25A30/ANO2/SLC26A11/ANKH	18
GO:0008509	monoatomic anion transmembrane transporter activity	17/528	155/21059	3.7865216495909475e-7	1.5923767327322873e-5	1.2231627818996232e-5	BEST1/SLC1A7/SLC17A7/SLC26A7/GABRR2/FXYD3/FXYD1/SLC25A27/SLC26A10P/CLCN4/SLC1A1/SLC1A2/GLRB/TTYH2/SLC6A6/ANO2/SLC26A11	17
GO:0044325	transmembrane transporter binding	16/528	139/21059	4.3037208992764525e-7	1.5923767327322873e-5	1.2231627818996232e-5	KCNG4/KCNB1/FXYD1/RIMS2/SNAP25/NEDD4L/SCN5A/PRNP/SCN3B/AKAP9/HAP1/RNF207/PDE4D/CAMK2D/FGF12/DPP10	16
GO:0015081	sodium ion transmembrane transporter activity	17/528	164/21059	8.458276027349994e-7	2.607968441766248e-5	2.003275901214472e-5	SLC38A5/SLC1A7/SLC17A7/GRIK2/ASIC2/GRIK4/SLC8A2/GRIK3/SCN5A/SCN3B/SLC1A1/SLC1A2/SLC6A9/SLC6A6/ASIC4/CNNM4/ATP1A3	17
GO:0005253	monoatomic anion channel activity	13/528	107/21059	2.818479663776724e-6	7.448839111409912e-5	5.7217256332309434e-5	BEST1/SLC1A7/SLC17A7/SLC26A7/GABRR2/FXYD3/FXYD1/CLCN4/SLC1A1/GLRB/TTYH2/ANO2/SLC26A11	13
GO:0046873	metal ion transmembrane transporter activity	29/528	473/21059	1.005615601590537e-5	2.3254860786781168e-4	1.7862908712463485e-4	KCNV2/SLC38A5/SLC1A7/SLC17A7/CACNA2D4/KCNG4/KCNB1/GRIK2/ASIC2/GRIK4/SNAP25/SLC8A2/GRIK3/ATP2B2/SCN5A/SLC46A3/SCN3B/SLC1A1/NIPAL2/CACNB2/SLC1A2/KCNA2/NIPAL3/SLC6A9/SLC6A6/ASIC4/CNNM4/KCNMA1/ATP1A3	29
GO:0022839	monoatomic ion gated channel activity	23/528	354/21059	3.3936155746565155e-5	5.963704511177857e-4	4.58093945382083e-4	KCNV2/SLC1A7/CACNA2D4/GABRR2/KCNG4/KCNB1/GRIK2/ASIC2/GRIK4/SNAP25/GRIK3/PTK2B/SCN5A/CNGA3/SCN3B/CLCN4/CACNB2/GLRB/KCNA2/CHRNA3/CHRNB4/ASIC4/KCNMA1	23
GO:0022836	gated channel activity	23/528	355/21059	3.545595040760063e-5	5.963704511177857e-4	4.58093945382083e-4	KCNV2/SLC1A7/CACNA2D4/GABRR2/KCNG4/KCNB1/GRIK2/ASIC2/GRIK4/SNAP25/GRIK3/PTK2B/SCN5A/CNGA3/SCN3B/CLCN4/CACNB2/GLRB/KCNA2/CHRNA3/CHRNB4/ASIC4/KCNMA1	23
GO:0008514	organic anion transmembrane transporter activity	19/528	261/21059	3.545986466105754e-5	5.963704511177857e-4	4.58093945382083e-4	SLC38A5/BEST1/SLC1A7/SLC17A7/SLC26A7/SLC26A10P/SLC2A1/SLC1A1/SLC1A2/SLC27A2/SLC6A9/SLCO4A1/SLC6A6/SLC17A5/SFXN3/SLC25A42/SLC16A3/SLC26A11/ANKH	19
GO:0099106	ion channel regulator activity	12/528	139/21059	2.0291429636565037e-4	0.0029022307031530644	0.002229309501710747	CABP5/FXYD3/FXYD1/NEDD4L/FGF11/SCN3B/AKAP9/CAMK2D/FGF12/DPP10/GEM/PRKCB	12
GO:0000149	SNARE binding	11/528	119/21059	2.0394053589724238e-4	0.0029022307031530644	0.002229309501710747	CPLX4/KCNB1/GRIK2/CPLX1/SNAP25/STX3/UNC13A/NAPB/SNPH/STXBP1/VAMP2	11
GO:0016247	channel regulator activity	12/528	144/21059	2.8194576707646373e-4	0.003725711922081842	0.0028618555304753836	CABP5/FXYD3/FXYD1/NEDD4L/FGF11/SCN3B/AKAP9/CAMK2D/FGF12/DPP10/GEM/PRKCB	12
GO:0046943	carboxylic acid transmembrane transporter activity	13/528	171/21059	3.916335731464626e-4	0.004735166833318246	0.003637254751055267	SLC38A5/SLC1A7/SLC17A7/SLC26A7/SLC26A10P/SLC1A1/SLC1A2/SLC27A2/SLC6A9/SLC6A6/SLC17A5/SFXN3/SLC16A3	13
GO:0005342	organic acid transmembrane transporter activity	13/528	172/21059	4.1419179591303123e-4	0.004735166833318246	0.003637254751055267	SLC38A5/SLC1A7/SLC17A7/SLC26A7/SLC26A10P/SLC1A1/SLC1A2/SLC27A2/SLC6A9/SLC6A6/SLC17A5/SFXN3/SLC16A3	13
