ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0150034	distal axon	36/555	295/22568	2.485087014861738e-15	4.373753146156659e-13	3.0082632285168416e-13	CPLX4/TULP1/SNCB/GRIK2/CPLX1/LAMP5/SNAP25/SLC8A2/GRIK3/GDPD5/PTK2B/PTPRN/OTX2/SYP/CNR1/PRNP/EPS8/GAD1/SLC1A1/HAP1/STX3/UNC13A/RAB3A/KCNA2/SYNJ1/KIF21B/OPHN1/SIRT2/WHRN/TRAK1/PRKCB/L1CAM/CDKL5/MAPT/DPYSL3/ATCAY	36
GO:0097060	synaptic membrane	42/555	428/22568	2.6066605018360304e-14	2.2938612416157066e-12	1.5777155669007555e-12	IGSF21/SLC1A7/GABRR2/LRFN2/KCNB1/GRIK2/RIMS2/LHFPL4/GRIK4/PLPPR4/SNAP25/NRP1/GRIK3/IQSEC3/ATP2B2/SYP/LIN7A/DLG4/CNR1/SEMA4B/CNTN1/AKAP9/STX3/UNC13A/SLC1A2/ADCY1/GLRB/KCNA2/NRXN3/SLC6A9/LRFN1/PPFIA2/SYNJ1/CHRNA3/CHRNB4/SLC6A6/STXBP1/DLG2/PDLIM4/KCNMA1/LIN7B/CLSTN1	42
GO:0099572	postsynaptic specialization	36/555	383/22568	6.826531050599772e-12	4.004898216351866e-10	2.7545651607683296e-10	KCNB1/GRIK2/LHFPL4/GRIK4/PLPPR4/SLC8A2/GRIK3/PTK2B/IQSEC3/ATP2B2/BNIP3/LIN7A/NEURL1/DLG4/PRNP/TMEM108/EPS8/SEMA4B/AKAP9/EEF2K/ADCY1/GLRB/SLC6A9/LRFN1/PPFIA2/EGLN1/PSD/PRKN/CHRNA3/BAALC/DLG2/MAGI2/CDKL5/LIN7B/CPEB3/CLSTN1	36
GO:0044306	neuron projection terminus	21/555	138/22568	2.6062814525312998e-11	1.146763839113772e-9	7.887430711607883e-10	CPLX4/TULP1/SNCB/GRIK2/CPLX1/SLC8A2/GRIK3/PTPRN/SYP/DLG4/PRNP/GAD1/SLC1A1/UNC13A/SLC1A2/RAB3A/KCNA2/SYNJ1/OPHN1/VAMP2/PRKCB	21
GO:0098984	neuron to neuron synapse	35/555	395/22568	6.987748038820841e-11	2.4596873096649365e-9	1.6917705778197828e-9	GRIK2/GRIK4/PLPPR4/SLC8A2/GRIK3/PTK2B/IQSEC3/ATP2B2/BNIP3/LIN7A/NEURL1/DLG4/PRNP/TMEM108/EPS8/SLC1A1/SEMA4B/AKAP9/EEF2K/ADCY1/SLC6A9/LRFN1/EGLN1/PSD/PRKN/CHRNA3/BAALC/DLG2/MAGI2/ATP1B2/CDKL5/LIN7B/ATP1A3/CPEB3/CLSTN1	35
GO:0032279	asymmetric synapse	33/555	363/22568	1.2654629726323655e-10	3.3289557955882508e-9	2.289652610601967e-9	GRIK2/GRIK4/PLPPR4/SLC8A2/GRIK3/PTK2B/IQSEC3/ATP2B2/BNIP3/LIN7A/NEURL1/DLG4/PRNP/TMEM108/EPS8/SLC1A1/SEMA4B/AKAP9/EEF2K/ADCY1/SLC6A9/LRFN1/EGLN1/PSD/PRKN/CHRNA3/BAALC/DLG2/MAGI2/CDKL5/LIN7B/CPEB3/CLSTN1	33
GO:0045211	postsynaptic membrane	30/555	305/22568	1.3240165096089634e-10	3.3289557955882508e-9	2.289652610601967e-9	IGSF21/GABRR2/LRFN2/KCNB1/GRIK2/LHFPL4/GRIK4/PLPPR4/NRP1/GRIK3/IQSEC3/ATP2B2/LIN7A/DLG4/SEMA4B/CNTN1/AKAP9/ADCY1/GLRB/KCNA2/SLC6A9/LRFN1/CHRNA3/CHRNB4/SLC6A6/DLG2/PDLIM4/KCNMA1/LIN7B/CLSTN1	30
GO:0014069	postsynaptic density	32/555	347/22568	1.684751836791063e-10	3.7064540409403385e-9	2.549295542512793e-9	GRIK2/GRIK4/PLPPR4/SLC8A2/GRIK3/PTK2B/IQSEC3/ATP2B2/BNIP3/LIN7A/NEURL1/DLG4/PRNP/TMEM108/EPS8/SEMA4B/AKAP9/EEF2K/ADCY1/SLC6A9/LRFN1/EGLN1/PSD/PRKN/CHRNA3/BAALC/DLG2/MAGI2/CDKL5/LIN7B/CPEB3/CLSTN1	32
GO:1990351	transporter complex	37/555	464/22568	3.9926274501796766e-10	7.807804791462479e-9	5.3702006639843615e-9	KCNV2/BEST1/SLC17A7/CACNA2D4/GABRR2/KCNG4/KCNB1/FXYD1/GRIK2/GRIK4/GRIK3/PTK2B/SCN5A/SLC2A1/DLG4/EPS8/CNGA3/SCN3B/UQCRHL/AKAP9/CACNB2/UNC80/GLRB/KCNA2/TTYH2/CHRNA3/CHRNB4/PDE4D/ABCB6/ANO2/PORCN/DPP10/KCNMA1/ATP8A1/ATP1B2/ABCD4/ATP1A3	37
GO:1902495	transmembrane transporter complex	35/555	437/22568	1.0710234237638958e-9	1.8479282076955766e-8	1.271003252900666e-8	KCNV2/BEST1/SLC17A7/CACNA2D4/GABRR2/KCNG4/KCNB1/FXYD1/GRIK2/GRIK4/GRIK3/PTK2B/SCN5A/DLG4/EPS8/CNGA3/SCN3B/UQCRHL/AKAP9/CACNB2/UNC80/GLRB/KCNA2/TTYH2/CHRNA3/CHRNB4/PDE4D/ABCB6/ANO2/PORCN/DPP10/KCNMA1/ATP1B2/ABCD4/ATP1A3	35
