isoform_id	H9.FT_1	H9.FT_2	H9.hRGC_1	H9.hRGC_2
ENST00000343067.9	2.787926760285274	4.9168533181526115	31.057207597876506	32.293790450466986
ENST00000359947.9	13.939766712868687	9.563113255850652	10.478776023332157	10.14599661280996
ENST00000361525.7	0.8064200269136765	0.7912958147697415	2.4722308077447677	2.469754162616307
ENST00000367537.7	5.095804485878241	2.7624392152548944	5.9875999077948165	5.707234113158196
ENST00000367589.3	26.424101847778452	21.946239941583812	25.799331237313357	25.39694011426835
ENST00000367590.9	32.14704887619502	31.358708841623354	165.08399100230042	164.74506802622636
ENST00000368471.8	17.63471251617522	19.44479488835431	57.89557396498322	58.360746335296994
ENST00000368474.9	15.969797030662498	12.76493543739322	2.9225273792139785	2.8534656438017554
ENST00000370558.8	15.679932345194313	13.529380934645735	1.1074240102088875	1.0828810604589298
ENST00000371733.8	1.9291533687338034	3.4219886845405565	3.2644808474463423	3.416177753582959
ENST00000372405.1	0.5130702944743026	0.4062478966766869	0.6930748042078274	0.6825874943418848
ENST00000377093.9	66.425908687461	58.170288723436926	13.251773671719116	13.09467529870153
ENST00000378567.8	21.483829931925847	23.99520062349363	16.087487568067342	16.2417311718361
ENST00000379370.7	58.13246414988322	52.55478389188066	3.7097442318594434	3.6703104555343895
ENST00000400921.6	0.24258845044871458	0	23.685247202988087	22.953081987410137
ENST00000408911.8	0.5261661567396752	1.79380834127724	15.064193061639848	15.910022234452335
ENST00000419169.5	5.598783426129764	2.537680576272419	1.86329510053787	1.7157460226624108
ENST00000436724.5	3.494624310584271	2.698845473943724	2.455820771903877	2.399141721671754
ENST00000438120.5	23.97868111217754	16.823285207906157	3.353830479523509	3.2308903287769297
ENST00000460378.1	1.7513427767581655	0.28677543708647213	2.5125623017115193	2.2931751516733923
ENST00000471371.5	6.579141588121412	13.816231936454718	6.9664306549655715	7.432758471723806
ENST00000473578.5	89.37247539979342	106.66857177211904	76.8563817428943	78.02208434054849
ENST00000476163.5	3.818444651563775	3.991722702378337	5.132399379028362	5.1508136970751845
ENST00000490738.5	32.22426558451209	30.031585966642062	19.401531825440486	19.283663255821644
ENST00000492630.2	7.773708114440286	8.787549375095821	12.318665388019886	12.442840377243002
ENST00000493793.2	4.037297520938337	2.6513528944262243	34.183286993875846	33.23552328566327
ENST00000496447.5	1.3586097113521145	1.3767097141215854	0.6346581275858341	0.6357189946546411
ENST00000515829.6	11.77049539052073	8.252616342139895	0.08359821851737448	0.05436727977150091
ENST00000535010.5	1.0669219752599197	0.15143066270811478	0.9044822627087716	0.8122318019173236
ENST00000616170.4	1.0228136135424628	2.295351852553814	1.7837766638498436	1.901491531128904
ENST00000620552.4	2.0017661619534395	0.8497329230236619	3.6918368280848437	3.5029631699171615
ENST00000642937.2	0.11334744894610549	1.4222031381430527	3.1237805621266554	3.404985287749853
ENST00000647103.1	8.344599628111895	11.265330538732389	0.9717369291288154	1.0177770237907047
ENST00000649022.2	0.05592354332657612	0	2.271701465558374	2.1214438453801563
ENST00000649408.2	2.166086037145112	0.89374218316785	0.4042688848947933	0.3443368829391684
ENST00000649674.1	2.2790140903285643	4.723392229979362	5.3979514216831355	5.707656188979431
ENST00000649724.1	0	1.946851629798005	1.8386045451252118	2.151080139232481
ENST00000651234.1	0.2375143335719938	0.31201793638221953	4.311512988631788	4.337930879301021
ENST00000676179.1	104.7621594508415	99.50359287276756	224.68001688689898	223.70536473171134
ENST00000688051.1	2.3156131503127035	3.0361463372951967	12.829135315286136	13.061861205178571
ENST00000706288.1	0.19140473194748475	0.3546110134096834	1.5844850396663634	1.6127973556402857
ENST00000706292.1	4.926156408389336	1.2445984942255932	3.057027795046884	2.7361622186531087
ENST00000710284.1	1.9343448594030024	0.1775793027696948	5.381539178060692	4.905741714423772
transcript18799.chr1.nic	8.100025788429843	9.521055780913468	9.732716311805323	9.86569724810559
transcript20677.chr1.nnic	6.814474056269242	5.415955752185705	4.761215090327729	4.665605567174446
transcript32008.chr1.nic	1.6772579419107592	4.294322994469247	7.838333690250863	8.364849737474032
transcript32023.chr1.nic	0.8381187975507234	0	17.28064095124758	16.036805818191972
transcript32364.chr1.nic	7.558990967368619	3.6611256596595343	1.7322266465974465	1.594884288170947
transcript3535.chr1.nnic	2.6477997592488673	2.566476715714232	0.6862623810137676	0.6830390074643355
transcript36172.chr1.nic	3.6468736599098914	6.788837281254009	3.484613541164695	3.685558623006121
transcript46757.chr1.nnic	0.5585080360825849	1.128127568590494	14.419516665833251	14.83259525266047
transcript46928.chr1.nic	5.527961439536494	6.920147403594645	2.5100404407132926	2.56810042708292
transcript46999.chr1.nic	1.6699410710982305	4.956798113218469	4.026358908819279	4.380592573157644
transcript5074.chr1.nic	1.587121140241825	2.0221653413907053	5.418947054861678	5.504176903667445
transcript5308.chr1.nic	1.1853139520054086	2.650261481148826	7.886753700190852	8.282224306865677
transcript5346.chr1.nic	23.72750972790975	28.71683830201435	112.22563728606276	114.00558570610774
transcript5511.chr1.nnic	3.676922469626091	1.1556303748318375	2.5166473989321028	2.292920434776165
transcript5557.chr1.nic	6.876195857114902	1.090393354517774	3.8033935521834	3.2919838288066074
transcript5560.chr1.nic	4.258581793360008	6.68732911116279	6.882999876844268	7.141162759461473
transcript6589.chr1.nic	10.662488260270681	4.495885446241756	11.299965643282826	10.53914852653077
transcript6614.chr1.nic	22.08039356763037	29.658058013134262	1.80568588175555	1.874108085122943
transcript68245.chr1.nic	6.2723509727486	3.924705252259388	4.613193088660665	4.4305359810642635
transcript68249.chr1.nic	0.6339012894803377	1.2540473486402504	3.048601250715379	3.1606759015922172
transcript80674.chr1.nnic	0.9671200648679326	1.5709789433730283	2.7313677265528526	2.817114386771314
transcript80758.chr1.nic	4.737986897018754	2.2226510362169924	4.306018324704825	4.052496095563207
transcript80831.chr1.nic	11.05432963696074	11.712880806679733	7.287965262676385	7.325462995183498
transcript81016.chr1.nic	5.53545675685171	4.342377734378274	6.1191907873436815	5.998442238380892
transcript81673.chr1.nic	2.623495055956748	3.6080443518072336	9.70027284796412	9.920785697378786
transcript81686.chr1.nic	1.3451649001821222	1.9712861182149513	2.208555047602542	2.27364230525105
transcript90759.chr1.nic	6.50271406529343	7.071071233943766	2.6107870616818243	2.6332325974572495
transcript90797.chr1.nic	15.437833290549467	5.223110110968614	4.205775376660201	3.793866864949549
ENST00000261017.9	47.612188927481746	35.88980889807341	12.2175455883471	11.911616794326786
ENST00000261018.12	1.554859529505797	1.6602252400668864	9.855172864195188	9.89246698813905
ENST00000302277.7	1.3492689693387834	3.164347728607529	42.94059740558427	45.128013640845445
