ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0016236	macroautophagy	139/4729	367/21261	6.235203495537061e-12	2.8000889935479242e-8	2.4413551062904e-8	CALR/GAPDH/SNAPIN/SNX5/NBR1/EXOC1/GABARAP/PEX2/PLAA/VPS37D/EXOC7/UBXN2B/ATP6V1D/PINK1/PIK3CA/CTSD/RAB7A/PDCD6IP/EPG5/STAM2/ATG101/MFN2/CHMP1B/RAB1A/VPS26A/PSEN1/ATP6V1C1/RAB3GAP2/RB1CC1/RUBCN/VPS41/CDK5/VPS36/RIMOC1/STAM/GPSM1/PIK3R4/RAB3GAP1/SUPT5H/VHL/ATP13A2/IFT88/VPS13C/PRKAA2/MVB12A/HUWE1/VPS4B/AP4M1/USP36/HSPB8/ATP6V1G2/DDRGK1/CHMP2B/TBC1D25/ATG14/EXOC8/MOAP1/PACS2/UBQLN4/TP53INP1/VPS26B/ATP6V0B/ATG16L1/RNF31/PIP4K2A/SEC22B/LGALS8/PIK3C3/LRSAM1/VDAC1/HDAC6/FYCO1/TAFAZZIN/ATP6V1B1/MTM1/AKT1/SPTLC2/MAPK8/VPS13D/FEZ1/NSFL1C/WAC/PLEKHM1/SQSTM1/TRIM13/SNAP29/HTT/ATG13/VPS39/VMP1/ATP6V0D1/RAB43/VTI1B/CAPN1/ZFYVE1/TIGAR/RETREG1/WIPI1/KDR/TBK1/LZTS1/SNX32/MAP1LC3A/TMEM74/EPHB2/RIPK2/TBC1D14/ULK1/EHMT2/SNX7/PHF23/VPS35/CASP3/KLHL3/BNIP3/WDR45/SLC25A5/SNX18/CALCOCO2/UFL1/WDR45B/GABARAPL2/CRY1/DNAJC16/PAFAH1B2/ATG4B/TRAF6/ATG16L2/TGFB1/ATG2B/CHMP4C/ATP6V0A1/SMURF1/EXOC4/QSOX1/PGAM5/STX12/CERS1/PEX5	139
GO:0042254	ribosome biogenesis	138/4729	365/21261	8.601102729374671e-12	2.8000889935479242e-8	2.4413551062904e-8	C1QBP/RPS13/RSL24D1/C1orf131/RPS16/DNTTIP2/DDX27/DDX54/SURF6/NUP88/SDAD1/RPS27L/PWP1/NMD3/NOL8/DIS3/DIMT1/SNU13/SART1/KRR1/EXOSC1/HABP4/NGDN/GRWD1/TMA16/SERBP1/NPM1/METTL18/TRMT2B/RPP38/ESF1/NAF1/IMP4/NIP7/LSM6/BUD23/BYSL/MRPS2/EXOSC3/DROSHA/RRS1/RPL24/POP5/GTPBP4/PES1/GNL2/METTL16/PIH1D1/USP36/NLE1/DDX31/DHX29/YTHDF2/LYAR/AIRIM/WDR3/RBIS/MTG2/BRIX1/RPS8/MTREX/MPHOSPH10/EIF2A/TENT4B/EXOSC9/NOP9/RPS28/GTF2H5/DDX3X/ERI3/GEMIN4/RRP1/NSUN4/RNASEL/CUL4B/FDXACB1/FBLL1/PA2G4/RPL38/RPS7/NOP53/NOP14/MDN1/METTL17/NOL6/TFB2M/MYBBP1A/WDR55/WDR46/TRMT61B/WDR18/GLUL/ABT1/RPL23A/AFG2B/AATF/RPL7/NHP2/CINP/CUL4A/UTP14A/NAT10/LSG1/PNO1/PPAN/LTV1/ERI1/EMG1/GTF3A/NOP10/RPSA2/WDR74/DDX10/EIF6/RIOX2/RSL1D1/UTP25/RPS19/RPL11/ERCC2/FASTKD2/SHQ1/RIOK3/RPS17/NIFK/REXO4/ZNHIT3/URB1/MRPL20/RPL14/UTP20/C1D/NOL10/ISG20L2/TBL3/NOL9/RPL35/DDX21	138
GO:0016050	vesicle organization	145/4729	392/21261	1.6995641812329742e-11	3.6886207946692984e-8	3.216052501540151e-8	SNAPIN/SEC31A/TMED9/ZFYVE16/VAMP3/CSNK1D/TRAPPC2/STX2/TBC1D20/RAB8A/VPS37D/VPS11/CREB1/CLCN3/RAB11A/TYRP1/TMEM9/ATP6V1D/AP3D1/RAB7A/AP3S1/PDCD6IP/SYT1/STAM2/BET1/CCDC136/CHMP1B/STX16/RAB1A/ATP6V1C1/VPS41/FHIP1B/GBF1/AP2M1/VPS36/RNF26/TRAPPC5/STAM/RAB3A/DNM1/HOOK2/ANKRD27/SEC23B/ATP13A2/TRAPPC6B/PAFAH1B1/PLEKHA3/MVB12A/GARIN1A/DNAJC13/VPS4B/VAPB/BLOC1S6/ATP6V1G2/WASHC4/STX8/CHMP2B/EXOC8/UNC13B/STX5/TRAPPC9/AP1B1/SEC31B/ATP6V0B/RAB12/HPS5/SEC16A/S100A10/PIP4K2A/SEC22B/TRAPPC2B/INSIG1/HPS1/TRAPPC10/ASIP/ATP6V1B1/EEA1/PICALM/ANXA1/YIPF4/VAPA/ARFGAP2/RAB8B/TBC1D4/FNBP1L/SORT1/ZNF385A/TRAPPC8/AP3M1/TGFBRAP1/STX1A/PLEKHM1/SQSTM1/ALS2/SNAP29/MAPK15/ZDHHC15/AQP11/RAB14/VPS39/ZEB2/ATP6V0D1/STX6/VTI1B/HOOK1/SERPINE2/ATP6V1F/APOE/EPS15/RAB20/UBAP1/STX3/DTNBP1/PHETA1/SCARB2/ABCB6/USO1/BAIAP3/AP3S2/RAB13/GOSR1/LAMTOR1/TSNARE1/AP3B2/PRKCI/STXBP6/SNX33/PREB/CUL3/VIPAS39/PRRT2/USP8/SLC9A8/SNX19/AP1S2/RAB38/SDCBP/CHMP4C/ATP6V0A1/CLTRN/LAPTM4B/STX12/MYO18A/WASHC5/RAB27A	145
GO:0072594	establishment of protein localization to organelle	170/4729	494/21261	2.634907909999596e-10	4.2889713505018423e-7	3.7394890417441634e-7	ATP5IF1/NIPBL/PIK3R1/TIMM21/MGARP/CCT7/ZFYVE16/HAX1/MAPT/RPAIN/HERPUD1/NUP88/SNUPN/DNAJC15/PEX2/DMAP1/VPS37D/VPS11/RAB11A/RUVBL2/TIMM17B/TRIM28/PKIA/AIP/NUP62/NUP155/AP3D1/PEX26/PINK1/PEX7/RAB7A/PTTG1IP/ELAVL1/TOMM40/MAVS/HSPD1/CCT5/TPR/TIMM8B/TRAM2/STAM2/CCT6A/IFT122/COX18/PEX16/PEX3/SUFU/MFN2/GET4/TSPO/PSEN1/RAB3GAP2/UBE2J2/VPS54/PAM16/NUP107/KPNA5/SRP14/POT1/VPS41/M6PR/DNLZ/VPS36/IMMP1L/SMO/STAM/PIK3R4/CCT8/RAB3GAP1/BCS1L/VPS13C/MVB12A/NUTF2/HUWE1/SEC61G/TNPO2/AP4M1/USP36/MTX2/ATG14/GSK3A/MOAP1/CCT3/PIK3R2/PEX10/POM121C/SMAD3/RNF31/VPS13A/EFCAB7/IPO11/PIK3C3/LRSAM1/HK2/TIMM29/AIFM1/UBL5/TIMM50/GET3/MAIP1/AKT1/KPNA3/SRP72/RAB8B/IPO8/MAPK8/SORT1/HK1/VPS13D/SRP68/DNAJC19/AP3M1/PML/APPL1/SQSTM1/FGF9/FIS1/PPP3CA/ZDHHC15/PEX13/ATG13/RPL23/OXA1L/UBR5/POLA2/SRP9/KPNA2/NUP35/CLU/CDK1/NEURL1B/UBAP1/ZNF827/CCT4/SCARB2/SUMO1/SPDYA/BID/TIMM10B/LEPROT/IL33/KPNA4/ZPR1/TRAF3IP2/FAM53B/PTPN23/TRAM1L1/SEC61A2/SREBF1/UBE2D3/TERF1/TXNIP/PPP1R10/NAGPA/PXK/SREBF2/TOMM70/TGFB1/SMURF1/LONP2/SPCS2/SRP19/EIF4ENIF1/PEX14/SAE1/TOMM5/GRPEL2/PEX5/PRKCD/PITRM1	170
GO:1903320	regulation of protein modification by small protein conjugation or removal	104/4729	268/21261	5.711485395047623e-10	6.386344106369868e-7	5.568156523074748e-7	RPS2/HSP90AB1/GABARAP/DNAJB2/MUL1/HERPUD1/PLAA/HSPBP1/COPS3/HMG20B/COPS2/SOX4/AIMP2/BEX1/PINK1/PTTG1IP/MARCHF7/WBP1L/CDK5RAP3/HSPA1A/SPRY2/N4BP1/MAPK9/PARK7/NPM1/TSPO/DCUN1D1/BIRC2/CDK5/UBE2V1/KDM1A/OTUD4/DCUN1D2/SIAH2/PELI1/GTPBP4/HUWE1/FZR1/ARRDC4/U2AF2/UBXN1/GSK3A/SPOPL/DERL1/BTRC/DCUN1D4/PINX1/MINAR1/PIAS3/BEX4/UBA2/TOLLIP/RNF111/NDFIP2/DDX3X/AKT1/CTNNB1/PRKCE/COPS8/SKP2/RPS7/NOP53/PIAS1/SQSTM1/ARNT/GCLC/PIN1/EGR1/RPL23/COPS6/DCUN1D5/HDAC8/RASSF5/RIPK2/HSPA1B/SVBP/COPS7A/CHFR/PHF23/NMI/TICAM1/UFL1/COPS5/PRMT3/DCUN1D3/ARRB1/NXN/CRY1/BCL10/CUL3/TAF1/HMG20A/IVNS1ABP/UBE2S/WDR48/UBE2V2/RPL11/TRAF6/SASH1/WFS1/SAE1/MAD2L1/MTBP/COPS7B	104
GO:0051656	establishment of organelle localization	169/4729	495/21261	5.885127421013547e-10	6.386344106369868e-7	5.568156523074748e-7	RHOT1/SNAPIN/MGARP/TMED9/EXOC1/EXOC3/MAPT/CSNK1D/TRAPPC2/NUP88/NUMA1/SDAD1/SUN1/MAP1B/CLASP1/RAB11A/NMD3/ZNF207/EXOC7/NUP62/UBXN2B/KXD1/AP3D1/PINK1/YKT6/RAB7A/AP3S1/PDCD6IP/TOR1A/TBC1D23/APC/EXOC6/SPRY2/SUN2/NPM1/CHMP1B/CEP19/RAB1A/PSEN1/CDC23/GBF1/C12orf4/CDK5/NDE1/TRAPPC5/STAM/RAB3A/DNM1/GPSM1/RABGEF1/PMF1/RRS1/MIS12/ATP9A/ATP13A2/TRAPPC6B/PAFAH1B1/DCTN1/KIF3A/DNM1L/TUBA1A/BIRC5/VPS4B/SEH1L/BLOC1S6/FAM91A1/RHOT2/CHMP2B/DYNC1H1/MYO1E/EXOC8/DLG1/CCNB1/PINX1/KIFC1/PTGDS/STK25/SYNE2/HNRNPU/PDPK1/TRAPPC9/RMDN1/GAB2/SEC16A/BBS2/DNM2/MYO1C/SPIRE2/TRAPPC2B/NOP9/LMNB1/PIBF1/ACTN4/MREG/TRAPPC10/PSRC1/ASIP/MYO19/HDAC6/FYCO1/ZWILCH/MAP1S/PICALM/ARFGAP2/FNBP1L/INCENP/CTNNB1/TRAPPC8/FEZ1/NSFL1C/MDN1/AP3M1/SNAP29/MAPK15/HTT/NDEL1/ZBED3/EZR/BBS7/NEFL/PDCD10/WIPI1/TANC2/ABRAXAS2/CDR2L/RASGRP1/S100A13/DTNBP1/TRAK1/CDT1/LSG1/CENPA/LTV1/SPDYA/AP3S2/MLH1/MAP4/SYBU/ITGB1/COPG2/AP3B2/COPS5/FER/PREB/LIN7A/CUL3/EIF6/ENKD1/NDC80/EXOC5/FBXW11/SPIRE1/CDK5RAP2/PAX6/TERF1/BBS5/MYO5A/SPDL1/CLASP2/SDCBP/SPHK2/CHMP4C/KIT/EXOC4/PEX14/AP1AR/CROCC/MAD2L1/RAB27A	169
GO:1901873	regulation of post-translational protein modification	119/4729	323/21261	1.4363431049455435e-9	1.3360042794714905e-6	1.1648418593941828e-6	RPS2/HSP90AB1/NELFE/GABARAP/DNAJB2/MUL1/HERPUD1/SF3B1/PLAA/HSPBP1/COPS3/HMG20B/COPS2/SOX4/AIMP2/BEX1/PINK1/PTTG1IP/MARCHF7/WBP1L/CDK5RAP3/HSPA1A/SPRY2/N4BP1/MAPK9/PARK7/NPM1/TSPO/DCUN1D1/BIRC2/CDK5/NELFA/KANSL3/UBE2V1/KDM1A/OTUD4/DCUN1D2/SIAH2/PELI1/GTPBP4/HUWE1/KANSL1/FZR1/ARRDC4/U2AF2/UBXN1/CRTAP/GSK3A/SPOPL/DERL1/BTRC/DCUN1D4/PINX1/MINAR1/DEK/ABCA2/PIAS3/BEX4/NFYA/UBA2/TOLLIP/RNF111/NDFIP2/DDX3X/AKT1/PPARGC1A/CTNNB1/PRKCE/COPS8/SKP2/RPS7/NOP53/PIAS1/MYBBP1A/SQSTM1/ARNT/GCLC/PIN1/EGR1/RPL23/COPS6/DCUN1D5/HDAC8/RASSF5/RIPK2/HSPA1B/SVBP/COPS7A/EHMT2/CHFR/PHF23/NMI/TICAM1/UFL1/FLCN/COPS5/PRMT3/DCUN1D3/ARRB1/NXN/CRY1/BAZ1B/BCL10/CUL3/TAF1/HMG20A/IVNS1ABP/UBE2S/WDR48/UBE2V2/RPL11/TRAF6/SASH1/WFS1/SAE1/MAD2L1/MTBP/COPS7B/DDX21	119
GO:0010506	regulation of autophagy	141/4729	401/21261	1.7707081613998177e-9	1.4411351048592767e-6	1.2565038308459497e-6	GAPDH/SNX5/EXOC1/HMGB1/HAX1/TRIM27/MAPT/MTDH/RAB8A/CDK16/EXOC7/ATP6V1D/PLK2/CPTP/PINK1/CTTN/PIK3CA/ZMPSTE24/TAB2/PARK7/ATG101/TSPO/VPS26A/ATP6V1C1/RAB3GAP2/RB1CC1/EEF1A2/ENDOG/TRIM5/RUBCN/CDK5/GPSM1/PIK3R4/TRIM68/RAB3GAP1/TRIM8/SUPT5H/VHL/ATP13A2/VPS13C/PRKAA2/TRIM23/DNM1L/RMC1/USP10/USP36/HSPB8/ATP6V1G2/FBXL2/TBC1D25/ATG14/GSK3A/EXOC8/MOAP1/GPR137B/UBQLN4/TP53INP1/FOXK2/PSAP/VPS26B/PIK3R2/ATP6V0B/ATG16L1/RNF31/PIP4K2A/EIF4G2/ACER2/SEC22B/PIK3C3/LRSAM1/VDAC1/HDAC6/FYCO1/ATP6V1B1/MTM1/SVIP/DCAF12/AKT1/SPTLC2/MAPK8/RRAGD/VPS13D/FEZ1/WAC/SQSTM1/FOXK1/TRIM13/DAPK1/MAPK15/HTT/USP20/ATG13/MTMR9/ATP6V0D1/CAPN1/TIGAR/MCL1/WIPI1/KDR/TBK1/LZTS1/SNX32/SETD2/RIPK2/TBC1D14/ULK1/EHMT2/SNX7/TPCN1/PHF23/DEPDC5/VPS35/CASP3/FOXO3/BNIP3/MLST8/WDR45/TICAM1/SLC25A5/TFEB/SNX18/CALCOCO2/UFL1/FLCN/TPCN2/SREBF1/TRIM65/MTCL2/PAFAH1B2/CRYBA1/RRAGB/WDR41/SREBF2/ATP6V0A1/EXOC4/QSOX1/STK38L/SNRNP70/CERS1/EIF4G1/DEPP1	141
GO:0048193	Golgi vesicle transport	119/4729	326/21261	2.7105726545816683e-9	1.9609487282201382e-6	1.7097214416560159e-6	SEC22A/SEC31A/TMED9/ARL3/EXOC1/P4HB/PGAP1/VAMP3/CSNK1D/TRAPPC2/SEC22C/TBC1D20/RAB8A/GOLGA7/KDELR1/AP3D1/PITPNB/YKT6/AP3S1/PHAF1/BET1/EXOC6/TMED5/CEP19/ARCN1/RAB1A/TMED7/COG2/VPS54/GOPC/GBF1/RER1/ARF3/TRAPPC5/MPPE1/SCYL1/NSF/ATP9A/SEC23B/TRAPPC6B/BET1L/VPS13C/VAPB/AP4M1/COPB1/WHAMM/ACSL3/SNX8/EXOC8/STX5/TRAPPC9/BNIP1/SEC31B/TMED1/RAB12/VPS13A/GOLGA5/SEC16A/GGA1/BBS2/DNM2/SEC22B/SPIRE2/TRAPPC2B/INSIG1/TRAPPC10/SGSM2/GGA2/RABEP1/RAB6B/YIPF4/VAPA/ARFGAP2/RAB8B/HYOU1/SORT1/ANK1/GOLGA4/TRAPPC8/COG6/MAPK15/HTT/RAB14/MIA2/STX6/VTI1B/OSBPL5/SNX2/WIPI1/EPS15/TBC1D14/RNF139/USO1/STX18/AP3S2/RAB13/GOSR1/RAB31/CREB3L2/LMAN2L/COPG2/PRKCI/COG8/GABARAPL2/RINT1/PREB/PKDCC/CUL3/GAS1/SCAMP1/EXOC5/SPIRE1/PICK1/MYO5A/CCDC22/EXOC4/AP1AR/MYO18A/CYTH3	119
GO:0016197	endosomal transport	105/4729	279/21261	3.4591078201723425e-9	2.161670241820162e-6	1.8847274837135755e-6	SNX5/ZFYVE16/VAMP3/TRIM27/RAB8A/VPS37D/RAB11A/AP3D1/YKT6/RAB7A/RHOBTB3/EPG5/BLTP1/TBC1D23/ARL4C/STAM2/NSG2/DENND10/CMTM6/RAB35/CHMP1B/STX16/VPS26A/VPS54/GBF1/VPS36/ARL1/ARFIP1/STAM/SNX9/ANKRD27/ATP9A/DCTN1/BET1L/PLEKHA3/MVB12A/CLTC/VPS4B/REPS1/DENND5A/WASHC4/CHMP2B/SNX8/STX5/VPS26B/CLTCL1/RAB12/GGA1/RIC1/TRAPPC10/SGSM2/EEA1/PICALM/RAB6B/RAB8B/SORT1/VPS26C/RAB11FIP3/SLC66A2/ACAP2/EHD4/SQSTM1/ALS2/RAB14/VPS39/STX6/VTI1B/ALMS1/SNX2/SNX32/EPS15/ZDHHC2/UBAP1/VPS29/INPP5F/TBC1D14/ITSN1/SNX7/PHETA1/VPS35/BAIAP3/LEPROT/ERC1/RAB13/SNX18/GOSR1/LAMTOR1/GRIPAP1/ARHGAP8/TMEM50A/SNX33/RASSF9/PTPN23/USP7/DENND2A/CCDC22/CHMP4C/AGAP2/LAPTM4B/STX12/AP5S1/ITSN2/MICALL1/WASHC5/DENND1A	105
