ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0097060	synaptic membrane	79/1411	428/22568	2.43981602353711e-18	1.41509329365152e-15	1.0144498203128e-15	CRYAB/LPAR1/FLRT3/FOSL1/LRP4/NLGN1/DMD/UTRN/EFNB2/EPHA4/ERBB2/NECTIN3/LIN7A/CHRM3/KCNK1/CLTB/FXYD6/ERC2/CHRNA3/RIMS1/CNIH2/IGSF9B/CHRNA5/GABRA2/KCNB1/SYP/ADAM10/SRGAP2/SYT11/NRP1/STX1A/GABRA3/STXBP1/GABBR2/ANK3/NRXN1/LRRTM3/CACNG4/ADCY1/SYT7/RGS7BP/MTMR2/ADAM11/DCC/GRIA1/CNTN6/RIMS4/DLG2/GRIK3/LRFN5/KCNC1/ADCY8/CNTN1/DNM3/SYNDIG1/PPFIA2/UNC13A/RIMS3/KCND3/IQSEC3/SNAP25/GABRB3/KCTD16/ERBB4/DGKI/CHRNB2/NRXN3/CHRNA4/FAIM2/CNR1/GRM2/CNTN2/NSG1/GRIA2/CHRNB3/SHANK2/DRD2/SLC6A1/CNTNAP4	79
GO:0070382	exocytic vesicle	57/1411	258/22568	3.33504552526135e-17	9.67163202325792e-15	6.9333841183065e-15	MYOF/SYNPR/MAL2/ATP6V1B1/RAB13/SYPL1/STON1/HAP1/SYNGR2/RAB8B/ATP6V0D1/CLTB/ZNRF1/DMXL2/STX6/ATP6V0E2/RAB6A/CTTNBP2/BSN/SYT13/CLCN4/BRSK1/PTPRN2/GABRA2/SV2A/KIRREL3/SYP/SYT11/CBARP/STX1A/SCAMP5/SEPTIN5/SYT7/MTMR2/SYT4/GRIA1/SYT5/PDE4B/SYN1/DPYSL3/SYNDIG1/RAB3B/RAB3A/PPFIA2/UNC13A/ABCC8/SNAP25/SVOP/RAB3C/SYN3/SYTL5/DGKI/TH/SV2C/DRD2/SLC18A2/SLC17A6	57
GO:0008021	synaptic vesicle	53/1411	238/22568	3.02070097870807e-16	4.41151423343749e-14	3.1625192780541e-14	MYOF/SYNPR/MAL2/ATP6V1B1/RAB13/SYPL1/STON1/HAP1/SYNGR2/RAB8B/ATP6V0D1/CLTB/ZNRF1/DMXL2/STX6/ATP6V0E2/CTTNBP2/BSN/CLCN4/BRSK1/PTPRN2/GABRA2/SV2A/KIRREL3/SYP/SYT11/CBARP/STX1A/SCAMP5/SEPTIN5/SYT7/MTMR2/SYT4/GRIA1/SYT5/PDE4B/SYN1/SYNDIG1/RAB3B/RAB3A/PPFIA2/UNC13A/ABCC8/SNAP25/SVOP/RAB3C/SYN3/DGKI/TH/SV2C/DRD2/SLC18A2/SLC17A6	53
GO:0150034	distal axon	60/1411	295/22568	3.04242360926724e-16	4.41151423343749e-14	3.1625192780541e-14	FLRT3/BOC/PCDH9/ITGA2/HAP1/EPHA4/OTX2/CIB1/FLNA/UNC5C/ATP6V0D1/SCN11A/CXADR/FEZ1/ERC2/MYO5A/CDK5R1/ACAP3/NTRK2/STMN3/BRSK1/KIF5C/GAD1/SYP/BASP1/CBARP/MAP2/DCC/CRMP1/GRIK3/TUBB3/PTPRN/KCNC1/MICAL1/KIF21B/MAP1B/DPYSL3/ATCAY/RAB3A/UNC13A/SNCB/GPRIN1/SNAP25/CDK5R2/SNCG/L1CAM/CPLX2/CNR1/GAP43/TH/THY1/OLFM1/STMN4/STMN2/NRSN1/SHANK2/ZNF804A/DRD2/NEFL/SLC18A2	60
GO:0062023	collagen-containing extracellular matrix	79/1411	466/22568	3.88236278391351e-16	4.50354082933967e-14	3.22849115714913e-14	CCN2/LEFTY2/COL1A1/CCN1/WNT5A/COL1A2/LUM/LAMB2/ACTA2/SPARC/ANXA1/COL2A1/SFRP2/SMOC1/THBS1/GPC4/GPC6/COLEC12/SERPINH1/COL9A1/TGM2/MFGE8/COL5A1/ADAMTS9/APOE/MFAP4/P3H2/COL4A1/HSPG2/COL9A3/SDC2/FBN2/COL5A2/ADAMTS1/LTBP3/HTRA1/CDON/COL4A5/COL22A1/COL4A6/LTBP4/COL25A1/LTBP2/COL4A2/BMP7/SULF1/IGFBP7/COL23A1/LAMA5/FBLN1/TGFB2/BCAM/FBN1/COL27A1/TIMP1/VCAN/COL9A2/ANXA11/EFEMP2/MDK/SERPINF1/EFNA5/LAMC1/SERPING1/AEBP1/FN1/ANXA5/ANXA6/APLP1/GPC2/SDC3/VWC2/COL20A1/ACHE/ADAM11/IGFBPL1/L1CAM/NCAN/TNR	79
GO:0005819	spindle	79/1411	472/22568	8.13280928830054e-16	7.86171564535718e-14	5.63589415592756e-14	CDC20/KIF20A/AURKB/NEK2/BIRC5/POC1A/DLGAP5/CCNB1/SKA3/KIF18B/KIF23/KIF2C/CKAP2L/NUSAP1/FAM83D/TTK/KIF4A/ASPM/PLK2/TPX2/CENPF/KIF18A/HMMR/PLK1/BUB1B/WDR62/KIF11/KIF14/AURKA/CDK1/TUBB6/CENPE/MAP7D3/PSRC1/INPPL1/SPAG5/MAD2L1/NEDD9/LATS2/ANXA11/HAUS4/KNTC1/TACC3/KIF22/ECT2/PRC1/HSPB1/EML1/NEDD1/CKAP2/NEK7/CDC14A/KIF16B/RPS6KA2/ARL8A/DCDC1/DYNLT1/KIF3B/CALM2/KIF3A/POLB/DCTN1/CALM1/DYNC1LI1/ARHGEF2/RAB11FIP4/KAT2B/EPB41/PLK3/DYNLT3/TUBB4A/STX1B/FAM110A/TUBB2B/CRMP1/FRY/TUBB3/TUBB2A/SNCG	79
GO:0030672	synaptic vesicle membrane	38/1411	143/22568	1.22190257087692e-14	8.85879363885768e-13	6.35067783547873e-13	MYOF/SYNPR/MAL2/ATP6V1B1/SYPL1/SYNGR2/ATP6V0D1/CLTB/ZNRF1/DMXL2/STX6/ATP6V0E2/BSN/PTPRN2/GABRA2/SV2A/SYP/CBARP/STX1A/SCAMP5/SYT7/SYT4/GRIA1/SYT5/SYN1/SYNDIG1/RAB3B/RAB3A/UNC13A/ABCC8/SVOP/RAB3C/SYN3/DGKI/SV2C/DRD2/SLC18A2/SLC17A6	38
GO:0099501	exocytic vesicle membrane	38/1411	143/22568	1.22190257087692e-14	8.85879363885768e-13	6.35067783547873e-13	MYOF/SYNPR/MAL2/ATP6V1B1/SYPL1/SYNGR2/ATP6V0D1/CLTB/ZNRF1/DMXL2/STX6/ATP6V0E2/BSN/PTPRN2/GABRA2/SV2A/SYP/CBARP/STX1A/SCAMP5/SYT7/SYT4/GRIA1/SYT5/SYN1/SYNDIG1/RAB3B/RAB3A/UNC13A/ABCC8/SVOP/RAB3C/SYN3/DGKI/SV2C/DRD2/SLC18A2/SLC17A6	38
GO:0099572	postsynaptic specialization	67/1411	383/22568	1.4819548189576e-14	9.55037549994899e-13	6.84645793553512e-13	FLRT3/LRP4/NLGN1/AURKA/EFNB2/LYN/HOMER2/EPHA4/ADD3/NECTIN3/LIN7A/TMEM108/CHRNA3/PSD/CDK5R1/BSN/NTRK2/CNIH2/IGSF9B/SAMD14/NCS1/MPP2/GABRA2/KCNB1/FYN/ADAM10/SRGAP2/SYT11/LRRTM3/LZTS1/CACNG4/ADCY1/RGS7BP/ADD2/MTMR2/PAK3/DCLK1/DCC/GRIA1/MAPK8IP2/DMTN/BAALC/DLG2/GRIK3/LRFN5/PDE4B/CAMK2N1/ADCY8/SYN1/DLGAP3/MAP1B/DNM3/SYNDIG1/PPFIA2/KCND3/IQSEC3/ERBB4/SYN3/DGKI/RTN1/CHRNB2/GAP43/CABP1/GRIA2/CAMK2A/SHANK2/GNG3	67
GO:0098984	neuron to neuron synapse	68/1411	395/22568	2.11623687074792e-14	1.22741738503379e-12	8.79909014679397e-13	FLRT3/MAL2/LRP4/NLGN1/AURKA/EFNB2/HOMER2/EPHA4/ADD3/NECTIN3/LIN7A/TMEM108/CHRNA3/YWHAH/PSD/CDK5R1/BSN/NTRK2/CNIH2/IGSF9B/SAMD14/NCS1/MPP2/RAPGEF4/FYN/ADAM10/SRGAP2/SYT11/LRRTM3/LZTS1/CACNG4/ADCY1/ATP1A3/SYT7/RGS7BP/ADD2/MTMR2/PAK3/DCLK1/DCC/GRIA1/MAPK8IP2/DMTN/BAALC/DLG2/GRIK3/LRFN5/PDE4B/CAMK2N1/ADCY8/SYN1/DLGAP3/MAP1B/DNM3/SYNDIG1/IQSEC3/ERBB4/SYN3/DGKI/RTN1/GAP43/CABP1/GRIA2/CAMK2A/C1QL1/SHANK2/GNG3/P2RX3	68
