ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0098687	chromosomal region	45/670	444/22568	7.674823261438468e-13	1.5656639453334474e-10	1.1552628698796851e-10	SMARCA4/MACROH2A2/SUV39H2/NCAPD2/MCM3/POLD1/H2AC8/MAD1L1/CHEK2/FEN1/TRAPPC12/FIRRM/SPDL1/KIF2C/H4C2/MCM2/DNA2/MCM4/RECQL4/CENPL/AURKA/ORC1/MCM5/BRCA2/KNL1/SGO2/H2AX/NDC80/ESCO2/NUF2/NCAPG/CENPK/BUB1B/SKA3/MIS18BP1/ALYREF/CENPU/KIF18A/TTK/BLM/CENPE/RAD50/H2AC4/H4C3/H4C12	45
GO:0001750	photoreceptor outer segment	21/670	102/22568	2.1029239814411274e-12	2.14498246106995e-10	1.5827269965583222e-10	GUCA1ANB-GUCA1A/PDE6H/PRPH2/PDC/EYS/CNGB3/DHRS3/RD3/GUCY2D/CDHR1/GNAT2/GUCA1B/ARR3/TULP1/ABCA4/CACNA1F/GUCA1A/MYO7A/PRCD/CRB1/CHML	21
GO:0097731	9+0 non-motile cilium	24/670	142/22568	5.065007553923505e-12	2.6934744465791005e-10	1.9874450250815861e-10	GUCA1ANB-GUCA1A/PDE6H/PRPH2/PDC/EYS/CNGB3/DHRS3/RD3/GUCY2D/CDHR1/GNAT2/GUCA1B/RPGRIP1/ARR3/TULP1/ABCA4/CACNA1F/GUCA1A/CFAP96/MYO7A/PRCD/CRB1/NPHP4/CHML	24
GO:0097733	photoreceptor cell cilium	23/670	130/22568	5.281322444272746e-12	2.6934744465791005e-10	1.9874450250815861e-10	GUCA1ANB-GUCA1A/PDE6H/PRPH2/PDC/EYS/CNGB3/DHRS3/RD3/GUCY2D/CDHR1/GNAT2/GUCA1B/RPGRIP1/ARR3/TULP1/ABCA4/CACNA1F/GUCA1A/MYO7A/PRCD/CRB1/NPHP4/CHML	23
GO:0097730	non-motile cilium	24/670	181/22568	9.2093315581679e-10	3.757407275732503e-8	2.7724935006694946e-8	GUCA1ANB-GUCA1A/PDE6H/PRPH2/PDC/EYS/CNGB3/DHRS3/RD3/GUCY2D/CDHR1/GNAT2/GUCA1B/RPGRIP1/ARR3/TULP1/ABCA4/CACNA1F/GUCA1A/CFAP96/MYO7A/PRCD/CRB1/NPHP4/CHML	24
GO:0000775	chromosome, centromeric region	29/670	277/22568	4.643883401917371e-9	1.578920356651906e-7	1.1650444324108491e-7	SMARCA4/SUV39H2/NCAPD2/H2AC8/MAD1L1/TRAPPC12/FIRRM/SPDL1/KIF2C/H4C2/CENPL/AURKA/KNL1/SGO2/NDC80/ESCO2/NUF2/NCAPG/CENPK/BUB1B/SKA3/MIS18BP1/CENPU/KIF18A/TTK/CENPE/H2AC4/H4C3/H4C12	29
GO:0000786	nucleosome	19/670	137/22568	2.4700221535345238e-8	7.198350276014898e-7	5.311476209856193e-7	H2AZ1/MACROH2A2/H2AC8/H4C2/H2BC18/H2AX/H1-4/H3C6/H3C4/H1-2/H2AC20/H1-3/H2AC4/H2AC11/H2AC16/H4C3/H1-5/H4C12/H2AC17	19
GO:0044306	neuron projection terminus	18/670	138/22568	1.4932358570967866e-7	3.8077514355968058e-6	2.809641152168954e-6	PACSIN1/TULP1/GRIK2/SNCB/UNC13C/GRIK3/PTPRN/SYP/SLC1A2/SLC8A2/PRNP/UNC13A/RAB3A/DLG4/VAMP2/VTI1A/SNCG/ROR1	18
GO:0000793	condensed chromosome	27/670	296/22568	2.7203807157989266e-7	6.166196289144234e-6	4.5498765188215965e-6	SMARCA4/NCAPD2/MAD1L1/TRAPPC12/FIRRM/SPDL1/KIF2C/CENPL/AURKA/SMC2/BRCA2/KNL1/SGO2/H2AX/NDC80/NUF2/NCAPH/NCAPG/CENPK/BUB1B/SKA3/CENPU/KIF18A/TTK/BLM/CENPE/RAD50	27
GO:0000228	nuclear chromosome	24/670	245/22568	3.4193841440555754e-7	6.975543653873373e-6	5.147072974736287e-6	MACROH2A2/POLA1/NCAPD2/POLD3/MCM3/POLD1/TIMELESS/GINS1/MCM2/MCM4/WDHD1/ORC1/MCM10/POLA2/PRIM1/SMC2/MCM5/BRCA2/H2AX/NCAPH/NCAPG/BLM/RAD50/HMGA2	24
GO:0000779	condensed chromosome, centromeric region	21/670	195/22568	3.8679547464865777e-7	7.173297893484199e-6	5.292990705718474e-6	SMARCA4/NCAPD2/MAD1L1/TRAPPC12/FIRRM/SPDL1/KIF2C/CENPL/AURKA/KNL1/SGO2/NDC80/NUF2/NCAPG/CENPK/BUB1B/SKA3/CENPU/KIF18A/TTK/CENPE	21
GO:0097060	synaptic membrane	32/670	428/22568	1.9009317084799108e-6	3.2315839044158484e-5	2.3845020553739232e-5	IGSF21/LRFN2/LRFN2/SLC1A7/HCN1/GABRR2/GRIK2/KCNB1/KCTD16/SNAP25/LRRC4C/UNC13C/LIN7A/GRIK3/SYP/SLC1A2/GLRB/NRXN3/RIMS2/UNC13A/CHRNB4/DLG2/CHRNA3/SEMA4B/DLG4/STXBP1/SLC6A9/PDLIM4/DBN1/FOSL1/CNIH2/CNTN6	32
GO:0000776	kinetochore	19/670	184/22568	2.5874888546368902e-6	4.060367125737889e-5	2.996039726421662e-5	SMARCA4/MAD1L1/TRAPPC12/FIRRM/SPDL1/KIF2C/CENPL/AURKA/KNL1/SGO2/NDC80/NUF2/CENPK/BUB1B/SKA3/CENPU/KIF18A/TTK/CENPE	19
GO:0150034	distal axon	25/670	295/22568	2.8625332862835294e-6	4.1711199314417145e-5	3.0777613529213884e-5	PACSIN1/TULP1/GRIK2/SNCB/SNAP25/GDPD5/UNC13C/GRIK3/PTPRN/SYP/SLC8A2/EPS8/PRNP/UNC13A/OTX2/CDKL5/RAB3A/CDK5R2/C9orf72/ATCAY/DBN1/IGF2BP1/KIF20B/SNCG/ROR1	25
GO:0000781	chromosome, telomeric region	19/670	199/22568	8.174113424107241e-6	1.1116794256785847e-4	8.202794523840951e-5	MACROH2A2/MCM3/POLD1/CHEK2/FEN1/H4C2/MCM2/DNA2/MCM4/RECQL4/ORC1/MCM5/BRCA2/H2AX/ALYREF/BLM/RAD50/H4C3/H4C12	19
GO:0005912	adherens junction	19/670	203/22568	1.0879865648717066e-5	1.3871828702114258e-4	1.023566307741145e-4	CDH19/MPP4/IGSF21/TRIM29/NDRG1/FMN1/VEGFA/LIN7A/LLGL2/CDC42EP4/DLG2/DLG4/PDLIM4/CRB1/PVR/CDCA3/PLPP3/CDH6/ANXA1	19
GO:0043679	axon terminus	14/670	122/22568	1.6091415609345877e-5	1.9309698731215052e-4	1.4248126514776845e-4	PACSIN1/TULP1/GRIK2/SNCB/UNC13C/GRIK3/PTPRN/SYP/SLC8A2/PRNP/UNC13A/RAB3A/SNCG/ROR1	14
GO:0045178	basal part of cell	25/670	330/22568	2.002130478698758e-5	2.2690812091919258e-4	1.674296248268552e-4	SLC22A8/CDH16/FRMPD2/SLC26A5/SLC16A12/ABCA8/KCNJ10/CLDN11/CA9/SLC26A7/SLC38A3/SVOP/LIN7A/SLC8A2/DLG2/SLC17A5/DLG4/SLC6A9/ATP7A/PLPP3/CLRN1/SLC7A8/AURKA/CLDN1/ANXA1	25
GO:0016323	basolateral plasma membrane	22/670	277/22568	3.0491733802684855e-5	3.2738493135514265e-4	2.4156886059744788e-4	SLC22A8/CDH16/FRMPD2/SLC26A5/SLC16A12/ABCA8/KCNJ10/CA9/SLC26A7/SLC38A3/LIN7A/SLC8A2/DLG2/SLC17A5/DLG4/SLC6A9/ATP7A/PLPP3/SLC7A8/AURKA/CLDN1/ANXA1	22
GO:0098984	neuron to neuron synapse	27/670	395/22568	5.7339469911156056e-5	5.848625930937918e-4	4.3155495775238506e-4	RS1/GRIK2/LRRC4C/LIN7A/GRIK3/BNIP3/SLC8A2/EPS8/PRNP/RPS27/RAPGEF4/DLG2/CDKL5/CHRNA3/SEMA4B/DLG4/SLC6A9/BAALC/EGLN1/ATP7A/ATP1A3/DBN1/VTI1A/BCR/AURKA/CNIH2/SPOCK1	27
GO:0009925	basal plasma membrane	23/670	311/22568	6.156874655556516e-5	5.980963951112044e-4	4.4131983746595576e-4	SLC22A8/CDH16/FRMPD2/SLC26A5/SLC16A12/ABCA8/KCNJ10/CA9/SLC26A7/SLC38A3/SVOP/LIN7A/SLC8A2/DLG2/SLC17A5/DLG4/SLC6A9/ATP7A/PLPP3/SLC7A8/AURKA/CLDN1/ANXA1	23
GO:0042734	presynaptic membrane	16/670	179/22568	9.188068656250643e-5	8.519845481250596e-4	6.286573291118861e-4	IGSF21/HCN1/GRIK2/KCTD16/SNAP25/UNC13C/GRIK3/SYP/SLC1A2/NRXN3/RIMS2/UNC13A/STXBP1/SLC6A9/FOSL1/CNTN6	16
GO:0034702	monoatomic ion channel complex	23/670	328/22568	1.3681324551660608e-4	0.0012134740037125062	8.953910347311061e-4	KCNV2/CNGB3/KCNG4/HCN1/GABRR2/SLC17A7/GRIK2/CACNA1F/ANO2/KCNB1/KCNN1/GRIK3/CACNB2/GLRB/EPS8/CHRNB4/SCN3B/DPP10/CHRNA3/UNC80/DLG4/CNIH2/OLFM3	23
GO:0099572	postsynaptic specialization	25/670	383/22568	2.178484173626861e-4	0.001851711547582832	0.0013663299860905314	GRIK2/KCNB1/LRRC4C/LIN7A/GRIK3/BNIP3/GLRB/SLC8A2/EPS8/PRNP/RPS27/DLG2/CDKL5/CHRNA3/SEMA4B/DLG4/SLC6A9/BAALC/EGLN1/ATP7A/DBN1/BCR/AURKA/CNIH2/SPOCK1	25
GO:0019898	extrinsic component of membrane	17/670	217/22568	2.781677151464791e-4	0.0022698485555952695	0.001674862453303011	PIK3C2G/CDH19/GNGT2/PIK3R6/GNAT2/GNB3/STAC2/SYK/SNAP25/PRNP/SNX10/DLG4/STXBP1/GNB5/PIK3R3/PLEKHG4B/CDH6	17
GO:0043204	perikaryon	14/670	159/22568	2.897199385083884e-4	0.002273187209835047	0.0016773259597854064	TRPM2/NEUROG1/GRIK2/CACNA1F/SEPTIN4/KCNB1/GRIK3/ENO2/PTPRN/SLC8A2/DLG2/C9orf72/ATP7A/ATOH7	14
GO:0014069	postsynaptic density	23/670	347/22568	3.0903714852728375e-4	0.002334947344428366	0.0017228971633294963	GRIK2/LRRC4C/LIN7A/GRIK3/BNIP3/SLC8A2/EPS8/PRNP/RPS27/DLG2/CDKL5/CHRNA3/SEMA4B/DLG4/SLC6A9/BAALC/EGLN1/ATP7A/DBN1/BCR/AURKA/CNIH2/SPOCK1	23
GO:0045211	postsynaptic membrane	21/670	305/22568	3.363995612778255e-4	0.0024509110893098716	0.0018084638068695132	IGSF21/LRFN2/LRFN2/HCN1/GABRR2/GRIK2/KCNB1/KCTD16/LRRC4C/LIN7A/GRIK3/GLRB/CHRNB4/DLG2/CHRNA3/SEMA4B/DLG4/SLC6A9/PDLIM4/DBN1/CNIH2	21
GO:0005819	spindle	28/670	472/22568	4.472381614395392e-4	0.0031460891356436546	0.0023214176800672994	MID1/UNC119/FRY/ECT2/FBXO5/MAD1L1/DCDC1/FIRRM/PSRC1/SPDL1/KIF2C/KIF23/KIF20B/AURKA/SNCG/KIF14/CKAP2/CKAP2L/HMMR/SHCBP1/BUB1B/CDC6/SKA3/KIF18A/TTK/DLGAP5/CENPE/KIF4A	28
GO:0032279	asymmetric synapse	23/670	363/22568	5.797909584827647e-4	0.0039425785176828	0.0029091265636152753	GRIK2/LRRC4C/LIN7A/GRIK3/BNIP3/SLC8A2/EPS8/PRNP/RPS27/DLG2/CDKL5/CHRNA3/SEMA4B/DLG4/SLC6A9/BAALC/EGLN1/ATP7A/DBN1/BCR/AURKA/CNIH2/SPOCK1	23
