"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005975","carbohydrate metabolic process","103/1723","456/12487",0.225877192982456,1.63698694647239,5.54408078603934,1.50286128901574e-07,0.00015659814631544,0.000127189523828279,"TPD52L2/UCP2/CHID1/MAN2C1/GLYCTK/PFKM/GLB1/PDK2/PFKL/WDR45/HEXA/SLC25A11/PGD/GAA/GALK1/GPD1L/G6PC3/NAGA/MLST8/GANAB/PPP2CA/PC/PIGQ/SHPK/PARP1/IDH3G/NEU1/EXT2/SLC3A2/ALDH1B1/DDB1/B4GALT3/ATP1A2/GOT1/GUSB/LIPA/GYG2/CLTC/DHTKD1/ST6GALNAC6/ST6GALNAC3/BCKDK/AKR1B1/SPATA20/HYAL2/MAN1B1/CS/INPP5K/PYGB/AKR1A1/HK1/NEU3/SIAE/MAN2B1/DDIT4/IDH2/ALDH2/LANCL1/ZNF692/COL6A1/SLC35A2/SLC39A14/MDH2/HEXB/PCK2/ALDOA/TREX1/PHKA1/SMPD3/NR3C1/SCARB2/GYG1/LEPR/NDST2/BRAT1/TKTL1/EDEM2/NR1D1/PYGM/FBN1/KHK/TKFC/NDST1/SLC2A3/NDST4/SORBS1/STAT3/PPARGC1A/GYS1/GCGR/ATF3/HYAL3/PPP1R3B/B4GALNT1/ADCYAP1R1/MOGS/APP/CHST3/PGM2L1/SLC2A4/POFUT1/CHST7/HAS1",103
"GO:0061564","axon development","98/1723","450/12487",0.217777777777778,1.57828851486425,4.99872394148737,1.75264663440012e-06,0.000703018860614689,0.00057099420540884,"CYFIP1/HDAC6/LAMB2/GPM6B/ACTB/NTRK2/CNTN4/NLGN3/FLOT1/PTPRO/MAP1A/EIF4G2/PLXNB2/B4GAT1/NELL2/ZFYVE27/CNTN1/EPHB1/CYFIP2/SHTN1/APBB1/CTNNA1/NDEL1/FLNA/BMPR1B/NDP/SLC9A6/CDK5/DDR1/TNFRSF21/SEMA4F/APLP2/FLRT3/STXBP1/ALCAM/MAP2/WDR47/ECE1/APBB2/PTPRM/IGSF9/ACTG1/PRICKLE1/RAB10/CRTAC1/GRN/TNC/FN1/FEZ1/MATN2/STK25/TRIM32/ABL1/STMN1/NRCAM/NOTCH2/PLXNA2/NEFL/SEMA3C/EPHB6/CNR1/MAP1B/ROBO1/NRP2/SLIT3/VCL/SLIT1/TNR/SEMA5A/EFNA1/NRXN3/CHODL/MMP2/LRP4/THY1/BOC/PCDHAC2/NCAM2/SLITRK4/CTNNA2/SEMA4A/PTN/TSPO/MAP1S/NTRK1/DPYSL5/FGF13/FKBP1B/CHL1/GDI1/NFASC/APP/DCC/NMNAT2/TUBB3/S100B/EFNB1/KIAA0319",98
"GO:0001525","angiogenesis","86/1723","384/12487",0.223958333333333,1.62308050396595,4.96170246314946,2.32905607923386e-06,0.000703018860614689,0.00057099420540884,"JAM3/GLUL/SPARC/ATP5F1B/HGS/BCAS3/JUP/PIK3R3/PRCP/SARS1/EPHB1/CLIC4/AAMP/AMOTL2/NINJ1/FLNA/NDP/ADGRB2/CTNNB1/CCBE1/S1PR1/HDAC9/TGM2/YWHAZ/FOXJ2/PTPRM/SCG2/ACTG1/BSG/GRN/FN1/MYH9/COL4A2/SHC1/RAMP1/HDAC5/ABL1/NRCAM/NOTCH2/MINAR1/CYP1B1/ATP2B4/PDGFRB/TGFB2/STIM1/HEY1/PGF/PLK2/LEPR/RNH1/GPNMB/ADAMTS1/ROBO1/SAT1/COL4A1/NRP2/ITGA5/TGFBI/TSPAN12/STAT1/SEMA5A/EFNA1/NRXN3/MMP2/THY1/CSPG4/SEMA4A/PPP1R16B/SERPINF1/WARS1/AMOT/NTRK1/STAT3/THBS2/EPAS1/CDH13/CX3CL1/NR4A1/SERPINE1/ARHGAP24/CCN1/TGFBR3/OPTC/POFUT1/HMOX1/SMOC2",86
"GO:0007052","mitotic spindle organization","38/1723","129/12487",0.294573643410853,2.13484682836408,5.1835282220778,2.69872883153432e-06,0.000703018860614689,0.00057099420540884,"ILK/DCTN1/VCP/RAE1/NUMA1/TUBG1/AAAS/UHRF1/MAP4/FLNA/HSPA1B/CLTC/CHMP1A/HSPA1A/TUBG2/KIFC1/POLDIP2/GNAI1/PRICKLE1/KIF4A/STMN1/RACGAP1/DCTN2/RAB11A/CKAP5/DRG1/PLK1/PARP3/NEK6/PLK2/FSD1/CDC20/TPX2/AURKB/DYNC1H1/MAP1S/EML1/NEK2",38
"GO:0007051","spindle organization","51/1723","196/12487",0.260204081632653,1.88576225615028,5.00056476151255,3.59453929790383e-06,0.000749101989683157,0.000608423072739932,"ILK/PPP2R1A/DCTN1/VCP/TUBGCP2/RAE1/NUMA1/MAPRE2/TUBG1/DDB1/AAAS/UHRF1/MAP4/FLNA/HSPA1B/CLTC/CHMP1A/HSPA1A/TUBG2/KIFC1/POLDIP2/GNAI1/TUBGCP6/PRICKLE1/KIF4A/EZR/MYH9/STMN1/RACGAP1/DCTN2/RAB11A/CKAP5/ESPL1/DRG1/PLK1/PARP3/LIMK2/NEK6/NTMT1/PLK2/FSD1/CDC20/SPAG5/TPX2/AURKB/TPPP/CCNB2/DYNC1H1/MAP1S/EML1/NEK2",51
"GO:0048514","blood vessel morphogenesis","97/1723","454/12487",0.213656387665198,1.54841979847669,4.76235265914754,4.71724176448643e-06,0.000819227653099143,0.000665379364674928,"JAM3/GLUL/SPARC/ATP5F1B/HGS/BAK1/BCAS3/NTRK2/JUP/PIK3R3/SGPL1/PRCP/JUNB/SARS1/EPHB1/CLIC4/AAMP/AMOTL2/NINJ1/STRA6/FLNA/NDP/CUL7/ADGRB2/CTNNB1/CCBE1/S1PR1/HDAC9/TGM2/YWHAZ/FOXJ2/PTPRM/SCG2/ACTG1/BSG/GRN/FN1/MYH9/COL4A2/SHC1/RAMP1/HDAC5/ABL1/NRCAM/NOTCH2/MINAR1/CYP1B1/ATP2B4/EFEMP2/PDGFRB/TGFB2/STIM1/HEY1/PGF/PLK2/LEPR/RNH1/GPNMB/ADAMTS1/ROBO1/SAT1/COL4A1/NRP2/ITGA5/TGFBI/TSPAN12/STAT1/SEMA5A/EFNA1/NRXN3/MMP2/THY1/CSPG4/FKBP10/SEMA4A/PPP1R16B/SERPINF1/WARS1/AMOT/NTRK1/STAT3/THBS2/EPAS1/CDH13/HEY2/GJA1/COL3A1/CX3CL1/NR4A1/SERPINE1/ARHGAP24/CCN1/TGFBR3/OPTC/POFUT1/HMOX1/SMOC2",97
"GO:1902850","microtubule cytoskeleton organization involved in mitosis","43/1723","158/12487",0.272151898734177,1.97235099216116,4.92102009341666,6.03326792972079e-06,0.000898095026109867,0.000729435701578273,"KAT5/ILK/DCTN1/VCP/RAE1/NUMA1/TUBG1/AAAS/UHRF1/NDEL1/MAP4/FLNA/HSPA1B/CLTC/CHMP1A/HSPA1A/TUBG2/KIFC1/POLDIP2/GNAI1/PRICKLE1/KIF4A/STMN1/RACGAP1/DCTN2/RAB11A/CKAP5/ESPL1/DRG1/PLK1/PARP3/NEK6/PLK2/FSD1/CDC20/TPX2/AURKB/DYNC1H1/NDE1/MAP1S/EML1/NEK2/GJA1",43
"GO:1901615","organic hydroxy compound metabolic process","82/1723","375/12487",0.218666666666667,1.58473050880248,4.59971492474705,1.04093344820243e-05,0.00135581581628366,0.00110119801625625,"PLTP/ALDH1A3/ACO2/GALK1/HDLBP/IDH3G/GDE1/SCAP/ALDH1B1/OCRL/CTSB/IP6K1/THTPA/GOT1/DPM2/LIPA/ACLY/SNX17/AKR1C2/IDH3B/NUDT10/MAOA/LGMN/SOAT1/DPAGT1/AKR1B1/ISYNA1/GBA1/FAXDC2/GNAI1/DHCR7/AKR1A1/IDH2/MVD/RETSAT/ALDH2/ACSS2/AKR1C1/CDH3/ACADVL/CYP1B1/DHCR24/TGFB2/AOC2/PCK2/CYB5R1/PMEL/PSAT1/OSBPL5/LEPR/DHRS3/TKTL1/EBP/ASAH2/GRIN2A/NR1D1/MOXD1/FDXR/EDNRB/RPE65/AKR1C3/TKFC/TYRP1/CYP27A1/ALPL/OCA2/MBTPS1/SULT1A1/INSIG1/MAOB/EPAS1/PNPO/ALDH3B1/NUDT11/ADCYAP1R1/APP/DDC/FDFT1/LPCAT3/RDH5/TYR/TH",82
"GO:0006066","alcohol metabolic process","60/1723","253/12487",0.237154150197628,1.71871379774683,4.62061160387267,1.2749145043361e-05,0.0014760676816869,0.00119886697249851,"ALDH1A3/ACO2/GALK1/HDLBP/IDH3G/GDE1/SCAP/ALDH1B1/OCRL/IP6K1/THTPA/GOT1/DPM2/LIPA/ACLY/SNX17/AKR1C2/IDH3B/NUDT10/SOAT1/DPAGT1/AKR1B1/ISYNA1/GBA1/GNAI1/DHCR7/AKR1A1/IDH2/MVD/RETSAT/ALDH2/ACSS2/AKR1C1/ACADVL/CYP1B1/DHCR24/PCK2/OSBPL5/LEPR/DHRS3/TKTL1/EBP/ASAH2/MOXD1/FDXR/EDNRB/RPE65/AKR1C3/TKFC/CYP27A1/MBTPS1/SULT1A1/INSIG1/ALDH3B1/NUDT11/ADCYAP1R1/APP/FDFT1/LPCAT3/RDH5",60
"GO:1901654","response to ketone","41/1723","155/12487",0.264516129032258,1.91701271226106,4.59612579506811,2.06898776682838e-05,0.00215588525303517,0.00175101701529475,"UCP2/MSN/FOS/HDAC6/GLB1/NCOA4/CLDN1/CAD/PARP1/ATP5F1A/ASS1/LIPA/AKR1C2/SLC39A9/GBA1/GNG2/GNAI1/TNC/DDIT4/SH3RF1/ELK1/CDK4/CYP1B1/TGFB2/NEFL/PCK2/NR3C1/DSG2/SLIT3/SGK1/AKR1C3/CDKN1A/A2M/TSPO/BTG2/SERPINF1/PTGFR/MAOB/TGFBR3/CLDN4/TH",41
