"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0044282","small molecule catabolic process","100/2289","298/13143",0.335570469798658,1.92678142619649,7.43151088606593,7.28670248902548e-12,6.1881872242298e-09,4.78049551156777e-09,"GLB1/CRAT/PGM1/PFKM/HEXB/BCKDK/PLA2G15/GLUL/ALDH6A1/BCKDHA/GOT2/IVD/CRYL1/LDHD/HADHA/ILVBL/PFKL/HADH/ABCD4/SNX17/ALDH1B1/TKFC/PGD/ALDH3B1/MPI/BCKDHB/OAT/CDO1/PCCB/HEXA/DCTD/AMDHD2/MGAT1/SULT1C4/ADHFE1/GALK1/HIBADH/GCAT/ADH5/ALDH4A1/ECI2/ACAD10/HADHB/ACAA2/CPT2/ACADVL/MCCC2/ACOX2/HMGCL/GALT/SHMT1/ACSS2/ENO1/ACAD8/MCCC1/ADA/NQO2/GALM/ACAD11/SULT1A1/KYAT3/ENPP4/SLC25A44/IDS/AKR1A1/ECH1/CBS/DECR2/HK1/PEX5/PGAM1/SLC25A17/ALDH2/GLS2/MPST/SARDH/HOGA1/ACAT1/PPM1K/APOBEC3C/SLC27A2/LONP2/NUDT7/GOT1/AMT/DCXR/ACSS1/ACAA1/QPRT/GLYCTK/AKR1C3/SDSL/CYP27A1/ENO3/HK2/MFSD2A/GNPDA1/GCK/SESN2/NOS2",100
"GO:0005975","carbohydrate metabolic process","142/2289","478/13143",0.297071129707113,1.70572558223704,7.2178180685293,1.15559051806346e-11,6.1881872242298e-09,4.78049551156777e-09,"GLB1/SPATA20/PGM1/PFKM/STBD1/PDK2/GAA/NAGA/FUCA1/HEXB/TPD52L2/BCKDK/PDK3/B4GALT3/SIAE/LIPA/GUSB/DHTKD1/BRAT1/POFUT1/PFKL/MAN1B1/SLC35B4/PC/ALDOA/ALDH1B1/TKFC/ST6GALNAC6/PIGQ/PGD/MAN2B2/MAN2C1/MLST8/MPI/MOGS/GYG2/EXT2/CHID1/HEXA/SLC37A4/NDST2/KHK/SHPK/GALK1/UCP2/GCGR/SLC35A1/NEU1/DGAT2/PYGB/SLC35A2/FBN1/INPP5K/GALT/HYAL2/MAN2B1/ENO1/MANBA/SLC25A11/AKR7A2/IDH3A/WDR45/SNCA/HYAL3/IDH2/IDH3G/G6PC3/PPP1R3B/CS/NPY1R/ADIPOR1/SLC39A14/PGGHG/GALM/FCSK/GYS1/SLC2A1/PYGM/GPI/AKR1A1/WDR45B/NR3C1/TREX1/MDH2/HK1/B4GALT4/PHKG2/AKR1B1/EDEM2/MGAT2/GYG1/IDH1/LDHA/SLC3A2/SLC23A2/PGAM1/PPP1R3C/PPP2CA/ALDH2/GPD1/ST3GAL4/ZNF692/GMPPB/ADPGK/ARL2/HAS2/ST6GALNAC3/GOT1/CHST15/COL6A1/DCXR/GANAB/MAPK14/WIPI1/EIF6/P2RX7/PHKA1/NEU3/GLYCTK/ATP1A2/CLTC/SLC2A4/GALNT3/SERP1/PFKFB4/OGDHL/GPER1/CHST7/ENO3/ST8SIA2/HK2/IGFBP4/SLC2A3/B3GALNT1/HAS1/GNPDA1/GCK/SESN2/PPP1R3G/PLA2G4A/CHST10/COMT",142
"GO:1901615","organic hydroxy compound metabolic process","122/2289","414/13143",0.294685990338164,1.6920305683768,6.57032761129216,5.9211947000778e-10,2.11386650792777e-07,1.63300316991619e-07,"DPAGT1/CTSB/ACO2/EPHX2/CYP1B1/CES1/ALDH3A2/PLTP/SCAP/LDHD/FAXDC2/LIPA/ISYNA1/THTPA/SNX17/ALDH1B1/HSD3B7/LDLRAP1/LSS/TKFC/PLPP3/MBTPS1/HDLBP/ALDH3B1/PSAT1/DHCR24/GNAI1/PLPP1/GBA1/SPHK1/SULT1C4/AOC2/RETSAT/GALK1/STARD3/ACAA2/DHCR7/CTNS/SOAT1/ACADVL/DGAT2/ALDH1A3/ACOX2/OSBPL6/ACSS2/AKR7A2/IDH3A/TM7SF2/LGMN/SNCA/IDH2/IDH3G/LPCAT3/CYB5R3/CDH3/OCRL/CYB5R1/PNPO/SULT1A1/LDHB/HPRT1/AKR1A1/DRD1/TYRP1/ALDH1A1/PMEL/MBTPS2/FGFR1/OCA2/ASAH1/AKR1B1/APOL2/IDH1/LDHA/RPE65/ALDH2/GPD1/ERLIN1/TGFB2/TSKU/LRP2/SLC27A2/IPPK/IP6K1/NSDHL/IMPA2/GOT1/MAOB/IDH3B/DPM2/DCT/ACSS1/DHRS3/NQO1/ACAA1/TYR/FDFT1/NUDT10/SPR/PLPP6/NPC2/PLCG2/RAB38/RDH5/RNF180/AKR1C3/CYP27A1/SLC24A5/SLC16A10/WNT5A/OSBPL5/BCO1/GRIN2A/GPER1/INSIG1/SLC45A2/PDE1B/KIT/CTSK/SLC5A3/PLA2G4A/COMT",122
"GO:0032787","monocarboxylic acid metabolic process","133/2289","471/13143",0.282377919320594,1.6213599797425,6.30652132456324,2.11918928671307e-09,5.67412931517425e-07,4.38337573514862e-07,"CRAT/PGM1/PFKM/PDK2/CD74/HEXB/BCKDK/CYP1B1/PLA2G15/CES1/ALDH3A2/ABHD6/IVD/PDK3/SCAP/CRYL1/LDHD/PRKAB1/HADHA/LIPA/ILVBL/DHTKD1/PFKL/HADH/ABCD4/PC/ALDOA/HSD3B7/TNFRSF1A/PGD/CBR1/MLST8/CES2/GPAT4/PCCB/HEXA/FADS1/GALK1/SIRT2/UCP2/SLC5A6/SCPEP1/NR1H2/DEGS1/ADH5/ECI2/ACAD10/HADHB/ACAA2/CPT2/ACADVL/ALDH1A3/ACOX2/OSBPL6/ACSS2/ENO1/PHGDH/MCCC1/ACSL1/SNCA/IDH2/PRXL2B/SLC27A3/ADIPOR1/ACAD11/HTD2/LDHB/IDS/GPI/AKR1A1/TYRP1/ALDH1A1/ECH1/ATP6V1B1/GSTM4/TREX1/SGPL1/DECR2/HK1/ASAH1/AKR1B1/IDH1/GDF15/LDHA/PEX5/PGAM1/SLC25A17/PPP2CA/GPD1/ERLIN1/PTGDS/SLC27A6/HOGA1/ACAT1/TECR/SLC27A2/KLHL25/LONP2/ADPGK/NUDT7/ARL2/COL6A1/DCXR/MAPK14/ACSS1/EIF6/GATM/ACAA1/P2RX7/LPL/FMO4/FABP3/AKR1C3/CYP27A1/XBP1/TRIB3/DSEL/OGDHL/ACOT1/ENO3/HK2/CYP2S1/INSIG1/FMO2/ACOT11/MFSD2A/KIT/ELOVL7/GCK/SESN2/PLA2G4A/COMT/SCD",133
"GO:0016042","lipid catabolic process","80/2289","250/13143",0.32,1.83737876802097,6.13866137480128,1.08571367795898e-08,2.32559869818813e-06,1.79657042289633e-06,"GLB1/CRAT/ABHD4/NAGA/FUCA1/HEXB/CYP1B1/PLA2G15/CES1/ABHD6/IVD/HADHA/LIPA/ILVBL/HADH/ABCD4/SNX17/PLCD1/PLPP3/PPT1/ALDH3B1/PLPP1/GBA1/PCCB/HEXA/SPHK1/FITM2/RAB7A/SIRT2/ABHD16A/ECI2/ACAD10/HADHB/ACAA2/PLAAT4/NEU1/CPT2/ACADVL/ACOX2/SUMF1/M6PR/ACAD11/SPART/ECH1/SGPL1/DECR2/ASAH1/IDH1/ADORA1/PEX5/SLC25A17/HSD17B14/PLD2/ACAT1/ENPP2/PLD1/SLC27A2/LONP2/PLBD1/SMPD2/NUDT7/PLCH1/SORL1/NCEH1/ACAA1/NEU3/MGST2/LPL/PLPP6/PLCG2/INPP5F/AKR1C3/CYP27A1/BCO1/BSCL2/SPP1/MFSD2A/SESN2/OC90/PLA2G4A",80
"GO:0016054","organic acid catabolic process","67/2289","200/13143",0.335,1.92350589777195,6.04360281345004,2.28825069361469e-08,3.50102356123048e-06,2.70460909049797e-06,"CRAT/HEXB/BCKDK/PLA2G15/GLUL/ALDH6A1/BCKDHA/GOT2/IVD/CRYL1/LDHD/HADHA/ILVBL/HADH/ABCD4/PGD/BCKDHB/OAT/CDO1/PCCB/HEXA/AMDHD2/ADHFE1/HIBADH/GCAT/ALDH4A1/ECI2/ACAD10/HADHB/ACAA2/CPT2/ACADVL/MCCC2/ACOX2/HMGCL/SHMT1/ACAD8/MCCC1/ACAD11/KYAT3/SLC25A44/IDS/AKR1A1/ECH1/CBS/DECR2/PEX5/SLC25A17/GLS2/MPST/SARDH/HOGA1/ACAT1/PPM1K/SLC27A2/LONP2/NUDT7/GOT1/AMT/DCXR/ACAA1/QPRT/SDSL/MFSD2A/GNPDA1/SESN2/NOS2",67
"GO:0046395","carboxylic acid catabolic process","67/2289","200/13143",0.335,1.92350589777195,6.04360281345004,2.28825069361469e-08,3.50102356123048e-06,2.70460909049797e-06,"CRAT/HEXB/BCKDK/PLA2G15/GLUL/ALDH6A1/BCKDHA/GOT2/IVD/CRYL1/LDHD/HADHA/ILVBL/HADH/ABCD4/PGD/BCKDHB/OAT/CDO1/PCCB/HEXA/AMDHD2/ADHFE1/HIBADH/GCAT/ALDH4A1/ECI2/ACAD10/HADHB/ACAA2/CPT2/ACADVL/MCCC2/ACOX2/HMGCL/SHMT1/ACAD8/MCCC1/ACAD11/KYAT3/SLC25A44/IDS/AKR1A1/ECH1/CBS/DECR2/PEX5/SLC25A17/GLS2/MPST/SARDH/HOGA1/ACAT1/PPM1K/SLC27A2/LONP2/NUDT7/GOT1/AMT/DCXR/ACAA1/QPRT/SDSL/MFSD2A/GNPDA1/SESN2/NOS2",67
"GO:0044242","cellular lipid catabolic process","63/2289","187/13143",0.336898395721925,1.93440612274935,5.90989450110288,4.70307369585544e-08,6.29623991032647e-06,4.8639683222926e-06,"GLB1/CRAT/NAGA/FUCA1/HEXB/CYP1B1/PLA2G15/ABHD6/IVD/HADHA/ILVBL/HADH/ABCD4/PLPP3/PPT1/ALDH3B1/PLPP1/GBA1/PCCB/HEXA/SPHK1/SIRT2/ABHD16A/ECI2/ACAD10/HADHB/ACAA2/NEU1/CPT2/ACADVL/ACOX2/SUMF1/M6PR/ACAD11/ECH1/SGPL1/DECR2/ASAH1/IDH1/PEX5/SLC25A17/PLD2/ACAT1/ENPP2/PLD1/SLC27A2/LONP2/PLBD1/SMPD2/NUDT7/SORL1/ACAA1/NEU3/MGST2/LPL/PLPP6/PLCG2/INPP5F/AKR1C3/BCO1/MFSD2A/SESN2/PLA2G4A",63
"GO:1901136","carbohydrate derivative catabolic process","68/2289","211/13143",0.322274881516588,1.85044070239079,5.71888200862762,9.99029719605009e-08,1.18884536632996e-05,9.18406268549166e-06,"GLB1/SGSH/PGM1/PFKM/NAGA/FUCA1/HEXB/GNS/LIPA/GUSB/DHTKD1/PFKL/MAN1B1/ALDOA/MLST8/GBA1/HEXA/DCTD/AMDHD2/NEIL2/MGAT1/CTSL/GALK1/UCP2/NEU1/HYAL2/ENO1/MANBA/ADA/HYAL3/SUMF1/M6PR/ENPP4/IDS/HPRT1/GPI/ALDH1A1/TREX1/HK1/EDEM2/LDHA/PGAM1/SMUG1/PPP2CA/GPD1/HOGA1/UNG/APOBEC3C/ADPGK/PDE4B/ARL2/COL6A1/NTHL1/EIF6/P2RX7/NEU3/NUDT10/PDE2A/CST3/AMPD3/NCCRP1/FBXO2/OGDHL/ENO3/HK2/PDE7B/GNPDA1/GCK",68
"GO:0006066","alcohol metabolic process","82/2289","273/13143",0.3003663003663,1.7246458216314,5.5561832588923,1.62484760908248e-07,1.74021178932733e-05,1.34434760077771e-05,"DPAGT1/ACO2/EPHX2/CYP1B1/CES1/ALDH3A2/SCAP/LIPA/ISYNA1/THTPA/SNX17/ALDH1B1/LDLRAP1/LSS/TKFC/PLPP3/MBTPS1/HDLBP/ALDH3B1/DHCR24/GNAI1/PLPP1/GBA1/SPHK1/SULT1C4/RETSAT/GALK1/STARD3/ACAA2/DHCR7/SOAT1/ACADVL/DGAT2/ALDH1A3/ACSS2/AKR7A2/IDH3A/TM7SF2/SNCA/IDH2/IDH3G/LPCAT3/CYB5R3/OCRL/SULT1A1/AKR1A1/ALDH1A1/MBTPS2/FGFR1/ASAH1/AKR1B1/APOL2/IDH1/RPE65/ALDH2/ERLIN1/TSKU/LRP2/IPPK/IP6K1/NSDHL/IMPA2/GOT1/IDH3B/DPM2/ACSS1/DHRS3/FDFT1/NUDT10/SPR/PLPP6/NPC2/PLCG2/RDH5/AKR1C3/CYP27A1/OSBPL5/BCO1/GPER1/INSIG1/SLC5A3/PLA2G4A",82
