"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0003341","cilium movement","88/3691","164/12342",0.536585365853659,1.79423911822429,6.68804605758627,1.50079303519837e-10,1.55632237750071e-07,1.32543721740151e-07,"DYNC2H1/DNAH14/VPS13A/ASH1L/NPHP3/ING2/CCNYL1/FSIP2/CFAP69/DNAH11/ARMC2/CFAP43/CFAP210/NEK10/KIF27/CCDC146/CEP128/CATSPER2/CCDC39/CFAP44/CFAP144/DNAAF11/DNAAF4/SPEF2/DNAH10/DNAH17/CEP78/DNAH9/TMEM232/TTLL5/PFN4/DNAH6/DZIP1/DNAAF5/SPAG17/ADCY3/OFD1/CFAP70/CFAP221/UBE2B/DNHD1/TTLL3/EFCAB6/TPGS1/DNAH7/TTC12/CFAP251/TTLL9/DNAH5/ROPN1L/NEURL1/SPMIP6/CFAP276/CCDC65/CFAP46/CFAP54/IQUB/CFAP52/JHY/CFAP47/DNAI1/CAMSAP3/KIF9/ODAD3/DNAH1/CFAP45/TSSK6/CABYR/ODAD2/CFAP53/CFAP58/TEKT3/MEIG1/TTC21A/QRICH2/CFAP95/EFHB/CFAP91/ENKUR/BBOF1/CFAP61/RSPH4A/SPMIP8/DNAAF1/ODAD1/TEKT1/NME5/DNAI3",88
"GO:0060294","cilium movement involved in cell motility","71/3691","128/12342",0.5546875,1.85476920211325,6.34949134588128,1.3085303524124e-09,4.48449030557369e-07,3.81920252385558e-07,"DYNC2H1/DNAH14/VPS13A/ASH1L/ING2/CCNYL1/FSIP2/CFAP69/DNAH11/ARMC2/CFAP43/CFAP210/CCDC146/CEP128/CATSPER2/CCDC39/CFAP44/CFAP144/DNAAF11/SPEF2/DNAH10/DNAH17/CEP78/DNAH9/TMEM232/TTLL5/PFN4/DNAH6/DZIP1/ADCY3/CFAP221/UBE2B/DNHD1/TTLL3/EFCAB6/TPGS1/DNAH7/TTC12/CFAP251/TTLL9/DNAH5/ROPN1L/NEURL1/SPMIP6/CFAP276/CFAP46/CFAP54/IQUB/CFAP52/CFAP47/DNAI1/KIF9/ODAD3/DNAH1/CFAP45/TSSK6/CFAP53/CFAP58/TEKT3/MEIG1/TTC21A/QRICH2/CFAP95/EFHB/ENKUR/BBOF1/CFAP61/RSPH4A/SPMIP8/TEKT1/DNAI3",71
"GO:0001539","cilium or flagellum-dependent cell motility","72/3691","131/12342",0.549618320610687,1.83781883310135,6.2968622599206,1.72979375335533e-09,4.48449030557369e-07,3.81920252385558e-07,"DYNC2H1/DNAH14/VPS13A/ASH1L/ING2/CCNYL1/FSIP2/CFAP69/DNAH11/ARMC2/CFAP43/CFAP210/CCDC146/CEP128/CATSPER2/CCDC39/CFAP44/CFAP144/DNAAF11/SPEF2/DNAH10/DNAH17/CEP78/DNAH9/TMEM232/TTLL5/PFN4/DNAH6/DZIP1/ADCY3/CFAP221/UBE2B/DNHD1/TTLL3/EFCAB6/TPGS1/DNAH7/TTC12/CFAP251/TTLL9/DNAH5/ROPN1L/NEURL1/SPMIP6/CFAP276/CCDC65/CFAP46/CFAP54/IQUB/CFAP52/CFAP47/DNAI1/KIF9/ODAD3/DNAH1/CFAP45/TSSK6/CFAP53/CFAP58/TEKT3/MEIG1/TTC21A/QRICH2/CFAP95/EFHB/ENKUR/BBOF1/CFAP61/RSPH4A/SPMIP8/TEKT1/DNAI3",72
"GO:0060285","cilium-dependent cell motility","72/3691","131/12342",0.549618320610687,1.83781883310135,6.2968622599206,1.72979375335533e-09,4.48449030557369e-07,3.81920252385558e-07,"DYNC2H1/DNAH14/VPS13A/ASH1L/ING2/CCNYL1/FSIP2/CFAP69/DNAH11/ARMC2/CFAP43/CFAP210/CCDC146/CEP128/CATSPER2/CCDC39/CFAP44/CFAP144/DNAAF11/SPEF2/DNAH10/DNAH17/CEP78/DNAH9/TMEM232/TTLL5/PFN4/DNAH6/DZIP1/ADCY3/CFAP221/UBE2B/DNHD1/TTLL3/EFCAB6/TPGS1/DNAH7/TTC12/CFAP251/TTLL9/DNAH5/ROPN1L/NEURL1/SPMIP6/CFAP276/CCDC65/CFAP46/CFAP54/IQUB/CFAP52/CFAP47/DNAI1/KIF9/ODAD3/DNAH1/CFAP45/TSSK6/CFAP53/CFAP58/TEKT3/MEIG1/TTC21A/QRICH2/CFAP95/EFHB/ENKUR/BBOF1/CFAP61/RSPH4A/SPMIP8/TEKT1/DNAI3",72
"GO:0048232","male gamete generation","165/3691","391/12342",0.421994884910486,1.41107040627614,5.39531133367164,1.069703793205e-07,1.63494076107186e-05,1.39239232455899e-05,"EIF4G3/VPS54/ARID4B/PRKACA/ATM/DHX36/PANK2/DPY19L2/SOX9/VPS13B/REC8/AGFG1/ATRX/DAZAP1/CCNY/SMARCA2/YTHDC1/EPC1/AGO4/RAD23B/ING2/CLOCK/CCNYL1/FSIP2/CFAP69/HERC4/ARID4A/ARMC2/UPF3A/CFAP43/CDYL/SPAG4/CCDC146/SASS6/CEP128/CATSPER2/SIRT1/CATSPERG/USP42/FAM50A/CFAP44/SCAPER/H2AJ/FANCA/LARP7/TEX14/LRRK2/SSH2/TCFL5/MLH3/SKIL/CCDC34/QKI/CUL4A/CNTLN/SPATA6L/AP3B1/SPEF2/INHBB/ATN1/NOTCH1/TSGA10/PSME4/PAFAH1B1/TMEM232/ADGB/FXR1/HOOK1/SPATA6/CREM/TTLL5/ADGRG2/LGR4/KDM2B/NR2C2/FOXJ3/PFN4/DZIP1/SPAG17/C14orf39/BRCA2/STK33/SMAD4/PHC2/MAK/AFG2A/PARP11/BRIP1/CFAP221/TMEM203/IFT25/YTHDC2/UBE2B/DNHD1/LRGUK/TTLL3/BCL2L2/UBR2/MCM8/MYBL1/KHDRBS1/TPGS1/TTC12/NPR2/SLC9A8/YBX3/ZNF628/ROPN1L/NEURL1/SPMIP6/ASPM/IGF2R/IQCN/PYGO1/ZCWPW1/CFAP54/H2AX/AFF4/KNL1/TXNRD3/HERPUD2/STRBP/CFAP52/CFAP47/MAEL/NICOL1/ODAD3/SOX8/DLEC1/IMMP2L/METTL14/DNAH1/PTCH1/STK11/CSNK2A2/IFT56/KASH5/BCL2L11/PMFBP1/C3orf62/TSSK6/CABYR/CYP26B1/NPHP1/CFAP53/CFAP58/MEIG1/TTC21A/JAG2/PLD6/HROB/PLEKHA1/TAF4B/CFAP91/GAL3ST1/PRKG1/BBOF1/TESMIN/AZIN2/CFAP61/TDRD12/FOXJ1/CNTD1/KCTD19/NME5",165
"GO:0030317","flagellated sperm motility","61/3691","114/12342",0.535087719298246,1.78923127379543,5.52959138073487,1.10362442888168e-07,1.63494076107186e-05,1.39239232455899e-05,"VPS13A/ASH1L/ING2/CCNYL1/FSIP2/CFAP69/DNAH11/ARMC2/CFAP43/CFAP210/CCDC146/CEP128/CATSPER2/CCDC39/CFAP44/CFAP144/DNAAF11/SPEF2/CEP78/TMEM232/TTLL5/PFN4/DZIP1/ADCY3/CFAP221/UBE2B/DNHD1/TTLL3/EFCAB6/TPGS1/TTC12/CFAP251/TTLL9/DNAH5/ROPN1L/NEURL1/SPMIP6/CFAP276/CFAP54/IQUB/CFAP52/CFAP47/DNAI1/KIF9/ODAD3/DNAH1/CFAP45/TSSK6/CFAP53/CFAP58/TEKT3/MEIG1/TTC21A/QRICH2/CFAP95/EFHB/ENKUR/BBOF1/CFAP61/SPMIP8/TEKT1",61
"GO:0097722","sperm motility","61/3691","114/12342",0.535087719298246,1.78923127379543,5.52959138073487,1.10362442888168e-07,1.63494076107186e-05,1.39239232455899e-05,"VPS13A/ASH1L/ING2/CCNYL1/FSIP2/CFAP69/DNAH11/ARMC2/CFAP43/CFAP210/CCDC146/CEP128/CATSPER2/CCDC39/CFAP44/CFAP144/DNAAF11/SPEF2/CEP78/TMEM232/TTLL5/PFN4/DZIP1/ADCY3/CFAP221/UBE2B/DNHD1/TTLL3/EFCAB6/TPGS1/TTC12/CFAP251/TTLL9/DNAH5/ROPN1L/NEURL1/SPMIP6/CFAP276/CFAP54/IQUB/CFAP52/CFAP47/DNAI1/KIF9/ODAD3/DNAH1/CFAP45/TSSK6/CFAP53/CFAP58/TEKT3/MEIG1/TTC21A/QRICH2/CFAP95/EFHB/ENKUR/BBOF1/CFAP61/SPMIP8/TEKT1",61
"GO:0007283","spermatogenesis","158/3691","380/12342",0.415789473684211,1.39032069471973,5.04807176220443,6.01830271141437e-07,7.5454461978218e-05,6.42605629596761e-05,"EIF4G3/VPS54/ARID4B/PRKACA/DHX36/PANK2/DPY19L2/SOX9/VPS13B/REC8/AGFG1/ATRX/DAZAP1/CCNY/SMARCA2/YTHDC1/EPC1/RAD23B/ING2/CLOCK/CCNYL1/FSIP2/CFAP69/HERC4/ARID4A/ARMC2/UPF3A/CFAP43/CDYL/SPAG4/CCDC146/SASS6/CEP128/CATSPER2/SIRT1/CATSPERG/USP42/FAM50A/CFAP44/SCAPER/H2AJ/LARP7/LRRK2/SSH2/TCFL5/SKIL/CCDC34/QKI/CUL4A/CNTLN/SPATA6L/AP3B1/SPEF2/INHBB/ATN1/NOTCH1/TSGA10/PSME4/PAFAH1B1/TMEM232/ADGB/FXR1/HOOK1/SPATA6/CREM/TTLL5/ADGRG2/LGR4/KDM2B/NR2C2/FOXJ3/PFN4/DZIP1/SPAG17/C14orf39/BRCA2/STK33/SMAD4/PHC2/MAK/AFG2A/PARP11/BRIP1/CFAP221/TMEM203/IFT25/YTHDC2/UBE2B/DNHD1/LRGUK/TTLL3/BCL2L2/UBR2/MYBL1/KHDRBS1/TPGS1/TTC12/NPR2/SLC9A8/YBX3/ZNF628/ROPN1L/NEURL1/SPMIP6/ASPM/IGF2R/IQCN/PYGO1/ZCWPW1/CFAP54/H2AX/AFF4/KNL1/TXNRD3/HERPUD2/STRBP/CFAP52/CFAP47/MAEL/NICOL1/ODAD3/SOX8/DLEC1/IMMP2L/METTL14/DNAH1/PTCH1/STK11/CSNK2A2/IFT56/KASH5/BCL2L11/PMFBP1/C3orf62/TSSK6/CABYR/CYP26B1/NPHP1/CFAP53/CFAP58/MEIG1/TTC21A/JAG2/PLD6/PLEKHA1/TAF4B/CFAP91/GAL3ST1/PRKG1/BBOF1/TESMIN/AZIN2/CFAP61/TDRD12/FOXJ1/CNTD1/KCTD19/NME5",158
"GO:0007423","sensory organ development","190/3691","472/12342",0.402542372881356,1.3460249163104,5.00687852532042,6.69721755808807e-07,7.5454461978218e-05,6.42605629596761e-05,"HES5/CEP290/CECR2/ADGRV1/CC2D2A/USP45/LHX2/MYO3B/AHI1/TBX2/SLC4A7/CACNA1C/LARGE1/SOX9/CLRN1/CDH23/SPRED1/MAF/SOS1/CITED2/SPRED3/NIPBL/NF1/BCL2/DLG1/SKI/DZANK1/MAPKAPK2/SMCHD1/SAMD11/NES/SOBP/RAX/PPP1R13L/MEIS2/CHD7/TRIOBP/TRIP11/VEGFA/SRF/TBC1D32/PBX1/PCDH15/SCAPER/SIX3/PER2/INTU/HES1/NHS/FJX1/SKIL/NECTIN3/FOXN4/COL5A1/RING1/CRYGC/RAB3GAP1/NOTCH1/CCM2/SOX2/PAFAH1B1/CRYBA2/ATOH7/FKRP/TTLL5/TTC39C/SCRIB/REST/RPGRIP1L/SMOC1/KDM2B/PLAAT1/RPL38/ATF6/BHLHE22/STAU2/SLC4A5/ATG5/MAN2A1/IFT88/HCN1/MIP/LRP5/SH3PXD2B/ASCL1/CPAMD8/FGF2/MFSD8/LPCAT1/ADAMTS18/COL11A1/SDK2/HSF4/PBX2/LIM2/MYO3A/SIPA1L3/CDON/SPRY2/THRB/TGFB1/MEIS1/GNB1/RPGRIP1/NR2E1/NAGLU/BCAR3/CEBPD/SMAD3/BMPR2/PJVK/SEC24B/CDKN1B/KCNQ1/DVL1/SLC17A7/DIAPH3/SLC25A27/RDH13/BMPER/HPCA/NFIB/SOX8/ATP8A2/PTF1A/HESX1/KCNK3/EYA1/FOXG1/OC90/TUB/POC5/WDPCP/AGTPBP1/BCL2L11/LEF1/EPHB2/CRB1/NECTIN1/LCTL/PBX4/ADAMTS9/CRYGS/SOX11/CRYAB/CYP26B1/NPHP1/FLT1/CRYBB3/ANP32B/LHX3/WNT5B/MSX1/STOX1/JAG2/PROM1/ZNF513/SDK1/RPL24/CRYBB1/CACNA1S/FZD4/CRYBA4/NRL/RS1/BIRC7/NOG/GRM6/CRYBB2/CRYBA1/FGFR2/LHFPL5/SLC1A1/MYOM2/RDH10/PDE6C/DLL1/DSCAM/NEUROG2/SLC7A11/MEGF11/KCNK2/TECTA/USH2A/DIO3/TGFBR2/ANGPTL7/NEUROG1/WNT16/MYO15A",190
"GO:0022412","cellular process involved in reproduction in multicellular organism","108/3691","242/12342",0.446280991735537,1.4922785153075,5.05172757983784,7.27622584167966e-07,7.5454461978218e-05,6.42605629596761e-05,"EIF4G3/VPS54/LSM14B/ARID4B/PRKACA/ATM/FMN2/PANK2/DPY19L2/VPS13B/REC8/AGFG1/SPACA6/SMARCA2/YTHDC1/BCL2/EPC1/ING2/TUT4/FSIP2/CFAP69/TIAL1/ARID4A/KMT2D/ARMC2/CFAP43/CDYL/CCDC146/CEP128/CATSPER2/ANGPT2/CFAP44/KDM1B/NANOS1/QKI/SPEF2/INHBB/PDE5A/PSME4/PAFAH1B1/ADGB/FXR1/HOOK1/MARF1/TTLL5/TUT7/PFN4/DZIP1/PIK3CA/SPAG17/C14orf39/STAU2/BRCA2/STK33/BRIP1/CFAP221/YTHDC2/UBE2B/DNHD1/ACVR1/CTCF/TPGS1/FER/TTC12/NPR2/SLC9A8/ROPN1L/NEURL1/ASPM/IQCN/ZDBF2/PAQR7/PYGO1/CFAP54/NPM2/AFF4/KNL1/FANCC/AKT1/STRBP/CFAP52/CFAP47/MAEL/GSK3A/DNAH1/PTCH1/IFT56/KASH5/PMFBP1/TSSK6/CABYR/NPHP1/CFAP53/CFAP58/MEIG1/TTC21A/NDN/SHB/IGF2/PLD6/TAF4B/FZD4/PRKG1/BBOF1/CFAP61/DCST2/TDRD12/NME5",108
